Fold,dataset,instance,variant,Budget,seed,Replica,front_points,fixed_inside_points,fixed_excluded_points,fixed_invalid,above_fixed_cmax,above_fixed_energy,above_fixed_workload,expanded_1p5_invalid,normalized_min,normalized_max,front_path
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,50,43,1,5,5,0,False,0,0,0,False,3.1726559364171816e-15,0.30722931401899434,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g50_seed43_rep1.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,50,44,2,5,5,0,False,0,0,0,False,4.2302079152229086e-15,0.6418604651162803,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g50_seed44_rep2.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,50,45,3,10,10,0,False,0,0,0,False,1.5863279682085908e-15,0.3209302325581417,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g50_seed45_rep3.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,50,46,4,6,6,0,False,0,0,0,False,2.1151039576114543e-15,0.5255813953488387,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g50_seed46_rep4.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,50,47,0,3,3,0,False,0,0,0,False,3.1726559364171816e-15,0.1609603819935505,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g50_seed47_rep0.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,50,48,1,3,3,0,False,0,0,0,False,0.08748325378957944,0.23323321346262746,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g50_seed48_rep1.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,50,49,2,2,2,0,False,0,0,0,False,0.10232558139535275,0.19871534281691977,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g50_seed49_rep2.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,50,50,3,1,1,0,False,0,0,0,False,0.018604651162793282,0.0836334555844609,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g50_seed50_rep3.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,50,51,4,7,7,0,False,0,0,0,False,3.1726559364171816e-15,0.3209302325581417,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g50_seed51_rep4.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,100,42,0,13,13,0,False,0,0,0,False,6.6225342362105914e-15,0.4077669902912656,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g100_seed42_rep0.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,100,43,1,3,3,0,False,0,0,0,False,6.070656383193042e-15,0.08931731228492071,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g100_seed43_rep1.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,100,44,2,2,2,0,False,0,0,0,False,6.6225342362105914e-15,0.13942933880318326,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g100_seed44_rep2.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,100,45,3,10,10,0,False,0,0,0,False,5.518778530175493e-15,0.5291262135922356,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g100_seed45_rep3.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,100,46,4,5,5,0,False,0,0,0,False,6.6225342362105914e-15,0.17516849886506453,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g100_seed46_rep4.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,100,47,0,5,5,0,False,0,0,0,False,6.6225342362105914e-15,0.14687634194143226,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g100_seed47_rep0.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,100,48,1,6,6,0,False,0,0,0,False,6.6225342362105914e-15,0.16990291262136453,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g100_seed48_rep1.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,100,49,2,3,3,0,False,0,0,0,False,7.72628994224569e-15,0.3349514563106825,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g100_seed49_rep2.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,100,50,3,1,1,0,False,0,0,0,False,6.6225342362105914e-15,0.02146475412590762,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g100_seed50_rep3.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,100,51,4,4,4,0,False,0,0,0,False,6.6225342362105914e-15,0.5679611650485459,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g100_seed51_rep4.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,200,42,0,6,6,0,False,0,0,0,False,6.126835565835553e-15,0.16766467065868831,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g200_seed42_rep0.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,200,43,1,4,4,0,False,0,0,0,False,6.807595073150614e-15,0.32934131736527605,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g200_seed43_rep1.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,200,44,2,1,1,0,False,0,0,0,False,6.807595073150614e-15,0.07664213647584794,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g200_seed44_rep2.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,200,45,3,4,4,0,False,0,0,0,False,5.446076058520492e-15,0.4131736526946155,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g200_seed45_rep3.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,200,46,4,14,14,0,False,0,0,0,False,6.807595073150614e-15,0.41317365269461476,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g200_seed46_rep4.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,200,47,0,6,6,0,False,0,0,0,False,6.807595073150614e-15,0.20359281437126292,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g200_seed47_rep0.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,200,48,1,2,2,0,False,0,0,0,False,6.807595073150614e-15,0.13173652694611165,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g200_seed48_rep1.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,200,49,2,11,11,0,False,0,0,0,False,6.807595073150614e-15,0.9461077844311381,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g200_seed49_rep2.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,200,50,3,10,10,0,False,0,0,0,False,5.446076058520492e-15,0.6766467065868286,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g200_seed50_rep3.pkl
2,Hurink_edata,la36.fjs,ScratchNoBC_R16,200,51,4,4,4,0,False,0,0,0,False,6.807595073150614e-15,0.5748502994012011,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_ScratchNoBC_R16_g200_seed51_rep4.pkl
2,Hurink_edata,la36.fjs,UCBOnly,50,42,-1,1,1,0,False,0,0,0,False,2.643879947014318e-15,0.1569014765908795,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g50_seed42_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,50,43,-1,4,4,0,False,0,0,0,False,3.701431925820045e-15,0.48837209302325746,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g50_seed43_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,50,44,-1,7,7,0,False,0,0,0,False,3.1726559364171816e-15,0.18160116205212762,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g50_seed44_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,50,45,-1,2,2,0,False,0,0,0,False,3.1726559364171816e-15,0.12808692130299656,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g50_seed45_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,50,46,-1,9,9,0,False,0,0,0,False,2.643879947014318e-15,0.7348837209302334,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g50_seed46_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,50,47,-1,6,6,0,False,0,0,0,False,3.1726559364171816e-15,0.14106135722867308,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g50_seed47_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,50,48,-1,2,2,0,False,0,0,0,False,0.08429088380594822,0.2790697674418633,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g50_seed48_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,50,49,-1,5,5,0,False,0,0,0,False,0.05581395348837509,0.24722163770167327,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g50_seed49_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,50,50,-1,2,2,0,False,0,0,0,False,3.1726559364171816e-15,0.09308999843142855,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g50_seed50_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,50,51,-1,2,2,0,False,0,0,0,False,3.1726559364171816e-15,0.14855018986875937,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g50_seed51_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,100,42,-1,5,5,0,False,0,0,0,False,6.6225342362105914e-15,0.22330097087379075,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g100_seed42_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,100,43,-1,3,3,0,False,0,0,0,False,6.6225342362105914e-15,0.17475728155340334,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g100_seed43_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,100,44,-1,3,3,0,False,0,0,0,False,6.6225342362105914e-15,0.20873786407767492,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g100_seed44_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,100,45,-1,7,7,0,False,0,0,0,False,7.72628994224569e-15,0.6601941747572819,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g100_seed45_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,100,46,-1,14,14,0,False,0,0,0,False,4.966900677157943e-15,0.30582524271845085,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g100_seed46_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,100,47,-1,2,2,0,False,0,0,0,False,7.72628994224569e-15,0.09977886158453374,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g100_seed47_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,100,48,-1,5,5,0,False,0,0,0,False,6.6225342362105914e-15,0.1329594099563399,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g100_seed48_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,100,49,-1,4,4,0,False,0,0,0,False,6.6225342362105914e-15,0.29611650485437324,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g100_seed49_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,100,50,-1,4,4,0,False,0,0,0,False,6.6225342362105914e-15,0.10679611650485907,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g100_seed50_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,100,51,-1,2,2,0,False,0,0,0,False,7.174412089228141e-15,0.17009466923512903,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g100_seed51_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,200,42,-1,28,28,0,False,0,0,0,False,6.807595073150614e-15,0.7125748502994018,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g200_seed42_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,200,43,-1,6,6,0,False,0,0,0,False,5.446076058520492e-15,0.20359281437126428,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g200_seed43_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,200,44,-1,1,1,0,False,0,0,0,False,8.169114087780737e-15,0.11110266586662557,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g200_seed44_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,200,45,-1,11,11,0,False,0,0,0,False,6.807595073150614e-15,0.9161676646706592,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g200_seed45_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,200,46,-1,8,8,0,False,0,0,0,False,6.807595073150614e-15,0.7544910179640749,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g200_seed46_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,200,47,-1,6,6,0,False,0,0,0,False,6.807595073150614e-15,0.11091515206879697,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g200_seed47_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,200,48,-1,7,7,0,False,0,0,0,False,5.446076058520492e-15,0.08645256848056274,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g200_seed48_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,200,49,-1,11,11,0,False,0,0,0,False,5.446076058520492e-15,0.5808383233532962,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g200_seed49_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,200,50,-1,7,7,0,False,0,0,0,False,8.169114087780737e-15,0.5329341317365301,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g200_seed50_rep-1.pkl
2,Hurink_edata,la36.fjs,UCBOnly,200,51,-1,6,6,0,False,0,0,0,False,6.807595073150614e-15,0.6766467065868286,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_UCBOnly_g200_seed51_rep-1.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,50,42,0,9,9,0,False,0,0,0,False,1.5863279682085908e-15,0.316279069767444,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g50_seed42_rep0.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,50,43,1,3,3,0,False,0,0,0,False,3.1726559364171816e-15,0.2724566212607518,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g50_seed43_rep1.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,50,44,2,6,6,0,False,0,0,0,False,3.1726559364171816e-15,0.21509475489062757,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g50_seed44_rep2.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,50,45,3,5,5,0,False,0,0,0,False,3.1726559364171816e-15,0.2837209302325604,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g50_seed45_rep3.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,50,46,4,7,7,0,False,0,0,0,False,1.5863279682085908e-15,0.5255813953488393,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g50_seed46_rep4.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,50,47,0,6,6,0,False,0,0,0,False,0.05502281646206819,0.19069767441860827,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g50_seed47_rep0.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,50,48,1,2,2,0,False,0,0,0,False,0.10232558139535168,0.2065005893453533,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g50_seed48_rep1.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,50,49,2,1,1,0,False,0,0,0,False,0.10232558139535115,0.23409310103156514,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g50_seed49_rep2.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,50,50,3,1,1,0,False,0,0,0,False,0.018604651162793282,0.10191850324191705,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g50_seed50_rep3.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,50,51,4,5,5,0,False,0,0,0,False,3.1726559364171816e-15,0.27206214381212174,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g50_seed51_rep4.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,100,42,0,6,6,0,False,0,0,0,False,6.6225342362105914e-15,0.25242718446602685,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g100_seed42_rep0.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,100,43,1,2,2,0,False,0,0,0,False,6.070656383193042e-15,0.2215781720699687,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g100_seed43_rep1.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,100,44,2,2,2,0,False,0,0,0,False,6.6225342362105914e-15,0.17616041942799893,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g100_seed44_rep2.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,100,45,3,18,18,0,False,0,0,0,False,6.6225342362105914e-15,0.5242718446601967,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g100_seed45_rep3.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,100,46,4,3,3,0,False,0,0,0,False,6.6225342362105914e-15,0.2308065745925093,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g100_seed46_rep4.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,100,47,0,5,5,0,False,0,0,0,False,6.6225342362105914e-15,0.17975048417048614,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g100_seed47_rep0.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,100,48,1,2,2,0,False,0,0,0,False,0.058252427184472745,0.15311020325888153,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g100_seed48_rep1.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,100,49,2,12,12,0,False,0,0,0,False,6.6225342362105914e-15,0.6310679611650503,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g100_seed49_rep2.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,100,50,3,2,2,0,False,0,0,0,False,4.415022824140394e-15,0.0964722508572254,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g100_seed50_rep3.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,100,51,4,7,7,0,False,0,0,0,False,4.966900677157943e-15,0.2663767650140236,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g100_seed51_rep4.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,200,42,0,13,13,0,False,0,0,0,False,7.488354580465675e-15,0.5688622754491034,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g200_seed42_rep0.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,200,43,1,1,1,0,False,0,0,0,False,6.807595073150614e-15,0.2250287932112621,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g200_seed43_rep1.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,200,44,2,1,1,0,False,0,0,0,False,6.807595073150614e-15,0.2733044519559596,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g200_seed44_rep2.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,200,45,3,10,10,0,False,0,0,0,False,6.807595073150614e-15,0.36526946107784863,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g200_seed45_rep3.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,200,46,4,6,6,0,False,0,0,0,False,6.807595073150614e-15,0.20269096622465654,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g200_seed46_rep4.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,200,47,0,1,1,0,False,0,0,0,False,6.807595073150614e-15,0.14118475072711203,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g200_seed47_rep0.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,200,48,1,5,5,0,False,0,0,0,False,0.07185628742515601,0.21726460978149495,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g200_seed48_rep1.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,200,49,2,12,12,0,False,0,0,0,False,4.0845570438903685e-15,0.5808383233532962,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g200_seed49_rep2.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,200,50,3,2,2,0,False,0,0,0,False,6.807595073150614e-15,0.13647078120565145,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g200_seed50_rep3.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Frozen,200,51,4,3,3,0,False,0,0,0,False,6.807595073150614e-15,0.2298826925342621,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Frozen_g200_seed51_rep4.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Online_R16,50,42,0,9,9,0,False,0,0,0,False,1.5863279682085908e-15,0.316279069767444,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Online_R16_g50_seed42_rep0.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Online_R16,50,43,1,3,3,0,False,0,0,0,False,3.1726559364171816e-15,0.2724566212607518,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Online_R16_g50_seed43_rep1.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Online_R16,50,44,2,6,6,0,False,0,0,0,False,3.1726559364171816e-15,0.21509475489062757,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Online_R16_g50_seed44_rep2.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Online_R16,50,45,3,5,5,0,False,0,0,0,False,3.1726559364171816e-15,0.2837209302325604,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Online_R16_g50_seed45_rep3.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Online_R16,50,46,4,7,7,0,False,0,0,0,False,1.5863279682085908e-15,0.5255813953488393,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Online_R16_g50_seed46_rep4.pkl
2,Hurink_edata,la36.fjs,XPrePPO_Online_R16,50,47,0,6,6,0,False,0,0,0,False,0.05502281646206819,0.19069767441860827,/root/saos_resubmission_v5/results/resubmission/v7_cross_instance/fronts/fold2_Hurink_edata_la36_XPrePPO_Online_R16_g50_seed47_rep0.pkl
