Fold,Replica,pass1_completed_episodes,terminal_completed_episodes,initial_policy_version,pass1_policy_version,terminal_policy_version,pass1_checkpoint_sha256,terminal_checkpoint_sha256,initial_weight_semantic_sha256,pass1_weight_semantic_sha256,terminal_weight_semantic_sha256,pass1_policy_finite,terminal_policy_finite,pass1_optimizer_finite,terminal_optimizer_finite,actor_initial_to_pass1_l2_drift,actor_initial_to_pass1_relative_l2_drift,actor_initial_to_pass1_start_l2_norm,actor_initial_to_pass1_end_l2_norm,actor_initial_to_pass1_cosine_similarity,actor_pass1_to_terminal_l2_drift,actor_pass1_to_terminal_relative_l2_drift,actor_pass1_to_terminal_start_l2_norm,actor_pass1_to_terminal_end_l2_norm,actor_pass1_to_terminal_cosine_similarity,actor_initial_to_terminal_l2_drift,actor_initial_to_terminal_relative_l2_drift,actor_initial_to_terminal_start_l2_norm,actor_initial_to_terminal_end_l2_norm,actor_initial_to_terminal_cosine_similarity,actor_parameter_count,critic_initial_to_pass1_l2_drift,critic_initial_to_pass1_relative_l2_drift,critic_initial_to_pass1_start_l2_norm,critic_initial_to_pass1_end_l2_norm,critic_initial_to_pass1_cosine_similarity,critic_pass1_to_terminal_l2_drift,critic_pass1_to_terminal_relative_l2_drift,critic_pass1_to_terminal_start_l2_norm,critic_pass1_to_terminal_end_l2_norm,critic_pass1_to_terminal_cosine_similarity,critic_initial_to_terminal_l2_drift,critic_initial_to_terminal_relative_l2_drift,critic_initial_to_terminal_start_l2_norm,critic_initial_to_terminal_end_l2_norm,critic_initial_to_terminal_cosine_similarity,critic_parameter_count
3,0,40,80,0,321,633,2ee37b4308819966b75652fdad904acd76af0eae7f3230ca0ff6c8a60e4b93cd,282522652cbd5dcb1c5f778f29fb3b6a42dbd4f3f4c2bab986899ad7a58bfca5,460649817ac607653f7b210b4af1c1fc78a9aedb2736fc6168c13a7277b74852,becf8c0427db184d43f7928de8cbea993d7d3efe6e73e9d85d1fefb711f269b4,a2d84254165320cb53ad353f61678e4af8d70e8818d881dc82c5fd268341e3e4,True,True,True,True,3.186139626250468,0.3892067880505223,8.186238585943883,8.881263249078378,0.9335084188555576,1.8555285513203985,0.2089261965647679,8.881263249078378,9.374676621870462,0.9807856774371425,4.290959599526652,0.5241674249385317,8.186238585943883,9.374676621870462,0.8892415326730049,19018,5.03236438134525,0.6235560461999526,8.070428331203361,9.660391523592343,0.8537988349593354,1.5306324067793993,0.15844413790490072,9.660391523592343,9.923168569455463,0.9881402899062633,5.521419024065758,0.6841543964547508,8.070428331203361,9.923168569455463,0.8310939321583257,18433
3,1,40,80,0,330,647,d5e1ecdc69bb156c2d1da3047fe56d43696be29b926d051f2d6bc2c23b4b3a06,12d7bbebfa0fd5562182ddf110c09be73dda92b1414c3c207b37bf7a203f63e8,2a6b57799b60ac3fab479e08c9808edc3ba1da6ea4ce87480d4d9ed6ca2a3e55,38c99e07549fa46644380e6c8c6f5e6ccf430073db81707992ea9fa7285929f0,5e0ad31e3669d979c35469fe92a663cf9b69d06fb9e0171b14dbafd104e1dea5,True,True,True,True,2.9755179446930415,0.36075737905646504,8.247975280437213,8.83715724074542,0.941646805538009,1.6889780178266127,0.1911223226898412,8.83715724074542,9.27804880396496,0.9837894238748397,3.9867437465232944,0.4833602927956354,8.247975280437213,9.27804880396496,0.9030836228544531,19018,4.596613962723783,0.5688062879689015,8.081158840802221,9.472254196670292,0.874627574541666,1.4621016077343347,0.15435624692676597,9.472254196670292,9.869027542670086,0.989408049966799,5.352680503734538,0.6623654613381136,8.081158840802221,9.869027542670086,0.8404156778277976,18433
3,2,40,80,0,336,657,72cb02eed44b5de6bc8ee7f7e4978b3275b1b88f9ffc57fa1b8bb8a0f1f31647,0f62073e5e9e2c496da51b8918601fea9390ab3a6acb8ed4b40766a371aaa8c8,e8592a5330376924ec059d487c715790e418f8fa41ddec6ad0422f36ef41e460,5d14f6a0e797d08e04fbbdd2b219cc73494d0dbfb3f49b4df32b48284a37ebc6,6a261fd5938c386d8cd913fc8d0793c73632b0e9786aa1f83afce26350d0ddb9,True,True,True,True,2.856094703202894,0.3453310873628853,8.270598297458275,8.843998377287424,0.9464866197262607,1.9621598784946046,0.22186343719077278,8.843998377287424,9.286231841040996,0.977751030155464,3.943996117697207,0.4768695051855291,8.270598297458275,9.286231841040996,0.9054486680989866,19018,5.067849955055618,0.6268367579116012,8.08480021487557,9.660397999059558,0.8514732043575655,1.6373848285010673,0.16949455174211941,9.660397999059558,9.97382276028236,0.9865969663845066,5.622027479617751,0.6953823632244545,8.08480021487557,9.97382276028236,0.8261405569637696,18433
3,3,40,80,0,322,663,f54aa3f4649f850de8989da634a6b1ced5168a54a9bb4b25e21a06b1949d4898,b36ee7bc40fee643d17d238425d1b1a041c7a3ea37590303ecce614305beb906,024e64713636bed1e719895a2ca5492c5e96b996ae6e418d5d306d739cbd8049,f0ba24d73ec7f74a7f93a52e2a9b057593b6d878f933091f5c82e759d0fcdbe8,95900a5ccaf48d92abd177a084d3c9b4d24e56596857fed4ff26ba1ba5ddea7b,True,True,True,True,3.28807179784113,0.4006594215623077,8.206650389050672,8.941022330386232,0.9300034358345751,2.2477230947137974,0.2513944168414464,8.941022330386232,9.37755865749612,0.971007827621973,4.30090991930469,0.5240761718134078,8.206650389050672,9.37755865749612,0.8887268179249774,19018,4.6699172644338445,0.5818834613559347,8.02551984129565,9.439111654632399,0.8692482012162851,1.3000068344522449,0.13772554897305883,9.439111654632399,9.741347956953057,0.9913068150802736,5.252940594828333,0.6545296377935678,8.02551984129565,9.741347956953057,0.8423540941521672,18433
3,4,40,80,0,337,652,a0f451d0fadfe64b09cfc5df5ea5a6a5aa720793b1b912ffaa5d5669bb2bd13b,83e29cd8718e2382a1a5efd72cabdb5173970517c2578e9b462db986d8a6dd0f,eec1fd88d2a93e34d4000f923df8e0dee3edb2600c24cd4d2c9145149d416b39,662874a6d4378926e77d29d7261b5657a055a1f0c59eadfb4ac05116a2ba8cd4,77b14767789fff2db9ef6bfc5f6444ede915972610f36e5b2976faff35e0e458,True,True,True,True,2.657181409987459,0.3226795955341462,8.23473639722681,8.746235805460696,0.9527998940074599,2.054537933526738,0.23490539007009062,8.746235805460696,9.088238344585523,0.97418373335791,3.5435808788800864,0.4303211065837455,8.23473639722681,9.088238344585523,0.9209739519564577,19018,5.143967312238558,0.6341042642453562,8.11217902525914,9.741153523647542,0.8493656992495843,1.4817870223917142,0.15211617585068757,9.741153523647542,10.091714756722393,0.9894572971441957,5.781591961648159,0.7127051737450368,8.11217902525914,10.091714756722393,0.8197767256896213,18433
4,0,40,80,0,321,636,ed736976945525daddd6673c382ea25ce148f6598b407201344c2ff431d32993,71b33b22d8d96cf8e1313d3f43baa71055973e0c4c0dde673fe983e41fa160ed,1b2947d2fa77282b8ec90589596e96c9c9ec081486b441cc552e1ea85a1d2a58,01f15beda2c53489e588e8e849d1cf4f2b1561340d22856813a68fe4585e7fe3,a9e7841c1732f34d2f3e9e61038f7f9198e170ecaeea720c4e543569d89a37c9,True,True,True,True,3.1270636717981692,0.3785328351279027,8.261010357903466,8.929314802929374,0.9367459101721524,1.2410868944954476,0.1389901601507311,8.929314802929374,9.072595251429954,0.9906201162516167,3.4579872762832573,0.4185913255725355,8.261010357903466,9.072595251429954,0.924621838780352,19018,5.188675554617027,0.6440544225102173,8.056268807834657,9.691229481004967,0.8447056606525347,1.3641140959129239,0.14075758897120524,9.691229481004967,10.075382475304554,0.9912270388739053,5.87547330069883,0.7293045255621285,8.056268807834657,10.075382475304554,0.8124653787129812,18433
4,1,40,80,0,339,668,8ffa7ae32eab2981231cc2be52139f5abe99c924ab7e9f0e3adf6dba1721c562,b63bf6be68ff53f2cb1f726d1712cd72768a6a05a2e49ff5c2f44e781f75e7d0,1dd31a295daa0292b4295ac345306fe3a9f9d711b055d33a70b458e289436ce0,b88f3c8fbfceb6ebf90bb0609d2c1eb9bee6db6570bb9965c02517452cc66b9e,6ad8ce6eba4e0f35391c6ec1047dbb10ac1f69ccdab11780ecbd81703283eb17,True,True,True,True,2.708191665418524,0.32881696594088206,8.236167673615203,8.75862634807204,0.9510564024058086,2.0196421741745265,0.2305889181605621,8.75862634807204,9.03323418242065,0.9746991299825057,3.42913145508525,0.4163503696106831,8.236167673615203,9.03323418242065,0.9252436664113126,19018,4.585238935994817,0.5685760366950687,8.064425230875344,9.409358405547662,0.8733836282788148,1.3643183211297851,0.14499589263444326,9.409358405547662,9.49971849154959,0.9896337556893241,4.760528004461375,0.5903121261804605,8.064425230875344,9.49971849154959,0.8655356864116517,18433
4,2,40,80,0,301,605,9437ff613ae35ac6947c0d98c8e500d6accec0b82a98f8e71b743e3773755dc0,c45e07d9bf7f27e039e3bc2c4b7c9d9af957da8fb46d21e5de291ba682b85fe2,5b4f5d442f30d656cacae7ac779f23deec2232b80e68ab7d50d156c64271e12f,651c6b9ed8b8228059fc5c3744df01c895b16c22d470500006fb7481930cca2a,38ebda6d9ecf3c0a7a6231c2f1d6df21fd90323733b3cdb881889450f5d132c3,True,True,True,True,3.1143352533047954,0.3773398321067227,8.253396509764627,8.904932589171885,0.9369041006629166,0.7751591381832833,0.0870482881729899,8.904932589171885,9.096145483074455,0.996516633327243,3.5600988652709527,0.43134954937146,8.253396509764627,9.096145483074455,0.9203182000558092,19018,4.438652680466812,0.5507743747065877,8.058930996619807,9.314535525918954,0.8792709863649831,1.5264107528097373,0.16387405991015794,9.314535525918954,9.902994022360415,0.9892475721030227,5.513081144466761,0.6840958368770171,8.058930996619807,9.902994022360415,0.8308838149441659,18433
4,3,40,80,0,345,677,6aeec364d51f1ed430a3ef4bb3b16495efb88d9865e185ac6c02573cd197a53c,64c3b210f066cc441d742121aac6beaaa768184eb0535c1ea3022c57af426c54,bfc4d4f0d86ebc62078545bd4150c40d6a5a5fc6278693fc125231059d91df6f,3a2e8432cffea454207a6b7bf02943a613d1512e95fb33df5d24f1aec1b1e604,4153dc6340054127f020a4cf627f12d0b35e8b65270566f0a5104f8d907bbdc2,True,True,True,True,2.9209541772664482,0.3537033551214343,8.258203194774952,8.80488104290747,0.943385820848399,1.4175245148268791,0.16099303419535999,8.80488104290747,9.129326603120342,0.9881559566024515,3.72649851601398,0.4512481018112721,8.258203194774952,9.129326603120342,0.9129352976319222,19018,4.8848537831767445,0.6053927884295769,8.068899855659549,9.525386570209763,0.8585700274070244,1.318615942471908,0.1384317510636075,9.525386570209763,9.490338423493716,0.9903897338540788,4.844926938885711,0.6004445495115999,8.068899855659549,9.490338423493716,0.8599256682294926,18433
4,4,40,80,0,322,638,4901faa263d609b78ebeed6acac3ebd7bbd75244b77e71d8f035e60d8f1031f9,d1331816d01b9b67fc100c1f6466bac48203a8cf091c1f64c2830099acac95f8,113fa06e1850a5954a12bfc3ac499465c5a58d89339a5c1871fdc75b63ef4bbd,2ac05365f9efc0803bef34a74851f16fe5b1ef2fe07dde27bfd2a83e3b2e6c03,d2250c667faf8e1dc5c7bda41061c263f6c84804d87e26af8248d4f7d8d347de,True,True,True,True,2.860914727939159,0.34711296314502266,8.242027903590216,8.800831530298147,0.9457338720213778,1.8333482165692419,0.20831534046046365,8.800831530298147,8.997216920814628,0.9790194936664048,3.372328491194835,0.40916246955750457,8.242027903590216,8.997216920814628,0.9271644297892428,19018,4.977206951574828,0.6122896628259942,8.128843672785138,9.659778713642536,0.8571827668979723,1.7560450564814365,0.1817893668724904,9.659778713642536,10.215777620166422,0.9859419387263083,5.9638353612767725,0.7336634337357627,8.128843672785138,10.215777620166422,0.8120718052550603,18433
