Fold,dataset,instance,Budget,contrast,front_extreme,absolute_change,comparator_extreme,relative_change_percent
1,Brandimarte,Mk04.fjs,50,online_minus_ucb,best_makespan,-3.635699700993044,123.07505796365838,-2.954050772876007
1,Brandimarte,Mk04.fjs,100,online_minus_ucb,best_makespan,-1.9988922487625018,114.18334443805017,-1.750598792319483
1,Brandimarte,Mk04.fjs,200,online_minus_ucb,best_makespan,1.5872797018051301,103.93882439627838,1.5271287808234668
1,Brandimarte,Mk10.fjs,50,online_minus_ucb,best_makespan,3.896471172237625,628.9413045180745,0.619528586252304
1,Brandimarte,Mk10.fjs,100,online_minus_ucb,best_makespan,9.506715503321288,575.8586975524313,1.6508764291878586
1,Brandimarte,Mk10.fjs,200,online_minus_ucb,best_makespan,10.984046493651817,528.4524095853773,2.078530875139708
1,Hurink_edata,la05.fjs,50,online_minus_ucb,best_makespan,16.434115495259448,714.8689440148107,2.29889906854297
1,Hurink_edata,la05.fjs,100,online_minus_ucb,best_makespan,13.143273232700267,690.1675281234122,1.9043598397677808
1,Hurink_edata,la05.fjs,200,online_minus_ucb,best_makespan,43.76221367147116,643.3393807698442,6.802352689664924
1,Hurink_edata,la10.fjs,50,online_minus_ucb,best_makespan,16.230616525523146,1184.8552045795927,1.3698396616557085
1,Hurink_edata,la10.fjs,100,online_minus_ucb,best_makespan,27.119268478375716,1111.0842945800223,2.4407930712967643
1,Hurink_edata,la10.fjs,200,online_minus_ucb,best_makespan,44.04335794010012,1064.1757073496751,4.13872987664696
1,Hurink_edata,la15.fjs,50,online_minus_ucb,best_makespan,16.834693637618557,1630.1325951940362,1.0327192822995301
1,Hurink_edata,la15.fjs,100,online_minus_ucb,best_makespan,34.452965004665884,1572.7536190092653,2.1906142569469376
1,Hurink_edata,la15.fjs,200,online_minus_ucb,best_makespan,65.19271199761374,1517.1626133693128,4.297015456558994
1,Hurink_edata,la16.fjs,50,online_minus_ucb,best_makespan,50.403307264595924,1622.575761802081,3.1063761983364344
1,Hurink_edata,la16.fjs,100,online_minus_ucb,best_makespan,58.577727510568366,1513.6290914002857,3.8700186091413618
1,Hurink_edata,la16.fjs,200,online_minus_ucb,best_makespan,70.51195002525469,1428.7497234176394,4.935220554694957
1,Hurink_edata,la24.fjs,50,online_minus_ucb,best_makespan,29.786431863862617,2033.942070864407,1.4644680539600448
1,Hurink_edata,la24.fjs,100,online_minus_ucb,best_makespan,57.74045280744372,1930.3288464839509,2.9912236411229416
1,Hurink_edata,la24.fjs,200,online_minus_ucb,best_makespan,102.98970970358687,1822.77120423499,5.6501720821737065
1,Hurink_edata,la26.fjs,50,online_minus_ucb,best_makespan,47.01022890927561,2587.135107469122,1.8170766873966473
1,Hurink_edata,la26.fjs,100,online_minus_ucb,best_makespan,55.26321110797517,2392.763636573622,2.3095975826141655
1,Hurink_edata,la26.fjs,200,online_minus_ucb,best_makespan,111.18184116820794,2197.691332880172,5.059028968481174
1,Hurink_edata,la34.fjs,50,online_minus_ucb,best_makespan,71.89571836151708,3667.014376902169,1.960606394520148
1,Hurink_edata,la34.fjs,100,online_minus_ucb,best_makespan,26.61096627582583,3444.362231437962,0.7725948807862817
1,Hurink_edata,la34.fjs,200,online_minus_ucb,best_makespan,157.79038856306624,3235.246817462394,4.877228770039594
1,Hurink_edata,la37.fjs,50,online_minus_ucb,best_makespan,25.616739265375145,3399.743883774556,0.7534902669472335
1,Hurink_edata,la37.fjs,100,online_minus_ucb,best_makespan,103.29552587918624,3173.7166149671148,3.2547179981996144
1,Hurink_edata,la37.fjs,200,online_minus_ucb,best_makespan,224.10028948415265,2988.664635272388,7.498341795841141
2,Brandimarte,Mk02.fjs,50,online_minus_ucb,best_makespan,0.8377272344189848,53.84950543019667,1.5556823182060657
2,Brandimarte,Mk02.fjs,100,online_minus_ucb,best_makespan,1.2151761333605364,50.04168084767882,2.428327971355307
2,Brandimarte,Mk02.fjs,200,online_minus_ucb,best_makespan,2.7217882174596397,45.26572363254692,6.012912197216311
2,Brandimarte,Mk03.fjs,50,online_minus_ucb,best_makespan,-1.7662552766072395,395.5853858467026,-0.44649153881829684
2,Brandimarte,Mk03.fjs,100,online_minus_ucb,best_makespan,-16.715225020955188,367.5680415968683,-4.547518589575227
2,Brandimarte,Mk03.fjs,200,online_minus_ucb,best_makespan,-0.26693245528042553,334.3807173438799,-0.07982890203740725
2,Hurink_edata,la03.fjs,50,online_minus_ucb,best_makespan,14.47641735513946,734.9767497554786,1.9696428982217
2,Hurink_edata,la03.fjs,100,online_minus_ucb,best_makespan,22.198032460700006,706.9375749020385,3.140027245514008
2,Hurink_edata,la03.fjs,200,online_minus_ucb,best_makespan,14.057101512741042,696.768333608929,2.017471350905391
2,Hurink_edata,la07.fjs,50,online_minus_ucb,best_makespan,14.761855295397254,1119.0871749676305,1.3190978884932927
2,Hurink_edata,la07.fjs,100,online_minus_ucb,best_makespan,17.814857113513654,1086.9419917750586,1.6389887637352794
2,Hurink_edata,la07.fjs,200,online_minus_ucb,best_makespan,63.65772776852896,1035.7111905309637,6.146281738627777
2,Hurink_edata,la13.fjs,50,online_minus_ucb,best_makespan,13.818091402164782,1450.2875960554018,0.9527828438820161
2,Hurink_edata,la13.fjs,100,online_minus_ucb,best_makespan,28.809647410046182,1390.9291006475123,2.071252042727021
2,Hurink_edata,la13.fjs,200,online_minus_ucb,best_makespan,72.84818274443751,1316.9251939412056,5.531687227155427
2,Hurink_edata,la19.fjs,50,online_minus_ucb,best_makespan,36.38775851902983,1672.487687135591,2.175666750728062
2,Hurink_edata,la19.fjs,100,online_minus_ucb,best_makespan,44.995872392640194,1540.928294184353,2.9200497234335936
2,Hurink_edata,la19.fjs,200,online_minus_ucb,best_makespan,95.20736842114002,1442.0979146136915,6.602004444798336
2,Hurink_edata,la23.fjs,50,online_minus_ucb,best_makespan,31.410146347104728,2450.002245081885,1.2820456148624846
2,Hurink_edata,la23.fjs,100,online_minus_ucb,best_makespan,130.8236615253022,2212.60397434632,5.912655994570925
2,Hurink_edata,la23.fjs,200,online_minus_ucb,best_makespan,207.65245523333033,2049.6475179932972,10.131130031403252
2,Hurink_edata,la27.fjs,50,online_minus_ucb,best_makespan,61.68287337826496,2792.42662805031,2.208934435685866
2,Hurink_edata,la27.fjs,100,online_minus_ucb,best_makespan,72.4366875487176,2624.6061973278975,2.759906900412913
2,Hurink_edata,la27.fjs,200,online_minus_ucb,best_makespan,132.03368266767166,2457.807755555556,5.372010173262193
2,Hurink_edata,la31.fjs,50,online_minus_ucb,best_makespan,57.81256098614904,3809.3000983015963,1.5176688497691526
2,Hurink_edata,la31.fjs,100,online_minus_ucb,best_makespan,56.20812837146059,3541.0067084289294,1.5873488247752843
2,Hurink_edata,la31.fjs,200,online_minus_ucb,best_makespan,172.26703575240617,3283.7633572079217,5.246024667833534
2,Hurink_edata,la36.fjs,50,online_minus_ucb,best_makespan,102.08125584388335,3192.5169764101743,3.197516461092358
2,Hurink_edata,la36.fjs,100,online_minus_ucb,best_makespan,98.00126562007563,2992.870990074609,3.274490144917091
2,Hurink_edata,la36.fjs,200,online_minus_ucb,best_makespan,132.64979944813786,2786.13672253631,4.761065685512463
3,Brandimarte,Mk06.fjs,50,online_minus_ucb,best_makespan,-4.444887715250815,164.07979358130459,-2.7089793436681098
3,Brandimarte,Mk06.fjs,100,online_minus_ucb,best_makespan,-1.3455300496208906,154.09087398963965,-0.8732055408494586
3,Brandimarte,Mk06.fjs,200,online_minus_ucb,best_makespan,3.459071680121724,142.77286874150076,2.4227794192358707
3,Brandimarte,Mk07.fjs,50,online_minus_ucb,best_makespan,-13.869418220196707,233.38242154931433,-5.942786148212993
3,Brandimarte,Mk07.fjs,100,online_minus_ucb,best_makespan,-0.943208382249253,210.64459492397646,-0.4477724114353209
3,Brandimarte,Mk07.fjs,200,online_minus_ucb,best_makespan,5.662737644515545,191.65710422228673,2.9546192234793542
3,Hurink_edata,la04.fjs,50,online_minus_ucb,best_makespan,23.510521391961106,801.6198667772313,2.932876587313253
3,Hurink_edata,la04.fjs,100,online_minus_ucb,best_makespan,10.15864849954437,787.2639938687917,1.2903738236042646
3,Hurink_edata,la04.fjs,200,online_minus_ucb,best_makespan,22.208000970435705,763.8197918419025,2.9074922131675236
3,Hurink_edata,la09.fjs,50,online_minus_ucb,best_makespan,69.34762129393903,1190.2102306375632,5.826501865707489
3,Hurink_edata,la09.fjs,100,online_minus_ucb,best_makespan,47.54682417478807,1133.824998327621,4.193488787504165
3,Hurink_edata,la09.fjs,200,online_minus_ucb,best_makespan,52.95462500904432,1102.144029574289,4.804691908506587
3,Hurink_edata,la12.fjs,50,online_minus_ucb,best_makespan,14.401673285893139,1324.0806158749797,1.087673447766337
3,Hurink_edata,la12.fjs,100,online_minus_ucb,best_makespan,31.047955257567992,1245.7959242856682,2.4922184004872787
3,Hurink_edata,la12.fjs,200,online_minus_ucb,best_makespan,64.83598147960652,1179.483351460231,5.496981487643542
3,Hurink_edata,la17.fjs,50,online_minus_ucb,best_makespan,35.171126833730796,1363.5377164499123,2.579402565064489
3,Hurink_edata,la17.fjs,100,online_minus_ucb,best_makespan,50.05867497573922,1289.1139516635328,3.8831846409808204
3,Hurink_edata,la17.fjs,200,online_minus_ucb,best_makespan,117.11677220904971,1209.8460453793093,9.680303759006907
3,Hurink_edata,la25.fjs,50,online_minus_ucb,best_makespan,83.76895842409544,1988.8934128403623,4.211837491304474
3,Hurink_edata,la25.fjs,100,online_minus_ucb,best_makespan,42.36773679865178,1849.0855993105542,2.2912804477223183
3,Hurink_edata,la25.fjs,200,online_minus_ucb,best_makespan,104.64714857269746,1724.5376345165596,6.068127855153086
3,Hurink_edata,la28.fjs,50,online_minus_ucb,best_makespan,8.888404065350642,2812.0958572991967,0.31607756336895554
3,Hurink_edata,la28.fjs,100,online_minus_ucb,best_makespan,70.03786834882794,2588.267878688159,2.705974482993856
3,Hurink_edata,la28.fjs,200,online_minus_ucb,best_makespan,110.3672667771325,2415.3885361078483,4.569338022733936
3,Hurink_edata,la35.fjs,50,online_minus_ucb,best_makespan,51.231386270632356,3959.1323761035765,1.294005388146488
3,Hurink_edata,la35.fjs,100,online_minus_ucb,best_makespan,78.7688294164509,3723.869850117531,2.1152412030180066
3,Hurink_edata,la35.fjs,200,online_minus_ucb,best_makespan,166.85398986655719,3520.9118322374907,4.738942575580593
3,Hurink_edata,la39.fjs,50,online_minus_ucb,best_makespan,52.824348712752,3129.0224871327273,1.6882061068585503
3,Hurink_edata,la39.fjs,100,online_minus_ucb,best_makespan,87.87965591758439,2961.149470787649,2.967754812262445
3,Hurink_edata,la39.fjs,200,online_minus_ucb,best_makespan,236.9996907470677,2747.4186780146265,8.626267726997158
4,Brandimarte,Mk01.fjs,50,online_minus_ucb,best_makespan,0.9620541537376823,67.30755031148759,1.4293406152585613
4,Brandimarte,Mk01.fjs,100,online_minus_ucb,best_makespan,-0.3105857241080656,62.598422448153904,-0.49615583262549956
4,Brandimarte,Mk01.fjs,200,online_minus_ucb,best_makespan,1.2657294281457396,58.05084161685262,2.180380840125991
4,Brandimarte,Mk08.fjs,50,online_minus_ucb,best_makespan,7.088842723223252,800.7287747785441,0.8852988610511465
4,Brandimarte,Mk08.fjs,100,online_minus_ucb,best_makespan,15.591539599008684,755.6335888318292,2.063373019602319
4,Brandimarte,Mk08.fjs,200,online_minus_ucb,best_makespan,50.177798483794504,707.9168788582247,7.088091834273621
4,Hurink_edata,la01.fjs,50,online_minus_ucb,best_makespan,22.59087072225907,843.5180324348473,2.6781728254284793
4,Hurink_edata,la01.fjs,100,online_minus_ucb,best_makespan,31.741916505958784,808.9999810900301,3.92359916537827
4,Hurink_edata,la01.fjs,200,online_minus_ucb,best_makespan,55.83688116454891,769.5686951344708,7.255607136513296
4,Hurink_edata,la06.fjs,50,online_minus_ucb,best_makespan,20.895075304366856,1106.692343453089,1.888065407516083
4,Hurink_edata,la06.fjs,100,online_minus_ucb,best_makespan,31.526235528055167,1056.3429082888988,2.9844698421957
4,Hurink_edata,la06.fjs,200,online_minus_ucb,best_makespan,38.585985483906825,1025.9144038775385,3.7611310785838974
4,Hurink_edata,la11.fjs,50,online_minus_ucb,best_makespan,32.62507422463818,1545.2254102634129,2.111347251212794
4,Hurink_edata,la11.fjs,100,online_minus_ucb,best_makespan,48.444048002462296,1478.3208171495226,3.2769644748608378
4,Hurink_edata,la11.fjs,200,online_minus_ucb,best_makespan,61.37527014138709,1433.7619871534625,4.2807153970680485
4,Hurink_edata,la18.fjs,50,online_minus_ucb,best_makespan,55.35616913572039,1513.5131457275515,3.657462063807214
4,Hurink_edata,la18.fjs,100,online_minus_ucb,best_makespan,43.74909726951182,1425.998664800929,3.067962007918096
4,Hurink_edata,la18.fjs,200,online_minus_ucb,best_makespan,88.33921242550196,1329.096263677046,6.646562392787472
4,Hurink_edata,la22.fjs,50,online_minus_ucb,best_makespan,27.989031704893478,1926.6705975392078,1.4527149446636998
4,Hurink_edata,la22.fjs,100,online_minus_ucb,best_makespan,33.27952554999911,1805.15574962745,1.8435819489186667
4,Hurink_edata,la22.fjs,200,online_minus_ucb,best_makespan,135.1534690370986,1697.2715080604717,7.96298461355443
4,Hurink_edata,la29.fjs,50,online_minus_ucb,best_makespan,36.59840323112621,2450.7467790021974,1.4933571899266953
4,Hurink_edata,la29.fjs,100,online_minus_ucb,best_makespan,75.07115404930619,2286.445873754678,3.283312100715876
4,Hurink_edata,la29.fjs,200,online_minus_ucb,best_makespan,162.56742209183994,2122.5276486577013,7.659142729879091
4,Hurink_edata,la32.fjs,50,online_minus_ucb,best_makespan,2.3290423747321256,4020.9696886637284,0.05792240566494114
4,Hurink_edata,la32.fjs,100,online_minus_ucb,best_makespan,66.65640999494235,3721.319815039736,1.791203479086911
4,Hurink_edata,la32.fjs,200,online_minus_ucb,best_makespan,189.47161364750855,3476.225748281731,5.450497964384586
4,Hurink_edata,la40.fjs,50,online_minus_ucb,best_makespan,31.254950716593612,3054.040083231546,1.0233968731517784
4,Hurink_edata,la40.fjs,100,online_minus_ucb,best_makespan,96.9094638170427,2822.8540975267424,3.43303126796211
4,Hurink_edata,la40.fjs,200,online_minus_ucb,best_makespan,223.9966942414053,2614.3096961155725,8.568100962721706
5,Brandimarte,Mk05.fjs,50,online_minus_ucb,best_makespan,-4.934885462903424,232.3062184047825,-2.1243019221743866
5,Brandimarte,Mk05.fjs,100,online_minus_ucb,best_makespan,1.6715198948139687,218.89952441531955,0.763601428225391
5,Brandimarte,Mk05.fjs,200,online_minus_ucb,best_makespan,0.6392782415997544,212.2490416780562,0.3011925220229852
5,Brandimarte,Mk09.fjs,50,online_minus_ucb,best_makespan,-12.21742478069541,713.6013453653252,-1.712079841222938
5,Brandimarte,Mk09.fjs,100,online_minus_ucb,best_makespan,-15.942633511113968,672.3620087924759,-2.3711383603820857
5,Brandimarte,Mk09.fjs,200,online_minus_ucb,best_makespan,-3.752489304626579,625.4301492422198,-0.5999853555466024
5,Hurink_edata,la02.fjs,50,online_minus_ucb,best_makespan,25.45388256259423,854.0487899927347,2.9803780370452566
5,Hurink_edata,la02.fjs,100,online_minus_ucb,best_makespan,12.677762168842378,837.4863689411635,1.5137872852630319
5,Hurink_edata,la02.fjs,200,online_minus_ucb,best_makespan,27.96118119353389,805.8883369051107,3.4696098594644607
5,Hurink_edata,la08.fjs,50,online_minus_ucb,best_makespan,19.4225964821444,1173.0466204871914,1.655739519890333
5,Hurink_edata,la08.fjs,100,online_minus_ucb,best_makespan,29.453729697540894,1105.930532850493,2.663253144989591
5,Hurink_edata,la08.fjs,200,online_minus_ucb,best_makespan,19.682509935023745,1080.0472274232934,1.8223749328055774
5,Hurink_edata,la14.fjs,50,online_minus_ucb,best_makespan,35.76908661524203,1491.8731870876632,2.3975956485328416
5,Hurink_edata,la14.fjs,100,online_minus_ucb,best_makespan,27.41389233647601,1427.3449394710758,1.920621398401051
5,Hurink_edata,la14.fjs,200,online_minus_ucb,best_makespan,65.80564802058143,1371.386280854781,4.798476471528136
5,Hurink_edata,la20.fjs,50,online_minus_ucb,best_makespan,45.98350374113079,1570.223154060579,2.9284693466796727
5,Hurink_edata,la20.fjs,100,online_minus_ucb,best_makespan,55.59916557371571,1452.517382785723,3.8277797038879062
5,Hurink_edata,la20.fjs,200,online_minus_ucb,best_makespan,62.0690113736855,1376.4334506366258,4.509408816312727
5,Hurink_edata,la21.fjs,50,online_minus_ucb,best_makespan,37.93405384801963,2095.4414692536234,1.8103132158366315
5,Hurink_edata,la21.fjs,100,online_minus_ucb,best_makespan,56.18444475803494,1947.0255620247974,2.8856552196267145
5,Hurink_edata,la21.fjs,200,online_minus_ucb,best_makespan,116.2077014481456,1827.7683596377647,6.357900925212217
5,Hurink_edata,la30.fjs,50,online_minus_ucb,best_makespan,47.571161911192576,3028.129478048082,1.570975159947808
5,Hurink_edata,la30.fjs,100,online_minus_ucb,best_makespan,104.68567730430914,2782.6513637137896,3.7620838409520787
5,Hurink_edata,la30.fjs,200,online_minus_ucb,best_makespan,190.60058420535643,2595.4920763156797,7.343524025544912
5,Hurink_edata,la33.fjs,50,online_minus_ucb,best_makespan,51.96583976281636,3541.5171559456903,1.467332712918623
5,Hurink_edata,la33.fjs,100,online_minus_ucb,best_makespan,56.24523246791887,3321.6624292661127,1.6932856262683404
5,Hurink_edata,la33.fjs,200,online_minus_ucb,best_makespan,101.00054141527926,3062.049148138319,3.298462452070245
5,Hurink_edata,la38.fjs,50,online_minus_ucb,best_makespan,46.14633366181033,3116.642161649501,1.480642668242257
5,Hurink_edata,la38.fjs,100,online_minus_ucb,best_makespan,77.69966030657179,2928.6988575280793,2.653043692315738
5,Hurink_edata,la38.fjs,200,online_minus_ucb,best_makespan,165.5117354859226,2733.3267858787076,6.055321900806458
1,Brandimarte,Mk04.fjs,50,online_minus_ucb,best_energy_index,39.43948712643032,3790.165533106697,1.040574264683971
1,Brandimarte,Mk04.fjs,100,online_minus_ucb,best_energy_index,0.44535847296083375,3703.5297346585676,0.01202524361538282
1,Brandimarte,Mk04.fjs,200,online_minus_ucb,best_energy_index,25.920489498183542,3601.368514592285,0.7197399930930987
1,Brandimarte,Mk10.fjs,50,online_minus_ucb,best_energy_index,-144.5376439247848,23350.324655014243,-0.6189962926007833
1,Brandimarte,Mk10.fjs,100,online_minus_ucb,best_energy_index,68.38923964884816,22435.56737262323,0.30482509540765806
1,Brandimarte,Mk10.fjs,200,online_minus_ucb,best_energy_index,176.8446174960045,21592.337789070378,0.8190156120358575
1,Hurink_edata,la05.fjs,50,online_minus_ucb,best_energy_index,52.565481651101436,23655.919688437745,0.22220857334409094
1,Hurink_edata,la05.fjs,100,online_minus_ucb,best_energy_index,195.81259688394857,23214.807021738277,0.8434814758554324
1,Hurink_edata,la05.fjs,200,online_minus_ucb,best_energy_index,527.0711947406162,22747.64199207844,2.317036618231295
1,Hurink_edata,la10.fjs,50,online_minus_ucb,best_energy_index,308.58680472349806,35236.75870259349,0.8757525268656038
1,Hurink_edata,la10.fjs,100,online_minus_ucb,best_energy_index,99.62413073011703,34736.493148675334,0.2867996210893159
1,Hurink_edata,la10.fjs,200,online_minus_ucb,best_energy_index,231.2372841578981,34237.29546073714,0.675395883483489
1,Hurink_edata,la15.fjs,50,online_minus_ucb,best_energy_index,162.64626329271414,50169.965545105064,0.32419050227668145
1,Hurink_edata,la15.fjs,100,online_minus_ucb,best_energy_index,290.1757707822035,49373.52955832138,0.587715266415053
1,Hurink_edata,la15.fjs,200,online_minus_ucb,best_energy_index,752.8894774726432,48408.091837165215,1.555296746678649
1,Hurink_edata,la16.fjs,50,online_minus_ucb,best_energy_index,626.5240181724294,55218.80671667211,1.1346207124451753
1,Hurink_edata,la16.fjs,100,online_minus_ucb,best_energy_index,672.5147785229346,53715.913838014865,1.2519842453969283
1,Hurink_edata,la16.fjs,200,online_minus_ucb,best_energy_index,1366.6587606607573,52414.04747663371,2.6074284022236913
1,Hurink_edata,la24.fjs,50,online_minus_ucb,best_energy_index,614.3200136433297,80977.36944225628,0.7586317237452272
1,Hurink_edata,la24.fjs,100,online_minus_ucb,best_energy_index,1031.0573216929042,78846.23506585206,1.3076811097343701
1,Hurink_edata,la24.fjs,200,online_minus_ucb,best_energy_index,1996.3844969003549,76711.35575126183,2.602462800127889
1,Hurink_edata,la26.fjs,50,online_minus_ucb,best_energy_index,602.0126734061487,120500.44341346281,0.49959374119522065
1,Hurink_edata,la26.fjs,100,online_minus_ucb,best_energy_index,1480.7048617431574,116199.26165175543,1.274280783453488
1,Hurink_edata,la26.fjs,200,online_minus_ucb,best_energy_index,1912.3387584042212,113003.90438771098,1.6922767127081544
1,Hurink_edata,la34.fjs,50,online_minus_ucb,best_energy_index,723.4998005593079,159882.77628700685,0.45251891251909937
1,Hurink_edata,la34.fjs,100,online_minus_ucb,best_energy_index,9.03362812573323,156287.69479813904,0.0057801275637221795
1,Hurink_edata,la34.fjs,200,online_minus_ucb,best_energy_index,2928.574237982044,152591.51066778583,1.9192248803132836
1,Hurink_edata,la37.fjs,50,online_minus_ucb,best_energy_index,657.129991418944,169471.34069006698,0.38775287239906725
1,Hurink_edata,la37.fjs,100,online_minus_ucb,best_energy_index,2811.4970576362975,164098.27331407357,1.7133008171605026
1,Hurink_edata,la37.fjs,200,online_minus_ucb,best_energy_index,5493.281090785516,159642.31474666373,3.440993134873295
2,Brandimarte,Mk02.fjs,50,online_minus_ucb,best_energy_index,-1.6652822711737372,1664.901536723709,-0.10002286828629983
2,Brandimarte,Mk02.fjs,100,online_minus_ucb,best_energy_index,4.845145089761218,1620.9473634595029,0.29890823101254066
2,Brandimarte,Mk02.fjs,200,online_minus_ucb,best_energy_index,19.3011116115581,1592.9578437432815,1.2116523790863505
2,Brandimarte,Mk03.fjs,50,online_minus_ucb,best_energy_index,3.8935252001538174,12250.117327048087,0.031783574770806226
2,Brandimarte,Mk03.fjs,100,online_minus_ucb,best_energy_index,-174.56163125464445,11989.345342563116,-1.4559730015861414
2,Brandimarte,Mk03.fjs,200,online_minus_ucb,best_energy_index,-57.527213782528634,11689.66196156819,-0.4921204220589048
2,Hurink_edata,la03.fjs,50,online_minus_ucb,best_energy_index,140.49870064447896,20034.023956817233,0.7013004524069648
2,Hurink_edata,la03.fjs,100,online_minus_ucb,best_energy_index,163.72493607491924,19718.74558431095,0.8303009710982101
2,Hurink_edata,la03.fjs,200,online_minus_ucb,best_energy_index,394.4378494327211,19255.40520425684,2.0484526045991585
2,Hurink_edata,la07.fjs,50,online_minus_ucb,best_energy_index,124.94757297078468,37765.43378851766,0.33085168217708705
2,Hurink_edata,la07.fjs,100,online_minus_ucb,best_energy_index,396.3251065597142,37164.74004584119,1.0664008575624728
2,Hurink_edata,la07.fjs,200,online_minus_ucb,best_energy_index,937.7908708072864,36446.87674417778,2.5730349335271754
2,Hurink_edata,la13.fjs,50,online_minus_ucb,best_energy_index,218.20055092516122,46666.95533817531,0.4675697168241551
2,Hurink_edata,la13.fjs,100,online_minus_ucb,best_energy_index,315.7586074564024,45844.0785349794,0.6887663958944579
2,Hurink_edata,la13.fjs,200,online_minus_ucb,best_energy_index,642.3075010865432,45081.69862548263,1.4247633089927005
2,Hurink_edata,la19.fjs,50,online_minus_ucb,best_energy_index,205.02597141360457,58048.774724949326,0.35319603623861595
2,Hurink_edata,la19.fjs,100,online_minus_ucb,best_energy_index,654.3816989918851,56249.93925503765,1.1633464989622717
2,Hurink_edata,la19.fjs,200,online_minus_ucb,best_energy_index,1969.3146254670646,54383.67021135821,3.6211506465331698
2,Hurink_edata,la23.fjs,50,online_minus_ucb,best_energy_index,875.0905551303003,97530.25185539795,0.8972503797362718
2,Hurink_edata,la23.fjs,100,online_minus_ucb,best_energy_index,1185.697404488019,94452.60845687351,1.255335796289206
2,Hurink_edata,la23.fjs,200,online_minus_ucb,best_energy_index,2718.0184182828525,91633.21253217629,2.966193526532142
2,Hurink_edata,la27.fjs,50,online_minus_ucb,best_energy_index,1018.5163208422891,130134.78119629549,0.782662645204711
2,Hurink_edata,la27.fjs,100,online_minus_ucb,best_energy_index,1125.6208843489003,127065.66439037731,0.8858576309731582
2,Hurink_edata,la27.fjs,200,online_minus_ucb,best_energy_index,2785.9409500934707,123829.62467161528,2.2498178101415784
2,Hurink_edata,la31.fjs,50,online_minus_ucb,best_energy_index,-7.918878944998141,160057.06081975152,-0.004947534900641464
2,Hurink_edata,la31.fjs,100,online_minus_ucb,best_energy_index,1470.6609844275517,155808.68866063678,0.9438889429528309
2,Hurink_edata,la31.fjs,200,online_minus_ucb,best_energy_index,2305.3331195052597,151865.28369060924,1.5180119270720545
2,Hurink_edata,la36.fjs,50,online_minus_ucb,best_energy_index,2083.6594897196046,170082.766043871,1.2250856087219015
2,Hurink_edata,la36.fjs,100,online_minus_ucb,best_energy_index,2898.7982904528035,163987.29592598655,1.767696865835959
2,Hurink_edata,la36.fjs,200,online_minus_ucb,best_energy_index,4236.220412152499,158310.98372803643,2.6758853443990547
3,Brandimarte,Mk06.fjs,50,online_minus_ucb,best_energy_index,2.6229713136654027,4198.400416474299,0.06247549193671483
3,Brandimarte,Mk06.fjs,100,online_minus_ucb,best_energy_index,1.4745655744181931,4155.611068751945,0.03548372429523462
3,Brandimarte,Mk06.fjs,200,online_minus_ucb,best_energy_index,28.516809767802442,4074.4195715786946,0.6998987037742208
3,Brandimarte,Mk07.fjs,50,online_minus_ucb,best_energy_index,11.724663525274082,6045.19574630314,0.1939501054609215
3,Brandimarte,Mk07.fjs,100,online_minus_ucb,best_energy_index,-0.1241590772933705,5948.901390490361,-0.0020870925426978073
3,Brandimarte,Mk07.fjs,200,online_minus_ucb,best_energy_index,36.89199847265445,5860.585649391107,0.6294933762547672
3,Hurink_edata,la04.fjs,50,online_minus_ucb,best_energy_index,175.39769795554457,27175.547140318973,0.6454247160135957
3,Hurink_edata,la04.fjs,100,online_minus_ucb,best_energy_index,424.0110208186961,26662.23293086879,1.5903057404010148
3,Hurink_edata,la04.fjs,200,online_minus_ucb,best_energy_index,626.1655530668322,26187.180763584598,2.3911147928438568
3,Hurink_edata,la09.fjs,50,online_minus_ucb,best_energy_index,380.10268888533756,43667.52024335551,0.870447157903761
3,Hurink_edata,la09.fjs,100,online_minus_ucb,best_energy_index,511.5984886425649,42800.119739394184,1.1953202275078643
3,Hurink_edata,la09.fjs,200,online_minus_ucb,best_energy_index,552.1112086158319,42088.37791610276,1.3117901804540617
3,Hurink_edata,la12.fjs,50,online_minus_ucb,best_energy_index,117.31984213020769,37343.294922739995,0.3141657488256785
3,Hurink_edata,la12.fjs,100,online_minus_ucb,best_energy_index,242.08032953260408,36695.64969983713,0.6596976249576487
3,Hurink_edata,la12.fjs,200,online_minus_ucb,best_energy_index,450.5488649590625,36023.86074811545,1.2506956656016734
3,Hurink_edata,la17.fjs,50,online_minus_ucb,best_energy_index,476.75355445803143,53890.15736689922,0.88467649335696
3,Hurink_edata,la17.fjs,100,online_minus_ucb,best_energy_index,968.0940035823733,52204.50391148956,1.8544262104735907
3,Hurink_edata,la17.fjs,200,online_minus_ucb,best_energy_index,1782.996821219429,50832.053157252456,3.507623065516566
3,Hurink_edata,la25.fjs,50,online_minus_ucb,best_energy_index,780.342238449608,84415.8938226703,0.9244020327366873
3,Hurink_edata,la25.fjs,100,online_minus_ucb,best_energy_index,755.0896348349488,81878.41827960282,0.9222083800598446
3,Hurink_edata,la25.fjs,200,online_minus_ucb,best_energy_index,2178.6457582738803,78888.02209639699,2.7616939813900903
3,Hurink_edata,la28.fjs,50,online_minus_ucb,best_energy_index,591.6975970934436,110221.12257101684,0.5368277724736522
3,Hurink_edata,la28.fjs,100,online_minus_ucb,best_energy_index,1146.2690463681356,106639.84336850053,1.074897533754933
