dataset,instance,variant,reward_scheme,seed,front_pickle_resolved,front_points_raw,front_points_unique_nondominated,pearson_cmax_tec,spearman_cmax_tec,correlation_status
Hurink_edata,la13.fjs,AdaptiveNoBC,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveNoBC_composite_seed48.pkl,42,42,0.928106761206219,-0.1565576760735636,computed
Hurink_edata,la13.fjs,AdaptiveNoBC,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveNoBC_composite_seed49.pkl,62,62,0.6209196120674711,-0.24791286377236785,computed
Hurink_edata,la13.fjs,AdaptiveNoBC,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveNoBC_composite_seed50.pkl,30,30,0.9809587944105248,0.28987764182424913,computed
Hurink_edata,la13.fjs,AdaptiveNoBC,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveNoBC_composite_seed51.pkl,30,30,0.9134415246626197,0.03449043254058453,computed
Hurink_edata,la13.fjs,AdaptiveSAOS,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveSAOS_composite_seed42.pkl,5,5,0.7486288040652048,0.8720815992723809,computed
Hurink_edata,la13.fjs,AdaptiveSAOS,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveSAOS_composite_seed43.pkl,37,37,0.8634568546669494,-0.3048455663267542,computed
Hurink_edata,la13.fjs,AdaptiveSAOS,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveSAOS_composite_seed44.pkl,24,24,0.8202568397996401,0.17478260869565218,computed
Hurink_edata,la13.fjs,AdaptiveSAOS,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveSAOS_composite_seed45.pkl,21,21,-0.3387323974447066,-0.30009745005941607,computed
Hurink_edata,la13.fjs,AdaptiveSAOS,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveSAOS_composite_seed46.pkl,38,38,0.9871504326115937,0.2273050646222244,computed
Hurink_edata,la13.fjs,AdaptiveSAOS,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveSAOS_composite_seed48.pkl,35,35,0.9289092574995166,0.052104489237657724,computed
Hurink_edata,la13.fjs,AdaptiveSAOS,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveSAOS_composite_seed47.pkl,44,44,0.8341968272506933,-0.44871207610929575,computed
Hurink_edata,la13.fjs,AdaptiveSAOS,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveSAOS_composite_seed49.pkl,64,64,0.740623679615738,-0.10070641226667724,computed
Hurink_edata,la13.fjs,AdaptiveSAOS,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveSAOS_composite_seed50.pkl,53,53,0.9525663247879933,-0.18459305439765727,computed
Hurink_edata,la13.fjs,AdaptiveSAOS,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la13_AdaptiveSAOS_composite_seed51.pkl,22,22,0.9664059123850695,0.4414926507314381,computed
Hurink_edata,la14.fjs,Random,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_Random_composite_seed42.pkl,28,28,0.9923985732083803,0.6111947504889217,computed
Hurink_edata,la14.fjs,Random,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_Random_composite_seed43.pkl,17,17,0.9885719682833009,0.27696078431372556,computed
Hurink_edata,la14.fjs,Random,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_Random_composite_seed44.pkl,56,56,0.43057758882998,0.3222421613062892,computed
Hurink_edata,la14.fjs,Random,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_Random_composite_seed45.pkl,15,15,0.9927400237582996,0.7578197842849025,computed
Hurink_edata,la14.fjs,Random,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_Random_composite_seed47.pkl,13,13,0.8733281937801295,-0.06593406593406594,computed
Hurink_edata,la14.fjs,Random,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_Random_composite_seed46.pkl,22,22,0.9928322357990269,0.8328627893845286,computed
Hurink_edata,la14.fjs,Random,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_Random_composite_seed49.pkl,34,34,0.9800751313879192,0.5316320355470366,computed
Hurink_edata,la14.fjs,Random,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_Random_composite_seed48.pkl,37,37,0.23146575616273463,-0.11877081762662185,computed
Hurink_edata,la14.fjs,Random,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_Random_composite_seed50.pkl,39,39,0.5079097568531723,0.17565173936440653,computed
Hurink_edata,la14.fjs,Random,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_Random_composite_seed51.pkl,24,24,0.9865267775773909,0.5161991859362488,computed
Hurink_edata,la14.fjs,UniformFixed,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UniformFixed_composite_seed42.pkl,37,37,0.23277035461000972,0.19043102751686297,computed
Hurink_edata,la14.fjs,UniformFixed,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UniformFixed_composite_seed43.pkl,34,34,0.9759749706390568,0.40079456148753595,computed
Hurink_edata,la14.fjs,UniformFixed,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UniformFixed_composite_seed44.pkl,27,27,0.9912543815048659,0.666768440068781,computed
Hurink_edata,la14.fjs,UniformFixed,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UniformFixed_composite_seed45.pkl,18,18,0.33067860500223684,0.2693498452012384,computed
Hurink_edata,la14.fjs,UniformFixed,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UniformFixed_composite_seed46.pkl,17,17,0.9952759194610247,0.7210301784422535,computed
Hurink_edata,la14.fjs,UniformFixed,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UniformFixed_composite_seed47.pkl,18,18,0.558001524658926,0.2239422084623323,computed
Hurink_edata,la14.fjs,UniformFixed,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UniformFixed_composite_seed49.pkl,35,35,0.964973140355677,0.1338935574229692,computed
Hurink_edata,la14.fjs,UniformFixed,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UniformFixed_composite_seed48.pkl,25,25,0.9770272978604292,0.8223076923076923,computed
Hurink_edata,la14.fjs,UniformFixed,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UniformFixed_composite_seed50.pkl,37,37,0.9681525861499638,0.5419186872023641,computed
Hurink_edata,la14.fjs,UniformFixed,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UniformFixed_composite_seed51.pkl,36,36,0.9780277048554243,0.6151866151866151,computed
Hurink_edata,la14.fjs,ProbabilityMatching,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_ProbabilityMatching_composite_seed42.pkl,61,61,0.012753863313843906,-0.13938175996471447,computed
Hurink_edata,la14.fjs,ProbabilityMatching,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_ProbabilityMatching_composite_seed43.pkl,38,38,0.5628319582714068,-0.07507113198814123,computed
Hurink_edata,la14.fjs,ProbabilityMatching,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_ProbabilityMatching_composite_seed44.pkl,45,45,0.21761695425406158,0.19005896120195626,computed
Hurink_edata,la14.fjs,ProbabilityMatching,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_ProbabilityMatching_composite_seed45.pkl,19,19,0.5267494589890503,0.4115840677048149,computed
Hurink_edata,la14.fjs,ProbabilityMatching,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_ProbabilityMatching_composite_seed46.pkl,42,42,0.9840361339181778,0.578572015056277,computed
Hurink_edata,la14.fjs,ProbabilityMatching,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_ProbabilityMatching_composite_seed47.pkl,22,22,0.8028252891848413,0.14120305561657795,computed
Hurink_edata,la14.fjs,ProbabilityMatching,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_ProbabilityMatching_composite_seed48.pkl,19,19,0.9524877083330204,0.8100044658668318,computed
Hurink_edata,la14.fjs,ProbabilityMatching,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_ProbabilityMatching_composite_seed49.pkl,26,26,0.4118745037722081,0.33310535463767493,computed
Hurink_edata,la14.fjs,ProbabilityMatching,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_ProbabilityMatching_composite_seed51.pkl,15,15,0.970612470847677,0.7631817167208805,computed
Hurink_edata,la14.fjs,ProbabilityMatching,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_ProbabilityMatching_composite_seed50.pkl,54,54,0.9635263205019169,0.19977129788450537,computed
Hurink_edata,la14.fjs,AdaptivePursuit,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptivePursuit_composite_seed43.pkl,28,28,0.959112153230662,0.5782411567063727,computed
Hurink_edata,la14.fjs,AdaptivePursuit,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptivePursuit_composite_seed42.pkl,41,41,-0.4203268495797658,-0.4910446597909225,computed
Hurink_edata,la14.fjs,AdaptivePursuit,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptivePursuit_composite_seed44.pkl,34,34,0.8672756674751924,0.8760696923803278,computed
Hurink_edata,la14.fjs,AdaptivePursuit,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptivePursuit_composite_seed45.pkl,20,20,0.9834061160990545,0.7837533461366933,computed
Hurink_edata,la14.fjs,AdaptivePursuit,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptivePursuit_composite_seed46.pkl,23,23,-0.6342207997954696,-0.6897233201581028,computed
Hurink_edata,la14.fjs,AdaptivePursuit,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptivePursuit_composite_seed47.pkl,45,45,0.9708422376061616,0.6109043074144818,computed
Hurink_edata,la14.fjs,AdaptivePursuit,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptivePursuit_composite_seed48.pkl,12,12,0.988709623894855,0.3677763958776318,computed
Hurink_edata,la14.fjs,AdaptivePursuit,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptivePursuit_composite_seed49.pkl,23,23,0.60722892652948,-0.21557484297248827,computed
Hurink_edata,la14.fjs,AdaptivePursuit,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptivePursuit_composite_seed50.pkl,47,47,0.38030481077436945,-0.4233838353742968,computed
Hurink_edata,la14.fjs,AdaptivePursuit,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptivePursuit_composite_seed51.pkl,19,19,0.9781755894785265,0.6786657576135314,computed
Hurink_edata,la14.fjs,UCBOnly,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UCBOnly_composite_seed42.pkl,16,16,0.9887234737483946,0.7873438481807854,computed
Hurink_edata,la14.fjs,UCBOnly,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UCBOnly_composite_seed43.pkl,37,37,0.857257574189237,0.03485270588779074,computed
Hurink_edata,la14.fjs,UCBOnly,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UCBOnly_composite_seed44.pkl,46,46,0.8995624487619961,0.6582169208173095,computed
Hurink_edata,la14.fjs,UCBOnly,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UCBOnly_composite_seed45.pkl,14,14,0.9902790202793613,0.38723895819889087,computed
Hurink_edata,la14.fjs,UCBOnly,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UCBOnly_composite_seed46.pkl,26,26,0.9675097624312637,0.14122072355483173,computed
Hurink_edata,la14.fjs,UCBOnly,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UCBOnly_composite_seed47.pkl,42,42,0.9632769307118706,0.26456527023742,computed
Hurink_edata,la14.fjs,UCBOnly,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UCBOnly_composite_seed48.pkl,30,30,0.6710183926658948,-0.11436199870521964,computed
Hurink_edata,la14.fjs,UCBOnly,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UCBOnly_composite_seed49.pkl,14,14,0.6543140180898264,-0.3105734406203723,computed
Hurink_edata,la14.fjs,UCBOnly,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UCBOnly_composite_seed50.pkl,28,28,0.9261353089754037,-0.020251778872468526,computed
Hurink_edata,la14.fjs,UCBOnly,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_UCBOnly_composite_seed51.pkl,33,33,0.9115430060745303,0.23598228543993563,computed
Hurink_edata,la14.fjs,PPOOnly,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_PPOOnly_composite_seed42.pkl,33,33,0.9748970125508257,-0.07336843010490916,computed
Hurink_edata,la14.fjs,PPOOnly,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_PPOOnly_composite_seed43.pkl,28,28,0.7139917297677255,0.4844585552802473,computed
Hurink_edata,la14.fjs,PPOOnly,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_PPOOnly_composite_seed45.pkl,21,21,0.9083091198068989,0.24415584415584415,computed
Hurink_edata,la14.fjs,PPOOnly,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_PPOOnly_composite_seed44.pkl,47,47,0.9683783847291729,0.5990575585747494,computed
Hurink_edata,la14.fjs,PPOOnly,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_PPOOnly_composite_seed46.pkl,37,37,0.9314158052343968,-0.04328491330450914,computed
Hurink_edata,la14.fjs,PPOOnly,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_PPOOnly_composite_seed47.pkl,51,51,0.9667565101712317,0.5062672524301791,computed
Hurink_edata,la14.fjs,PPOOnly,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_PPOOnly_composite_seed48.pkl,37,37,0.9779158244198382,0.6499911101454307,computed
Hurink_edata,la14.fjs,PPOOnly,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_PPOOnly_composite_seed49.pkl,31,31,0.9825804642402465,0.6221774193548388,computed
Hurink_edata,la14.fjs,PPOOnly,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_PPOOnly_composite_seed50.pkl,27,27,0.9851935202463664,0.7795939343908105,computed
Hurink_edata,la14.fjs,PPOOnly,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_PPOOnly_composite_seed51.pkl,18,18,0.989589746255361,0.8564054156593875,computed
Hurink_edata,la14.fjs,FixedUCBPPO,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_FixedUCBPPO_composite_seed42.pkl,36,36,0.941666477801984,-0.13836154221327457,computed
Hurink_edata,la14.fjs,FixedUCBPPO,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_FixedUCBPPO_composite_seed43.pkl,25,25,0.9762123113412638,-0.06157399525032746,computed
Hurink_edata,la14.fjs,FixedUCBPPO,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_FixedUCBPPO_composite_seed44.pkl,33,33,0.5920352810444044,0.17785207412366263,computed
Hurink_edata,la14.fjs,FixedUCBPPO,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_FixedUCBPPO_composite_seed45.pkl,14,14,0.9839473583404104,0.7098901098901099,computed
Hurink_edata,la14.fjs,FixedUCBPPO,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_FixedUCBPPO_composite_seed47.pkl,54,54,0.9549160373650035,-0.2140896628822152,computed
Hurink_edata,la14.fjs,FixedUCBPPO,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_FixedUCBPPO_composite_seed46.pkl,28,28,0.9627055698820813,0.19685148819490153,computed
Hurink_edata,la14.fjs,FixedUCBPPO,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_FixedUCBPPO_composite_seed48.pkl,58,58,0.9314877675071112,-0.02569191331078325,computed
Hurink_edata,la14.fjs,FixedUCBPPO,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_FixedUCBPPO_composite_seed49.pkl,26,26,0.8142619205177885,-0.3844707193258884,computed
Hurink_edata,la14.fjs,FixedUCBPPO,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_FixedUCBPPO_composite_seed50.pkl,29,29,0.9572498438313891,0.08423645320197042,computed
Hurink_edata,la14.fjs,FixedUCBPPO,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_FixedUCBPPO_composite_seed51.pkl,23,23,0.4213964687270176,-0.12351778656126483,computed
Hurink_edata,la14.fjs,RandomUCBPPO,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_RandomUCBPPO_composite_seed43.pkl,27,27,0.9953028942538835,0.23664123240562848,computed
Hurink_edata,la14.fjs,RandomUCBPPO,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_RandomUCBPPO_composite_seed44.pkl,50,50,0.8058301323108746,0.7521252720324282,computed
Hurink_edata,la14.fjs,RandomUCBPPO,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_RandomUCBPPO_composite_seed42.pkl,33,33,0.9876845834913722,0.5900050224480675,computed
Hurink_edata,la14.fjs,RandomUCBPPO,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_RandomUCBPPO_composite_seed45.pkl,18,18,0.9861976063675727,0.7543859649122806,computed
Hurink_edata,la14.fjs,RandomUCBPPO,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_RandomUCBPPO_composite_seed46.pkl,9,9,0.9982441416336986,0.8833333333333333,computed
Hurink_edata,la14.fjs,RandomUCBPPO,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_RandomUCBPPO_composite_seed47.pkl,35,35,0.987175237231065,0.40269126830159274,computed
Hurink_edata,la14.fjs,RandomUCBPPO,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_RandomUCBPPO_composite_seed49.pkl,18,18,0.9122884457011586,0.4099122900418843,computed
Hurink_edata,la14.fjs,RandomUCBPPO,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_RandomUCBPPO_composite_seed48.pkl,54,54,0.8141083474893035,-0.11642712956075846,computed
Hurink_edata,la14.fjs,RandomUCBPPO,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_RandomUCBPPO_composite_seed51.pkl,12,12,0.9815110119712372,0.4685314685314686,computed
Hurink_edata,la14.fjs,RandomUCBPPO,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_RandomUCBPPO_composite_seed50.pkl,34,34,0.9727810532704722,0.5955073419162982,computed
Hurink_edata,la14.fjs,AdaptiveNoBC,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveNoBC_composite_seed42.pkl,32,32,0.984314320736908,0.6829178885630498,computed
Hurink_edata,la14.fjs,AdaptiveNoBC,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveNoBC_composite_seed43.pkl,31,31,0.9802946121382137,0.37135657772821395,computed
Hurink_edata,la14.fjs,AdaptiveNoBC,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveNoBC_composite_seed44.pkl,33,33,0.8171098968230281,0.7432726160981746,computed
Hurink_edata,la14.fjs,AdaptiveNoBC,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveNoBC_composite_seed45.pkl,23,23,0.9778933637992692,0.42687747035573126,computed
Hurink_edata,la14.fjs,AdaptiveNoBC,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveNoBC_composite_seed46.pkl,16,16,0.8677516708807494,0.12656368400663096,computed
Hurink_edata,la14.fjs,AdaptiveNoBC,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveNoBC_composite_seed47.pkl,25,25,0.9900136458737008,0.5521354775762822,computed
Hurink_edata,la14.fjs,AdaptiveNoBC,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveNoBC_composite_seed48.pkl,39,39,0.8480034616372687,0.27813765182186234,computed
Hurink_edata,la14.fjs,AdaptiveNoBC,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveNoBC_composite_seed49.pkl,20,20,0.5847934901657522,-0.32342988372243586,computed
Hurink_edata,la14.fjs,AdaptiveNoBC,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveNoBC_composite_seed50.pkl,32,32,0.9878432656777606,0.5415865398229728,computed
Hurink_edata,la14.fjs,AdaptiveNoBC,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveNoBC_composite_seed51.pkl,15,15,0.9675743520555735,0.64343189231737,computed
Hurink_edata,la14.fjs,AdaptiveSAOS,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveSAOS_composite_seed42.pkl,16,16,0.9924059160820955,0.8676470588235294,computed
Hurink_edata,la14.fjs,AdaptiveSAOS,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveSAOS_composite_seed43.pkl,39,39,0.9572307081595343,0.28285078530763696,computed
Hurink_edata,la14.fjs,AdaptiveSAOS,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveSAOS_composite_seed44.pkl,32,32,0.9510042010029712,0.624014675929712,computed
Hurink_edata,la14.fjs,AdaptiveSAOS,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveSAOS_composite_seed45.pkl,27,27,0.9862735541767413,0.4466493717127412,computed
Hurink_edata,la14.fjs,AdaptiveSAOS,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveSAOS_composite_seed46.pkl,25,25,0.9400138174473333,0.10963647057972613,computed
Hurink_edata,la14.fjs,AdaptiveSAOS,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveSAOS_composite_seed47.pkl,52,52,0.9717556411002877,0.09447978560181652,computed
Hurink_edata,la14.fjs,AdaptiveSAOS,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveSAOS_composite_seed49.pkl,5,5,0.7581278384657164,0.49999999999999994,computed
Hurink_edata,la14.fjs,AdaptiveSAOS,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveSAOS_composite_seed48.pkl,27,27,0.9316878946497141,0.3352671912017807,computed
Hurink_edata,la14.fjs,AdaptiveSAOS,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveSAOS_composite_seed51.pkl,25,25,0.2884699868221117,0.09117138079787752,computed
Hurink_edata,la14.fjs,AdaptiveSAOS,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la14_AdaptiveSAOS_composite_seed50.pkl,34,34,0.924917209401493,0.43284950343773865,computed
Hurink_edata,la15.fjs,Random,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_Random_composite_seed42.pkl,31,31,0.8767309741557191,0.002822865222532096,computed
Hurink_edata,la15.fjs,Random,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_Random_composite_seed43.pkl,13,13,0.7427843223442497,0.09958744370014014,computed
Hurink_edata,la15.fjs,Random,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_Random_composite_seed45.pkl,24,24,-0.35456862402390826,-0.34619716100447884,computed
Hurink_edata,la15.fjs,Random,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_Random_composite_seed44.pkl,25,25,0.8404388995027271,0.6233167063927368,computed
Hurink_edata,la15.fjs,Random,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_Random_composite_seed46.pkl,31,31,0.8686125629276353,0.278971291145095,computed
Hurink_edata,la15.fjs,Random,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_Random_composite_seed47.pkl,22,22,0.9885005707055733,0.30895228568907257,computed
Hurink_edata,la15.fjs,Random,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_Random_composite_seed49.pkl,5,5,0.9137696059484359,0.49999999999999994,computed
Hurink_edata,la15.fjs,Random,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_Random_composite_seed48.pkl,23,23,0.09648033419471874,-0.48122529644268774,computed
Hurink_edata,la15.fjs,Random,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_Random_composite_seed50.pkl,24,24,0.7084584035454538,0.6772510427544737,computed
Hurink_edata,la15.fjs,Random,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_Random_composite_seed51.pkl,15,15,0.8008751219821335,-0.27167124342288956,computed
Hurink_edata,la15.fjs,UniformFixed,composite,42,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_UniformFixed_composite_seed42.pkl,24,24,0.9329487691782211,0.03261578681147317,computed
Hurink_edata,la15.fjs,UniformFixed,composite,43,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_UniformFixed_composite_seed43.pkl,7,7,0.653527025011218,-0.21428571428571433,computed
Hurink_edata,la15.fjs,UniformFixed,composite,44,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_UniformFixed_composite_seed44.pkl,20,20,0.7079486005552437,0.6045112781954887,computed
Hurink_edata,la15.fjs,UniformFixed,composite,45,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_UniformFixed_composite_seed45.pkl,61,61,0.28447749238024644,0.12799153886839762,computed
Hurink_edata,la15.fjs,UniformFixed,composite,47,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_UniformFixed_composite_seed47.pkl,29,29,0.17937338945115985,0.04705592653276488,computed
Hurink_edata,la15.fjs,UniformFixed,composite,46,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_UniformFixed_composite_seed46.pkl,16,16,0.9847210735553216,0.75,computed
Hurink_edata,la15.fjs,UniformFixed,composite,48,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_UniformFixed_composite_seed48.pkl,22,22,0.9829667681707492,0.6542373925496258,computed
Hurink_edata,la15.fjs,UniformFixed,composite,49,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_UniformFixed_composite_seed49.pkl,18,18,0.9314545407688544,0.08978328173374613,computed
Hurink_edata,la15.fjs,UniformFixed,composite,50,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_UniformFixed_composite_seed50.pkl,23,23,0.9680270430525056,0.83399209486166,computed
Hurink_edata,la15.fjs,UniformFixed,composite,51,results/resubmission/v5/e1_aos/fronts/Hurink_edata_la15_UniformFixed_composite_seed51.pkl,31,31,0.8847994647576956,0.2060483870967742,computed
