experiment,dataset,instance,seed,budget,bc_samples,observed_actions,majority_action_share,normalized_label_entropy,bc_final_training_accuracy,bc_accuracy_minus_majority
E3,Hurink_edata,la40.fjs,51,50,35,10,0.11428571428571428,0.9955532258544416,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk01.fjs,42,100,70,10,0.1,0.9999999999999998,0.3285714387893677,0.22857143878936767
E3,Brandimarte,Mk01.fjs,44,100,70,10,0.1,0.9999999999999998,0.2857142984867096,0.1857142984867096
E3,Brandimarte,Mk01.fjs,43,100,64,10,0.109375,0.9964669626000949,0.3125,0.203125
E3,Brandimarte,Mk01.fjs,45,100,70,10,0.1,0.9999999999999998,0.3000000119209289,0.2000000119209289
E3,Brandimarte,Mk01.fjs,47,100,70,10,0.1,0.9999999999999998,0.2857142984867096,0.1857142984867096
E3,Brandimarte,Mk01.fjs,48,100,70,10,0.1,0.9999999999999998,0.2857142984867096,0.1857142984867096
E3,Brandimarte,Mk01.fjs,46,100,64,10,0.109375,0.9964669626000949,0.328125,0.21875
E3,Brandimarte,Mk01.fjs,49,100,70,10,0.1,0.9999999999999998,0.2714285850524902,0.17142858505249017
E3,Brandimarte,Mk01.fjs,50,100,53,10,0.1320754716981132,0.9970420213773472,0.3396226465702057,0.20754717487209248
E3,Brandimarte,Mk01.fjs,51,100,63,10,0.1111111111111111,0.9954107836132493,0.3968254029750824,0.2857142918639713
E3,Brandimarte,Mk02.fjs,42,100,70,10,0.11428571428571428,0.9991106451708882,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk02.fjs,43,100,70,10,0.1,0.9999999999999998,0.2571428716182709,0.15714287161827087
E3,Brandimarte,Mk02.fjs,44,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Brandimarte,Mk02.fjs,47,100,41,10,0.12195121951219512,0.9989055711224978,0.4146341383457184,0.29268291883352326
E3,Brandimarte,Mk02.fjs,46,100,70,10,0.1,0.9999999999999998,0.3571428656578064,0.2571428656578064
E3,Brandimarte,Mk02.fjs,45,100,70,10,0.11428571428571428,0.9991106451708882,0.3285714387893677,0.2142857245036534
E3,Brandimarte,Mk02.fjs,48,100,70,10,0.1,0.9999999999999998,0.2714285850524902,0.17142858505249017
E3,Brandimarte,Mk02.fjs,49,100,66,10,0.10606060606060606,0.997688344830014,0.3484848439693451,0.24242423790873902
E3,Brandimarte,Mk02.fjs,50,100,70,10,0.11428571428571428,0.9991106451708882,0.3000000119209289,0.18571429763521463
E3,Brandimarte,Mk02.fjs,51,100,53,10,0.1320754716981132,0.9970420213773472,0.3584905564785003,0.2264150847803871
E3,Brandimarte,Mk03.fjs,42,100,70,10,0.11428571428571428,0.9991106451708882,0.3000000119209289,0.18571429763521463
E3,Brandimarte,Mk03.fjs,43,100,70,10,0.1,0.9999999999999998,0.2142857164144516,0.1142857164144516
E3,Brandimarte,Mk03.fjs,44,100,70,10,0.1,0.9999999999999998,0.2571428716182709,0.15714287161827087
E3,Brandimarte,Mk03.fjs,46,100,70,10,0.1,0.9999999999999998,0.3000000119209289,0.2000000119209289
E3,Brandimarte,Mk03.fjs,48,100,70,10,0.1,0.9999999999999998,0.2428571432828903,0.1428571432828903
E3,Brandimarte,Mk03.fjs,51,100,70,10,0.11428571428571428,0.9991106451708882,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk03.fjs,49,100,70,10,0.11428571428571428,0.9991106451708882,0.3000000119209289,0.18571429763521463
E3,Brandimarte,Mk03.fjs,47,100,70,10,0.1,0.9999999999999998,0.2571428716182709,0.15714287161827087
E3,Brandimarte,Mk03.fjs,50,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Brandimarte,Mk03.fjs,45,100,70,10,0.1,0.9999999999999998,0.3000000119209289,0.2000000119209289
E3,Brandimarte,Mk04.fjs,42,100,70,10,0.1,0.9999999999999998,0.3000000119209289,0.2000000119209289
E3,Brandimarte,Mk04.fjs,43,100,70,10,0.11428571428571428,0.9991106451708882,0.2142857164144516,0.10000000212873732
E3,Brandimarte,Mk04.fjs,45,100,55,10,0.12727272727272726,0.995558503780387,0.4000000059604645,0.2727272786877372
E3,Brandimarte,Mk04.fjs,44,100,70,10,0.1,0.9999999999999998,0.2857142984867096,0.1857142984867096
E3,Brandimarte,Mk04.fjs,46,100,70,10,0.1,0.9999999999999998,0.2857142984867096,0.1857142984867096
E3,Brandimarte,Mk04.fjs,47,100,70,10,0.1,0.9999999999999998,0.3285714387893677,0.22857143878936767
E3,Brandimarte,Mk04.fjs,48,100,65,10,0.1076923076923077,0.9964762565449995,0.2923077046871185,0.18461539699481078
E3,Brandimarte,Mk04.fjs,49,100,70,10,0.1,0.9999999999999998,0.3000000119209289,0.2000000119209289
E3,Brandimarte,Mk04.fjs,50,100,70,10,0.1,0.9999999999999998,0.3000000119209289,0.2000000119209289
E3,Brandimarte,Mk04.fjs,51,100,70,10,0.1,0.9999999999999998,0.3142857253551483,0.2142857253551483
E3,Brandimarte,Mk05.fjs,42,100,32,10,0.125,0.9967940394481685,0.5,0.375
E3,Brandimarte,Mk05.fjs,43,100,70,10,0.1,0.9999999999999998,0.2571428716182709,0.15714287161827087
E3,Brandimarte,Mk05.fjs,44,100,70,10,0.1,0.9999999999999998,0.3571428656578064,0.2571428656578064
E3,Brandimarte,Mk05.fjs,48,100,70,10,0.1,0.9999999999999998,0.3285714387893677,0.22857143878936767
E3,Brandimarte,Mk05.fjs,45,100,70,10,0.1,0.9999999999999998,0.3000000119209289,0.2000000119209289
E3,Brandimarte,Mk05.fjs,47,100,63,10,0.1111111111111111,0.9954107836132493,0.30158731341362,0.1904762023025089
E3,Brandimarte,Mk05.fjs,49,100,50,10,0.1,0.9999999999999998,0.4000000059604645,0.3000000059604645
E3,Brandimarte,Mk05.fjs,46,100,55,10,0.12727272727272726,0.995558503780387,0.3636363744735718,0.23636364720084452
E3,Brandimarte,Mk05.fjs,51,100,61,10,0.11475409836065574,0.9947275564940256,0.3442623019218445,0.22950820356118873
E3,Brandimarte,Mk05.fjs,50,100,54,10,0.12962962962962962,0.9968853998884466,0.3333333432674408,0.20370371363781117
E3,Brandimarte,Mk06.fjs,42,100,70,10,0.11428571428571428,0.9991106451708882,0.3285714387893677,0.2142857245036534
E3,Brandimarte,Mk06.fjs,43,100,70,10,0.11428571428571428,0.9991106451708882,0.2142857164144516,0.10000000212873732
E3,Brandimarte,Mk06.fjs,44,100,62,10,0.11290322580645161,0.9967775738052403,0.3064516186714172,0.19354839286496556
E3,Brandimarte,Mk06.fjs,45,100,70,10,0.11428571428571428,0.9991106451708882,0.3285714387893677,0.2142857245036534
E3,Brandimarte,Mk06.fjs,46,100,70,10,0.11428571428571428,0.9991106451708882,0.3000000119209289,0.18571429763521463
E3,Brandimarte,Mk06.fjs,47,100,70,10,0.11428571428571428,0.9991106451708882,0.2571428716182709,0.1428571573325566
E3,Brandimarte,Mk06.fjs,48,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Brandimarte,Mk06.fjs,50,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Brandimarte,Mk06.fjs,51,100,70,10,0.11428571428571428,0.9991106451708882,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk06.fjs,49,100,70,10,0.1,0.9999999999999998,0.3285714387893677,0.22857143878936767
E3,Brandimarte,Mk07.fjs,42,100,70,10,0.11428571428571428,0.9991106451708882,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk07.fjs,43,100,62,10,0.11290322580645161,0.9956046496572377,0.3870967626571655,0.2741935368507139
E3,Brandimarte,Mk07.fjs,45,100,62,10,0.11290322580645161,0.9956046496572377,0.3709677457809448,0.2580645199744932
E3,Brandimarte,Mk07.fjs,44,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Brandimarte,Mk07.fjs,46,100,53,10,0.1320754716981132,0.9970420213773472,0.3396226465702057,0.20754717487209248
E3,Brandimarte,Mk07.fjs,47,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Brandimarte,Mk07.fjs,48,100,70,10,0.11428571428571428,0.9991106451708882,0.2571428716182709,0.1428571573325566
E3,Brandimarte,Mk07.fjs,49,100,70,10,0.11428571428571428,0.9991106451708882,0.2571428716182709,0.1428571573325566
E3,Brandimarte,Mk07.fjs,50,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Brandimarte,Mk07.fjs,51,100,70,10,0.11428571428571428,0.9991106451708882,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk08.fjs,44,100,70,10,0.11428571428571428,0.9982212903417764,0.2571428716182709,0.1428571573325566
E3,Brandimarte,Mk08.fjs,42,100,70,10,0.11428571428571428,0.9991106451708882,0.2571428716182709,0.1428571573325566
E3,Brandimarte,Mk08.fjs,45,100,70,10,0.11428571428571428,0.9982212903417764,0.2285714298486709,0.11428571556295662
E3,Brandimarte,Mk08.fjs,43,100,61,10,0.13114754098360656,0.9910812686339024,0.2622950673103332,0.13114752632672663
E3,Brandimarte,Mk08.fjs,46,100,70,10,0.11428571428571428,0.9982212903417764,0.2571428716182709,0.1428571573325566
E3,Brandimarte,Mk08.fjs,47,100,42,10,0.11904761904761904,0.9981154864489722,0.4047619104385376,0.28571429139091853
E3,Brandimarte,Mk08.fjs,48,100,32,10,0.125,0.9967940394481686,0.53125,0.40625
E3,Brandimarte,Mk08.fjs,49,100,63,10,0.12698412698412698,0.9932683052765193,0.3650793731212616,0.23809524613713462
E3,Brandimarte,Mk08.fjs,50,100,51,10,0.11764705882352941,0.9975700756729121,0.3725490272045135,0.2549019683809841
E3,Brandimarte,Mk08.fjs,51,100,35,10,0.11428571428571428,0.9955532258544416,0.342857152223587,0.2285714379378727
E3,Brandimarte,Mk09.fjs,43,100,70,10,0.11428571428571428,0.9991106451708882,0.2000000029802322,0.08571428869451793
E3,Brandimarte,Mk09.fjs,42,100,62,10,0.11290322580645161,0.9956046496572377,0.3064516186714172,0.19354839286496556
E3,Brandimarte,Mk09.fjs,44,100,70,10,0.1,0.9999999999999998,0.2428571432828903,0.1428571432828903
E3,Brandimarte,Mk09.fjs,45,100,70,10,0.11428571428571428,0.9991106451708882,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk09.fjs,46,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Brandimarte,Mk09.fjs,47,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Brandimarte,Mk09.fjs,48,100,70,10,0.11428571428571428,0.9991106451708882,0.2571428716182709,0.1428571573325566
E3,Brandimarte,Mk09.fjs,49,100,70,10,0.11428571428571428,0.9991106451708882,0.342857152223587,0.2285714379378727
E3,Brandimarte,Mk09.fjs,50,100,70,10,0.11428571428571428,0.9991106451708882,0.2571428716182709,0.1428571573325566
E3,Brandimarte,Mk09.fjs,51,100,70,10,0.11428571428571428,0.9991106451708882,0.3000000119209289,0.18571429763521463
E3,Brandimarte,Mk10.fjs,42,100,70,10,0.11428571428571428,0.9982212903417764,0.3142857253551483,0.20000001106943405
E3,Brandimarte,Mk10.fjs,44,100,69,10,0.11594202898550725,0.9986702666613445,0.304347813129425,0.18840578414391773
E3,Brandimarte,Mk10.fjs,43,100,68,10,0.11764705882352941,0.9983094997144727,0.2205882370471954,0.102941178223666
E3,Brandimarte,Mk10.fjs,45,100,70,10,0.11428571428571428,0.9991106451708882,0.3000000119209289,0.18571429763521463
E3,Brandimarte,Mk10.fjs,46,100,70,10,0.11428571428571428,0.9991106451708882,0.2571428716182709,0.1428571573325566
E3,Brandimarte,Mk10.fjs,47,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Brandimarte,Mk10.fjs,49,100,69,10,0.11594202898550725,0.9986702666613445,0.3478260934352875,0.23188406444978021
E3,Brandimarte,Mk10.fjs,48,100,64,10,0.109375,0.993964326327756,0.359375,0.25
E3,Brandimarte,Mk10.fjs,50,100,70,10,0.11428571428571428,0.9991106451708882,0.3000000119209289,0.18571429763521463
E3,Brandimarte,Mk10.fjs,51,100,70,10,0.11428571428571428,0.9991106451708882,0.3285714387893677,0.2142857245036534
E3,Hurink_edata,la01.fjs,42,100,39,10,0.1282051282051282,0.9958015991500628,0.3846153914928436,0.2564102632877154
E3,Hurink_edata,la01.fjs,44,100,70,10,0.11428571428571428,0.9982212903417764,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la01.fjs,43,100,70,10,0.11428571428571428,0.9982212903417764,0.2428571432828903,0.128571428997176
E3,Hurink_edata,la01.fjs,49,100,53,10,0.1320754716981132,0.9970420213773472,0.3584905564785003,0.2264150847803871
E3,Hurink_edata,la01.fjs,51,100,70,10,0.11428571428571428,0.9982212903417764,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la01.fjs,47,100,67,10,0.11940298507462686,0.9960187214940208,0.2835820913314819,0.164179106256855
E3,Hurink_edata,la01.fjs,46,100,42,10,0.11904761904761904,0.9955027756105106,0.380952388048172,0.26190476900055293
E3,Hurink_edata,la01.fjs,50,100,70,10,0.11428571428571428,0.9982212903417764,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la01.fjs,45,100,69,10,0.11594202898550725,0.9977680226318109,0.3188405930995941,0.20289856411408685
E3,Hurink_edata,la01.fjs,48,100,53,10,0.1320754716981132,0.9923700186286072,0.3396226465702057,0.20754717487209248
E3,Hurink_edata,la02.fjs,42,100,49,10,0.12244897959183673,0.9973524558512437,0.3877550959587097,0.26530611636687296
E3,Hurink_edata,la02.fjs,43,100,64,10,0.125,0.9954942307557538,0.265625,0.140625
E3,Hurink_edata,la02.fjs,44,100,44,10,0.11363636363636363,0.9973426792454723,0.3409090936183929,0.22727272998202924
E3,Hurink_edata,la02.fjs,46,100,70,10,0.11428571428571428,0.9982212903417764,0.2714285850524902,0.1571428707667759
E3,Hurink_edata,la02.fjs,45,100,34,10,0.11764705882352941,0.9955629627422163,0.3823529481887817,0.2647058893652523
E3,Hurink_edata,la02.fjs,47,100,63,10,0.12698412698412698,0.9955769178852866,0.2698412835597992,0.14285715657567222
E3,Hurink_edata,la02.fjs,48,100,61,10,0.13114754098360656,0.9937069853786515,0.3278688490390777,0.19672130805547114
E3,Hurink_edata,la02.fjs,49,100,66,10,0.12121212121212122,0.996745089708229,0.3030303120613098,0.1818181908491886
E3,Hurink_edata,la02.fjs,51,100,59,10,0.11864406779661017,0.9944807789116097,0.3898304998874664,0.2711864320908562
E3,Hurink_edata,la02.fjs,50,100,43,10,0.11627906976744186,0.9976026457604416,0.3720930218696594,0.2558139521022176
E3,Hurink_edata,la03.fjs,42,100,51,10,0.11764705882352941,0.9975700756729121,0.3529411852359772,0.23529412641244776
E3,Hurink_edata,la03.fjs,43,100,68,10,0.11764705882352941,0.9973939873903872,0.294117659330368,0.17647060050683858
E3,Hurink_edata,la03.fjs,45,100,70,10,0.11428571428571428,0.9982212903417766,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la03.fjs,44,100,42,10,0.11904761904761904,0.9981154864489722,0.4047619104385376,0.28571429139091853
E3,Hurink_edata,la03.fjs,46,100,51,10,0.11764705882352941,0.9958554202953921,0.294117659330368,0.17647060050683858
E3,Hurink_edata,la03.fjs,47,100,56,10,0.125,0.9957186038832736,0.3214285671710968,0.1964285671710968
E3,Hurink_edata,la03.fjs,48,100,49,10,0.10204081632653061,0.9991370971625402,0.3877550959587097,0.2857142796321791
E3,Hurink_edata,la03.fjs,49,100,70,10,0.11428571428571428,0.9982212903417764,0.2714285850524902,0.1571428707667759
E3,Hurink_edata,la03.fjs,51,100,70,10,0.11428571428571428,0.9982212903417766,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la03.fjs,50,100,70,10,0.11428571428571428,0.9982212903417766,0.3285714387893677,0.2142857245036534
E3,Hurink_edata,la04.fjs,42,100,52,10,0.11538461538461539,0.9970790628213763,0.3076923191547394,0.192307703770124
E3,Hurink_edata,la04.fjs,43,100,70,10,0.11428571428571428,0.9982212903417766,0.2571428716182709,0.1428571573325566
E3,Hurink_edata,la04.fjs,44,100,42,10,0.11904761904761904,0.9981154864489722,0.3333333432674408,0.21428572421982175
E3,Hurink_edata,la04.fjs,45,100,63,10,0.1111111111111111,0.9965650899176329,0.3492063581943512,0.2380952470832401
E3,Hurink_edata,la04.fjs,47,100,48,10,0.125,0.9966010805356295,0.3958333432674408,0.2708333432674408
E3,Hurink_edata,la04.fjs,46,100,54,10,0.12962962962962962,0.9968853998884466,0.3518518507480621,0.22222222111843246
E3,Hurink_edata,la04.fjs,48,100,36,10,0.1111111111111111,0.995888754975425,0.3611111044883728,0.2499999933772617
E3,Hurink_edata,la04.fjs,49,100,43,10,0.11627906976744186,0.9976026457604416,0.3488371968269348,0.23255812705949297
E3,Hurink_edata,la04.fjs,50,100,53,10,0.1320754716981132,0.9953920699763373,0.3018867969512939,0.16981132525318068
E3,Hurink_edata,la04.fjs,51,100,44,10,0.11363636363636363,0.9973426792454723,0.3636363744735718,0.25000001083720813
E3,Hurink_edata,la05.fjs,42,100,42,10,0.11904761904761904,0.9981154864489722,0.4047619104385376,0.28571429139091853
E3,Hurink_edata,la05.fjs,44,100,40,10,0.1,0.9999999999999998,0.375,0.275
E3,Hurink_edata,la05.fjs,43,100,70,10,0.11428571428571428,0.9982212903417766,0.2428571432828903,0.128571428997176
E3,Hurink_edata,la05.fjs,45,100,59,10,0.11864406779661017,0.995713343270528,0.3389830589294433,0.22033899113283312
E3,Hurink_edata,la05.fjs,46,100,62,10,0.11290322580645161,0.9967775738052403,0.2741935551166534,0.16129032931020176
E3,Hurink_edata,la05.fjs,47,100,41,10,0.12195121951219512,0.998905571122498,0.3902438879013061,0.268292668389111
E3,Hurink_edata,la05.fjs,49,100,46,10,0.13043478260869565,0.99559462699502,0.4130434691905975,0.28260868658190186
E3,Hurink_edata,la05.fjs,50,100,70,10,0.11428571428571428,0.9982212903417764,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la05.fjs,48,100,63,10,0.12698412698412698,0.9955769178852868,0.3968254029750824,0.2698412759909554
E3,Hurink_edata,la05.fjs,51,100,30,10,0.1,0.9999999999999998,0.6000000238418579,0.5000000238418579
E3,Hurink_edata,la06.fjs,42,100,53,10,0.1320754716981132,0.9953920699763373,0.3018867969512939,0.16981132525318068
E3,Hurink_edata,la06.fjs,44,100,41,10,0.12195121951219512,0.9935527001363816,0.3414634168148041,0.21951219730260896
E3,Hurink_edata,la06.fjs,43,100,65,10,0.12307692307692308,0.9941731448174403,0.2769230902194977,0.1538461671425746
E3,Hurink_edata,la06.fjs,45,100,68,10,0.11764705882352941,0.9963245565495611,0.3088235259056091,0.19117646708207967
E3,Hurink_edata,la06.fjs,46,100,70,10,0.11428571428571428,0.9982212903417764,0.3142857253551483,0.20000001106943405
E3,Hurink_edata,la06.fjs,47,100,42,10,0.11904761904761904,0.9981154864489722,0.4047619104385376,0.28571429139091853
E3,Hurink_edata,la06.fjs,48,100,44,10,0.11363636363636363,0.997342679245472,0.3181818127632141,0.20454544912685046
E3,Hurink_edata,la06.fjs,49,100,70,10,0.12857142857142856,0.9965543773243416,0.3142857253551483,0.18571429678371976
E3,Hurink_edata,la06.fjs,50,100,54,10,0.12962962962962962,0.995266003143011,0.2777777910232544,0.14814816139362477
E3,Hurink_edata,la06.fjs,51,100,40,10,0.125,0.9972566536196154,0.4000000059604645,0.2750000059604645
E3,Hurink_edata,la07.fjs,44,100,44,10,0.11363636363636363,0.9973426792454723,0.3863636255264282,0.2727272618900646
E3,Hurink_edata,la07.fjs,43,100,64,10,0.125,0.9966305010241318,0.296875,0.171875
E3,Hurink_edata,la07.fjs,42,100,63,10,0.12698412698412698,0.994422611580903,0.2857142984867096,0.15873017150258262
E3,Hurink_edata,la07.fjs,45,100,60,10,0.13333333333333333,0.9914448541971304,0.2833333313465118,0.14999999801317845
E3,Hurink_edata,la07.fjs,46,100,63,10,0.1111111111111111,0.9965650899176329,0.3650793731212616,0.2539682620101505
E3,Hurink_edata,la07.fjs,48,100,50,10,0.12,0.9982510515149292,0.4000000059604645,0.2800000059604645
E3,Hurink_edata,la07.fjs,47,100,40,10,0.1,0.9999999999999998,0.375,0.275
E3,Hurink_edata,la07.fjs,49,100,61,10,0.11475409836065574,0.9932939921620006,0.3278688490390777,0.21311475067842195
E3,Hurink_edata,la07.fjs,50,100,34,10,0.11764705882352941,0.9955629627422162,0.3529411852359772,0.23529412641244776
E3,Hurink_edata,la07.fjs,51,100,34,10,0.11764705882352941,0.9955629627422163,0.4117647111415863,0.29411765231805687
E3,Hurink_edata,la08.fjs,45,100,60,10,0.11666666666666667,0.9963639351411915,0.3333333432674408,0.21666667660077413
E3,Hurink_edata,la08.fjs,42,100,56,10,0.125,0.9970171984757052,0.3571428656578064,0.2321428656578064
E3,Hurink_edata,la08.fjs,43,100,52,10,0.11538461538461539,0.9970790628213763,0.25,0.1346153846153846
E3,Hurink_edata,la08.fjs,44,100,70,10,0.11428571428571428,0.9982212903417764,0.3000000119209289,0.18571429763521463
E3,Hurink_edata,la08.fjs,46,100,65,10,0.1076923076923077,0.9975950457323253,0.2307692319154739,0.12307692422316621
E3,Hurink_edata,la08.fjs,47,100,59,10,0.13559322033898305,0.9907108880731775,0.3389830589294433,0.20338983859046025
E3,Hurink_edata,la08.fjs,48,100,70,10,0.11428571428571428,0.9982212903417764,0.3000000119209289,0.18571429763521463
E3,Hurink_edata,la08.fjs,49,100,69,10,0.11594202898550725,0.9986702666613445,0.2463768124580383,0.13043478347253107
E3,Hurink_edata,la08.fjs,51,100,53,10,0.1320754716981132,0.9970420213773472,0.3773584961891174,0.24528302449100417
E3,Hurink_edata,la08.fjs,50,100,67,10,0.11940298507462686,0.9949333289988542,0.2238806039094925,0.10447761883486563
E3,Hurink_edata,la09.fjs,43,100,54,10,0.12962962962962962,0.995266003143011,0.2592592537403106,0.129629624110681
E3,Hurink_edata,la09.fjs,42,100,70,10,0.11428571428571428,0.9982212903417764,0.2714285850524902,0.1571428707667759
E3,Hurink_edata,la09.fjs,44,100,70,10,0.11428571428571428,0.9982212903417764,0.2285714298486709,0.11428571556295662
E3,Hurink_edata,la09.fjs,45,100,70,10,0.11428571428571428,0.9982212903417764,0.2571428716182709,0.1428571573325566
E3,Hurink_edata,la09.fjs,46,100,70,10,0.11428571428571428,0.9991106451708882,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la09.fjs,47,100,70,10,0.11428571428571428,0.9982212903417764,0.2714285850524902,0.1571428707667759
E3,Hurink_edata,la09.fjs,48,100,68,10,0.11764705882352941,0.9963245565495611,0.2647058963775635,0.14705883755403407
E3,Hurink_edata,la09.fjs,50,100,51,10,0.11764705882352941,0.9975700756729121,0.4117647111415863,0.29411765231805687
E3,Hurink_edata,la09.fjs,49,100,58,10,0.1206896551724138,0.9964210512159125,0.3275862038135528,0.206896548641139
E3,Hurink_edata,la09.fjs,51,100,70,10,0.11428571428571428,0.9991106451708882,0.2428571432828903,0.128571428997176
E3,Hurink_edata,la10.fjs,42,100,70,10,0.11428571428571428,0.9991106451708882,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la10.fjs,43,100,61,10,0.11475409836065574,0.9959197089067496,0.2950819730758667,0.18032787471521095
E3,Hurink_edata,la10.fjs,45,100,70,10,0.11428571428571428,0.9991106451708882,0.2571428716182709,0.1428571573325566
E3,Hurink_edata,la10.fjs,44,100,60,10,0.11666666666666667,0.9963639351411915,0.3499999940395355,0.23333332737286885
E3,Hurink_edata,la10.fjs,46,100,62,10,0.11290322580645161,0.9956046496572377,0.3548386991024017,0.24193547329595005
E3,Hurink_edata,la10.fjs,47,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Hurink_edata,la10.fjs,48,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Hurink_edata,la10.fjs,49,100,70,10,0.11428571428571428,0.9991106451708882,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la10.fjs,50,100,56,10,0.125,0.9970171984757052,0.3392857015132904,0.2142857015132904
E3,Hurink_edata,la10.fjs,51,100,70,10,0.11428571428571428,0.9991106451708882,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la11.fjs,42,100,70,10,0.11428571428571428,0.9982212903417766,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la11.fjs,43,100,60,10,0.11666666666666667,0.9963639351411915,0.2666666805744171,0.15000001390775045
E3,Hurink_edata,la11.fjs,44,100,41,10,0.12195121951219512,0.998905571122498,0.3902438879013061,0.268292668389111
E3,Hurink_edata,la11.fjs,45,100,63,10,0.12698412698412698,0.9955769178852866,0.3650793731212616,0.23809524613713462
E3,Hurink_edata,la11.fjs,46,100,61,10,0.13114754098360656,0.9937069853786515,0.3278688490390777,0.19672130805547114
E3,Hurink_edata,la11.fjs,48,100,60,10,0.13333333333333333,0.9929023112680224,0.3333333432674408,0.20000000993410746
E3,Hurink_edata,la11.fjs,47,100,32,10,0.125,0.9967940394481686,0.53125,0.40625
E3,Hurink_edata,la11.fjs,49,100,33,10,0.12121212121212122,0.9959604173006614,0.3939394056797027,0.2727272844675815
E3,Hurink_edata,la11.fjs,51,100,46,10,0.10869565217391304,0.997495657957053,0.3695652186870575,0.26086956651314447
E3,Hurink_edata,la11.fjs,50,100,59,10,0.11864406779661017,0.995713343270528,0.3220339119434356,0.20338984414682543
E3,Hurink_edata,la12.fjs,42,100,70,10,0.11428571428571428,0.9991106451708882,0.3000000119209289,0.18571429763521463
E3,Hurink_edata,la12.fjs,43,100,70,10,0.11428571428571428,0.9991106451708882,0.2571428716182709,0.1428571573325566
E3,Hurink_edata,la12.fjs,44,100,70,10,0.11428571428571428,0.9991106451708882,0.2571428716182709,0.1428571573325566
E3,Hurink_edata,la12.fjs,45,100,70,10,0.1,0.9999999999999998,0.3142857253551483,0.2142857253551483
E3,Hurink_edata,la12.fjs,46,100,49,10,0.12244897959183673,0.9973524558512437,0.3469387888908386,0.2244898092990019
E3,Hurink_edata,la12.fjs,48,100,70,10,0.11428571428571428,0.9991106451708882,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la12.fjs,47,100,53,10,0.1320754716981132,0.9970420213773472,0.3396226465702057,0.20754717487209248
E3,Hurink_edata,la12.fjs,49,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
E3,Hurink_edata,la12.fjs,50,100,46,10,0.10869565217391304,0.997495657957053,0.3260869681835174,0.21739131600960437
E3,Hurink_edata,la12.fjs,51,100,67,10,0.11940298507462686,0.9969478981811525,0.2985074520111084,0.17910446693648152
E3,Hurink_edata,la13.fjs,42,100,59,10,0.13559322033898305,0.9907108880731775,0.3220339119434356,0.18644069160445256
E3,Hurink_edata,la13.fjs,43,100,41,10,0.12195121951219512,0.998905571122498,0.4390243887901306,0.3170731692779355
E3,Hurink_edata,la13.fjs,44,100,70,10,0.11428571428571428,0.9991106451708882,0.2428571432828903,0.128571428997176
E3,Hurink_edata,la13.fjs,45,100,70,10,0.11428571428571428,0.9982212903417764,0.342857152223587,0.2285714379378727
E3,Hurink_edata,la13.fjs,46,100,70,10,0.11428571428571428,0.9982212903417766,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la13.fjs,49,100,70,10,0.11428571428571428,0.9991106451708882,0.2857142984867096,0.17142858420099533
E3,Hurink_edata,la13.fjs,47,100,70,10,0.11428571428571428,0.9991106451708882,0.2714285850524902,0.1571428707667759
