dataset,instance,variant,HV_common,Cmax_best,TEC_best,WB_best,NSol,Time,Transition_gen,PPO_update_count,BC_final_accuracy,Entropy_last20,seed_count
Hurink_edata,la05.fjs,ProbabilityMatching,1.099937539695644,690.3637403974669,23322.050806158768,125.99999999999974,31.0,44.08537435531616,-1.0,0.0,0.0,0.879782403511215,10
Hurink_edata,la05.fjs,Random,1.1212216476278147,686.2460491395692,23180.947298761042,125.99999999999972,31.5,44.104556918144226,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la05.fjs,RandomUCBPPO,1.1352658493670793,684.3089218544155,23244.562742097783,125.99999999999972,30.5,44.064809679985046,55.5,3.5,0.3660714328289032,0.8260090614668492,10
Hurink_edata,la05.fjs,UCBOnly,1.1500852443147156,681.2833031256375,23169.595220821837,125.99999999999972,35.5,43.821712613105774,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la05.fjs,UniformFixed,1.0998935966265377,688.7988447668346,23304.65214941208,125.99999999999974,32.0,43.926385045051575,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la06.fjs,AdaptiveNoBC,1.2423094035177948,1047.7275703054715,32458.982441868506,74.99999999999977,20.5,53.984636664390564,53.5,3.0,0.0,0.9020181229336983,10
Hurink_edata,la06.fjs,AdaptivePursuit,1.0669747112491206,1126.4465048213094,33248.25219745746,74.99999999999977,15.5,51.21906781196594,-1.0,0.0,0.0,0.34062772554434273,10
Hurink_edata,la06.fjs,AdaptiveSAOS,1.2447496710146724,1049.0637405307848,32526.621479803718,74.99999999999977,19.5,53.996084094047546,53.5,3.0,0.3142857253551483,0.8496794039448168,10
Hurink_edata,la06.fjs,FixedUCBPPO,1.2495834458054973,1041.4527619904334,32517.43422989282,74.99999999999977,19.0,53.976770997047424,48.0,4.0,0.3541666567325592,0.8138953098408421,10
Hurink_edata,la06.fjs,PPOOnly,1.1601263807646172,1092.1114008411596,32849.1634088633,74.99999999999966,14.0,54.406982421875,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la06.fjs,ProbabilityMatching,1.149174418334682,1088.431844955631,32978.08024945041,74.99999999999977,15.0,53.32168459892273,-1.0,0.0,0.0,0.8439983094072402,10
Hurink_edata,la06.fjs,Random,1.204974263536591,1063.9541942666967,32547.899018100405,74.99999999999977,21.5,53.90133762359619,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la06.fjs,RandomUCBPPO,1.2322426254790484,1057.2130132905625,32494.737459089083,74.99999999999977,17.5,54.37848091125488,55.5,3.5,0.3146771043539047,0.8060280296969273,10
Hurink_edata,la06.fjs,UCBOnly,1.2541760915892035,1056.3429082888988,32451.185453239945,74.99999999999977,19.5,53.61690604686737,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la06.fjs,UniformFixed,1.1965300889409485,1074.3841945129675,32630.771467049824,74.99999999999977,16.5,53.71716368198395,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la07.fjs,AdaptiveNoBC,1.1961339187904443,1074.4911246616953,37076.18276204121,21.99999999999966,33.0,54.51507806777954,55.0,3.5,0.0,0.9049558710908903,10
Hurink_edata,la07.fjs,AdaptivePursuit,1.0941562337714004,1117.6856597408466,37748.463039700946,21.99999999999966,24.5,51.94931387901306,-1.0,0.0,0.0,0.3220034821491352,10
Hurink_edata,la07.fjs,AdaptiveSAOS,1.1873785235194596,1079.3300099771623,37126.13234544665,21.99999999999966,26.0,54.71845054626465,55.0,3.5,0.3590102791786194,0.753200651980223,10
Hurink_edata,la07.fjs,FixedUCBPPO,1.1695911599658333,1084.3794351573256,37130.05575312882,21.999999999999545,31.0,54.61832666397095,48.0,4.0,0.375,0.814646872391696,10
Hurink_edata,la07.fjs,PPOOnly,1.1531328469729556,1084.9243494933767,37327.20300230554,21.99999999999966,31.0,54.80041682720184,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la07.fjs,ProbabilityMatching,1.1642014075339908,1099.2025382660518,37177.807112392285,21.99999999999966,30.0,53.85315012931824,-1.0,0.0,0.0,0.8654824662788696,10
Hurink_edata,la07.fjs,Random,1.1652728984114264,1087.9127732904126,37356.39259514274,21.999999999999602,32.0,54.69409215450287,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la07.fjs,RandomUCBPPO,1.1885259597542277,1081.3405208517943,37205.344976175445,21.99999999999966,23.5,54.90511429309845,55.5,3.5,0.3282313048839569,0.7816061246681059,10
Hurink_edata,la07.fjs,UCBOnly,1.184991962424415,1086.9419917750586,37206.84291232161,21.99999999999966,34.0,54.02283334732056,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la07.fjs,UniformFixed,1.1716339306034285,1086.3767536792336,37075.08928068316,21.99999999999966,27.0,54.11616337299347,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la08.fjs,AdaptiveNoBC,1.2026218043169172,1115.185789027098,35649.62548644066,181.49999999999966,38.5,54.84704804420471,62.5,3.0,0.0,0.9150778388873666,10
Hurink_edata,la08.fjs,AdaptivePursuit,1.0873872004620742,1166.4034455987376,36237.41458274159,185.99999999999943,35.5,52.8080894947052,-1.0,0.0,0.0,0.3929638673603446,10
Hurink_edata,la08.fjs,AdaptiveSAOS,1.199876683877545,1125.5635316932169,35698.71330459851,185.99999999999937,29.0,55.037909626960754,62.5,3.0,0.3000000119209289,0.8254519006928026,10
Hurink_edata,la08.fjs,FixedUCBPPO,1.1997798739705967,1114.539021275482,35732.67264624286,181.4999999999996,34.0,55.55350053310394,48.0,4.0,0.3541666567325592,0.8619875573476313,10
Hurink_edata,la08.fjs,PPOOnly,1.170493331124638,1120.7275741748276,35833.69930060766,178.49999999999983,38.5,55.08251512050629,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la08.fjs,ProbabilityMatching,1.1911219620496998,1122.5872204086745,35902.10421912103,178.4999999999999,32.5,54.382225036621094,-1.0,0.0,0.0,0.8590498091904393,10
Hurink_edata,la08.fjs,Random,1.1780026319562997,1117.7721532621026,35871.266146917886,185.99999999999955,32.5,55.3117595911026,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la08.fjs,RandomUCBPPO,1.1999742207473285,1128.0148215362187,35845.17188832203,185.99999999999937,41.5,54.62065279483795,55.5,3.5,0.34295499324798584,0.8383172148696636,10
Hurink_edata,la08.fjs,UCBOnly,1.1964520441780242,1121.3452038449245,35667.148403071355,185.99999999999937,49.0,54.46649134159088,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la08.fjs,UniformFixed,1.1570000090281725,1143.1383014994008,35843.4348459623,185.99999999999937,44.5,55.37110769748688,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la09.fjs,AdaptiveNoBC,1.152332159086293,1142.5330753416727,42858.409668804,48.99999999999966,23.5,54.848536252975464,70.0,2.0,0.0,0.9113885281793208,10
Hurink_edata,la09.fjs,AdaptivePursuit,0.9834404196884523,1230.6845223435632,43530.682512271575,48.999999999999716,16.5,51.76357579231262,-1.0,0.0,0.0,0.3632962806725317,10
Hurink_edata,la09.fjs,AdaptiveSAOS,1.1215003707543267,1121.5471880056984,42859.321428309166,48.99999999999966,24.0,55.67094647884369,70.0,2.0,0.26806724071502686,0.8232657150864645,10
Hurink_edata,la09.fjs,FixedUCBPPO,1.1649437244054952,1129.074603810343,42827.65487539893,48.99999999999966,21.0,54.603909969329834,48.0,4.0,0.3645833283662796,0.8476876201152861,10
Hurink_edata,la09.fjs,PPOOnly,1.1611429249095397,1169.9556864435876,42716.80244962778,48.99999999999966,17.5,55.444262742996216,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la09.fjs,ProbabilityMatching,1.1150104068849997,1174.9872842590921,42895.97434848617,48.99999999999977,14.5,52.47322916984558,-1.0,0.0,0.0,0.84843918266614,10
Hurink_edata,la09.fjs,Random,1.1167685323899055,1162.2154374575857,42899.39759810965,48.99999999999966,22.0,55.09919023513794,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la09.fjs,RandomUCBPPO,1.1446904639832431,1157.7992784150879,42860.18198998954,48.99999999999966,22.5,55.42205047607422,55.5,3.5,0.36789554357528687,0.8324417185552797,10
Hurink_edata,la09.fjs,UCBOnly,1.148428664022443,1141.1282487526096,42808.67453713818,48.99999999999966,21.5,54.449164032936096,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la09.fjs,UniformFixed,1.1595877861354849,1162.493590567496,42794.29769553189,48.999999999999716,16.5,54.539753913879395,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la10.fjs,AdaptiveNoBC,1.138955126629149,1126.843989869895,34807.203228998624,89.99999999999977,62.5,56.390443205833435,70.0,2.0,0.0,0.9170696227168972,10
Hurink_edata,la10.fjs,AdaptivePursuit,1.0904405803491204,1143.2479084197885,34923.57709841168,89.99999999999977,71.5,54.444400668144226,-1.0,0.0,0.0,0.4703543060334404,10
Hurink_edata,la10.fjs,AdaptiveSAOS,1.111597967483599,1128.8294319518222,34718.740565127366,89.99999999999977,49.0,56.740177392959595,70.0,2.0,0.29039813578128815,0.7333933716104277,10
Hurink_edata,la10.fjs,FixedUCBPPO,1.1298036523340054,1118.2176960733761,34726.21426630396,89.99999999999977,55.0,56.3721821308136,48.0,4.0,0.375,0.8506253682724781,10
Hurink_edata,la10.fjs,PPOOnly,1.1321185959269084,1109.2876541658093,34684.22957982502,89.99999999999977,46.5,56.222100615501404,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la10.fjs,ProbabilityMatching,1.1069966331109455,1129.6437088922635,34720.307322667155,89.99999999999977,42.0,54.55853545665741,-1.0,0.0,0.0,0.8476876201152861,10
Hurink_edata,la10.fjs,Random,1.1145040586314696,1135.6273709217082,34851.37088861023,89.99999999999977,45.5,55.84383201599121,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la10.fjs,RandomUCBPPO,1.134653415981274,1106.0558799371238,34747.34020092279,89.99999999999977,45.0,56.26804709434509,55.5,3.5,0.3610928207635879,0.8260090614668492,10
Hurink_edata,la10.fjs,UCBOnly,1.1369882974922674,1108.2861265736556,34736.493148675334,89.99999999999977,71.5,55.5438734292984,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la10.fjs,UniformFixed,1.155269465942515,1110.425017533155,34681.733954553645,89.99999999999977,56.5,55.341864466667175,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la11.fjs,AdaptiveNoBC,1.1399584296697758,1472.2217004145473,52882.88751380239,97.99999999999966,24.5,64.05939567089081,59.5,3.0,0.0,0.9012665603828443,10
Hurink_edata,la11.fjs,AdaptivePursuit,1.0547345170764464,1519.415337602306,53041.85993523452,99.99999999999955,20.5,60.507147550582886,-1.0,0.0,0.0,0.4418635004401049,10
Hurink_edata,la11.fjs,AdaptiveSAOS,1.1479400849682457,1483.7916162747015,52808.56955948319,97.99999999999972,17.0,63.541292786598206,59.5,3.0,0.3539682626724243,0.7785478709600249,10
Hurink_edata,la11.fjs,FixedUCBPPO,1.1457650862750162,1491.070011748846,52730.356963080674,97.99999999999972,30.0,64.35121488571167,48.0,4.0,0.375,0.8361310292633256,10
Hurink_edata,la11.fjs,PPOOnly,1.1735665991889404,1449.5525087396486,52642.614108391164,100.99999999999937,26.5,64.58567690849304,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la11.fjs,ProbabilityMatching,1.1449819630101854,1492.0541527147552,52844.52468414419,99.49999999999942,23.0,62.44332158565521,-1.0,0.0,0.0,0.8605529342921472,10
Hurink_edata,la11.fjs,Random,1.1401424797890538,1483.982349797408,52717.6407258535,97.99999999999976,28.5,64.83245265483856,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la11.fjs,RandomUCBPPO,1.1172177370671208,1498.9776627048084,52935.92018660832,97.99999999999972,24.5,64.36743652820587,55.5,3.5,0.3477359712123871,0.814646872391696,10
Hurink_edata,la11.fjs,UCBOnly,1.1403998985575448,1477.3335278036977,52779.000829913915,97.99999999999972,27.5,64.45474100112915,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la11.fjs,UniformFixed,1.144476321432087,1475.082722690173,52656.48213205989,99.9999999999992,27.0,63.76306092739105,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la12.fjs,AdaptiveNoBC,1.1762871775293278,1242.0322257329249,36711.32954116994,72.99999999999966,21.0,64.4882607460022,70.0,2.0,0.0,0.9042043085400364,10
Hurink_edata,la12.fjs,AdaptivePursuit,1.090039074187745,1257.4577827594376,36934.29060145645,72.99999999999977,39.0,61.91646862030029,-1.0,0.0,0.0,0.500873310446315,10
Hurink_edata,la12.fjs,AdaptiveSAOS,1.1684740564585825,1243.644700467527,36723.10758879593,72.99999999999972,26.0,64.55849027633667,70.0,2.0,0.2992537319660187,0.811709124234504,10
Hurink_edata,la12.fjs,FixedUCBPPO,1.1577408917884968,1250.8865718768525,36793.33857267718,72.99999999999966,34.5,64.47664594650269,48.0,4.0,0.3645833283662796,0.8496794039448168,10
Hurink_edata,la12.fjs,PPOOnly,1.1437975427187785,1244.323349958413,36574.83947692781,72.99999999999977,30.5,64.03636133670807,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la12.fjs,ProbabilityMatching,1.101411310549386,1268.0811871992926,36747.227872780335,72.99999999999977,26.0,63.76957166194916,-1.0,0.0,0.0,0.8427580881285636,10
Hurink_edata,la12.fjs,Random,1.1393152945537253,1229.5616860910086,36788.17664116579,72.99999999999977,32.5,64.33351635932922,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la12.fjs,RandomUCBPPO,1.146993630824903,1261.3472488189636,36799.470601919216,72.99999999999966,30.0,64.57621490955353,55.5,3.5,0.3348214328289032,0.8287524078472337,10
Hurink_edata,la12.fjs,UCBOnly,1.1731057917371295,1245.7959242856682,36695.64969983713,72.99999999999966,28.0,63.954625725746155,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la12.fjs,UniformFixed,1.1796055939915484,1231.426660584465,36445.79186181312,72.99999999999966,34.0,64.58213353157043,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la13.fjs,AdaptiveNoBC,1.1464041890457088,1353.9415327615006,45808.563664220725,24.0,30.0,64.25584995746613,70.0,2.0,0.0,0.9020181229336983,10
Hurink_edata,la13.fjs,AdaptivePursuit,0.97014624527693,1431.946410492936,46461.20554146342,28.0,35.0,60.37069070339203,-1.0,0.0,0.0,0.46259609476088054,10
Hurink_edata,la13.fjs,AdaptiveSAOS,1.1095998094765336,1394.8989625070144,45739.479892180054,24.0,36.0,64.69183886051178,70.0,2.0,0.2857142984867096,0.8531743128760554,10
Hurink_edata,la13.fjs,FixedUCBPPO,1.1033082772769078,1389.726224701687,45806.43841848151,24.0,33.0,64.44139766693115,48.0,4.0,0.375,0.8447498719580941,10
Hurink_edata,la13.fjs,PPOOnly,1.1064162297080293,1392.1724990615267,45703.037663836876,23.999999999999886,47.0,64.67188262939453,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la13.fjs,ProbabilityMatching,1.0684945516838942,1386.0500381765169,46211.65582766982,23.999999999999773,22.5,63.28909361362457,-1.0,0.0,0.0,0.8570580253609086,10
Hurink_edata,la13.fjs,Random,1.1384904003332719,1361.1858917468692,45765.302896820605,23.999999999999886,33.0,64.29346716403961,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la13.fjs,RandomUCBPPO,1.1149491189293779,1389.4040262305693,45820.35501054083,23.999999999999773,28.0,64.24574708938599,55.5,3.5,0.31951530277729034,0.814646872391696,10
Hurink_edata,la13.fjs,UCBOnly,1.1145720857144834,1390.9291006475123,45844.0785349794,24.0,34.0,63.92556273937225,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la13.fjs,UniformFixed,1.1250042032908185,1363.3227389418068,45942.14376373157,24.0,28.5,64.14657473564148,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la14.fjs,AdaptiveNoBC,1.1166684612161577,1422.638620664084,51621.77509421176,199.99999999999963,28.0,63.78814911842346,68.5,2.0,0.0,0.904009906763229,10
Hurink_edata,la14.fjs,AdaptivePursuit,0.957198768861373,1498.647940344229,52484.049164223165,199.99999999999977,25.5,60.46679222583771,-1.0,0.0,0.0,0.4686373711228164,10
Hurink_edata,la14.fjs,AdaptiveSAOS,1.1099471393579563,1431.5083105364606,51607.311735565156,199.99999999999957,27.0,63.380804896354675,68.5,2.0,0.30671642720699305,0.8412549630268555,10
Hurink_edata,la14.fjs,FixedUCBPPO,1.1281191445511582,1416.4741963828906,51539.54550523232,199.99999999999957,28.5,63.78716969490051,48.0,4.0,0.3541666567325592,0.8504309664956706,10
Hurink_edata,la14.fjs,PPOOnly,1.1066586406466707,1411.6411977022171,51704.901848433,199.99999999999963,32.0,63.689486265182495,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la14.fjs,ProbabilityMatching,1.0810236718486343,1447.3536445347645,51834.729035482655,199.99999999999972,32.0,63.16444277763367,-1.0,0.0,0.0,0.879293744783392,10
Hurink_edata,la14.fjs,Random,1.1257246990642602,1423.8517366727774,51585.07044528661,199.99999999999963,26.0,63.497461915016174,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la14.fjs,RandomUCBPPO,1.1208653347414976,1431.9228296997435,51652.707004364005,199.99999999999957,30.0,63.68676519393921,55.5,3.5,0.32732780277729034,0.8412549630268555,10
Hurink_edata,la14.fjs,UCBOnly,1.1192105483240897,1427.3449394710758,51503.95913010588,199.99999999999963,29.0,62.98628544807434,-1.0,0.0,0.0,0.9829567163872702,10
Hurink_edata,la14.fjs,UniformFixed,1.1426283740121037,1414.426957905209,51664.987150485016,199.9999999999995,30.5,63.425620317459106,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la15.fjs,AdaptiveNoBC,1.0358445641500555,1566.9915894407382,49345.79261614528,31.999999999999545,29.5,64.21997857093811,60.0,3.0,0.0,0.9086451817989363,10
Hurink_edata,la15.fjs,AdaptivePursuit,0.905930179683141,1625.1300706705933,49792.73712413962,33.499999999999886,17.0,62.57811880111694,-1.0,0.0,0.0,0.44792418483414953,10
Hurink_edata,la15.fjs,AdaptiveSAOS,0.9985411086857922,1586.448749383716,49380.60333111335,33.49999999999932,23.0,64.83658957481384,60.0,3.0,0.32380953431129456,0.7902249673628745,10
Hurink_edata,la15.fjs,FixedUCBPPO,1.0138991401020057,1566.7135099311013,49248.14637892043,33.99999999999943,22.5,64.83253908157349,48.0,4.0,0.375,0.8390687774205176,10
Hurink_edata,la15.fjs,PPOOnly,1.0864092122860156,1577.1214023393238,48670.75893044622,33.49999999999966,21.0,63.630237340927124,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la15.fjs,ProbabilityMatching,0.9482877032600535,1606.229472539599,49310.63279641811,32.999999999999545,30.5,63.27514731884003,-1.0,0.0,0.0,0.8504309664956707,10
Hurink_edata,la15.fjs,Random,1.0919978170388385,1544.6975300626161,49027.68547515883,33.49999999999977,23.5,63.71575438976288,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la15.fjs,RandomUCBPPO,0.9981278339026785,1571.2896691851406,49398.8869356582,33.499999999999545,23.0,64.33543658256531,55.5,3.5,0.37356504797935486,0.8049615598183771,10
Hurink_edata,la15.fjs,UCBOnly,1.0164995877720109,1572.7536190092653,49373.52955832138,32.99999999999943,22.0,64.33174276351929,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la15.fjs,UniformFixed,1.0649861521124748,1582.6918457950514,48961.01989080025,32.999999999999545,22.5,63.89387595653535,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la16.fjs,AdaptiveNoBC,1.1120900412778623,1530.789724338078,53829.54614141249,161.99999999999932,23.0,63.68137443065643,67.0,2.5,0.0,0.9143262763365128,10
Hurink_edata,la16.fjs,AdaptivePursuit,0.8685832846469952,1652.6687853934648,55696.88641283258,161.99999999999957,24.5,60.39984130859375,-1.0,0.0,0.0,0.3019499154352666,10
Hurink_edata,la16.fjs,AdaptiveSAOS,1.1205431377254664,1518.8016772418955,53930.420604308194,161.99999999999935,21.5,63.54552733898163,67.0,2.5,0.31507937610149384,0.8439983094072402,10
Hurink_edata,la16.fjs,FixedUCBPPO,1.1273800590229714,1523.269425883997,53549.86147489786,161.99999999999943,23.5,63.66986441612244,48.0,4.0,0.3333333432674408,0.8383172148696636,10
Hurink_edata,la16.fjs,PPOOnly,1.0430692015718357,1564.8577894219065,54144.31604449043,161.99999999999946,26.5,63.54990565776825,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la16.fjs,ProbabilityMatching,0.9069952602089528,1602.027143653956,54862.403270547555,161.99999999999943,22.0,62.87278413772583,-1.0,0.0,0.0,0.8126550885621653,10
Hurink_edata,la16.fjs,Random,1.0724055448980931,1538.6238109437413,53938.96123874434,161.99999999999943,19.5,63.01827251911163,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la16.fjs,RandomUCBPPO,1.1105890379281282,1523.0953741785534,53905.103827142055,161.99999999999937,23.5,63.366416335105896,55.5,3.5,0.3582589328289032,0.833387682882941,10
Hurink_edata,la16.fjs,UCBOnly,1.121117826275889,1513.6290914002857,53715.913838014865,161.99999999999935,20.0,63.20114850997925,-1.0,0.0,0.0,0.9772756218496936,10
Hurink_edata,la16.fjs,UniformFixed,1.0661077736907616,1533.5784744610542,54091.69761000881,161.99999999999943,20.0,62.905187487602234,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la17.fjs,AdaptiveNoBC,1.1968729398563656,1258.4371547864935,52064.65615953131,280.99999999999955,14.0,63.02044200897217,57.0,3.0,0.0,0.891896155137222,10
Hurink_edata,la17.fjs,AdaptivePursuit,0.9644026926205813,1397.7407742967853,54108.5600768845,280.99999999999966,12.0,60.67971420288086,-1.0,0.0,0.0,0.2813897112326458,10
Hurink_edata,la17.fjs,AdaptiveSAOS,1.1620020055320244,1299.2425416586361,52232.01080046656,280.99999999999955,16.5,62.656911849975586,57.0,3.0,0.3166273534297943,0.8168330579980341,10
Hurink_edata,la17.fjs,FixedUCBPPO,1.1736175989712319,1295.7239031860468,52107.51033375265,280.99999999999955,15.0,63.32531404495239,48.0,4.0,0.3541666567325592,0.8390687774205174,10
Hurink_edata,la17.fjs,PPOOnly,1.1415585105148662,1318.4380000005724,52339.49613000336,280.9999999999996,16.5,63.5375611782074,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la17.fjs,ProbabilityMatching,1.0680600454024831,1324.2550834218591,53071.28903363267,280.99999999999955,11.5,62.18957722187042,-1.0,0.0,0.0,0.8682258126592544,10
Hurink_edata,la17.fjs,Random,1.1529128249112504,1311.9782762799878,52249.51738948079,280.99999999999955,14.0,63.58875834941864,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la17.fjs,RandomUCBPPO,1.1704075482697123,1291.884816504189,52096.14496335022,280.99999999999955,14.5,63.017412543296814,55.5,3.5,0.3245556205511093,0.8304499347257489,10
Hurink_edata,la17.fjs,UCBOnly,1.1492263735783113,1289.1139516635328,52204.50391148956,280.99999999999955,19.0,62.63995814323425,-1.0,0.0,0.0,0.9886378109248468,10
Hurink_edata,la17.fjs,UniformFixed,1.1757514902355388,1281.799143799138,52101.94865217431,280.9999999999996,13.5,63.31870651245117,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la18.fjs,AdaptiveNoBC,1.1103491466361102,1426.604018449542,62408.50926995333,209.99999999999957,19.5,69.37153959274292,63.0,3.0,0.0,0.9170696227168974,10
Hurink_edata,la18.fjs,AdaptivePursuit,0.9012023479007658,1551.2328784786896,63676.488313227164,209.9999999999997,17.0,60.68227005004883,-1.0,0.0,0.0,0.35803119098143177,10
Hurink_edata,la18.fjs,AdaptiveSAOS,1.1147616782649883,1427.310756084376,62329.79045244238,209.9999999999995,19.5,80.06776702404022,63.0,3.0,0.3062500059604645,0.8383172148696636,10
Hurink_edata,la18.fjs,FixedUCBPPO,1.095901117336111,1428.1627573586802,62522.524555331824,209.9999999999995,20.5,87.31511211395264,48.0,4.0,0.3541666567325592,0.8153984349425499,10
Hurink_edata,la18.fjs,PPOOnly,1.1028127121993334,1438.818727260848,62466.941229523014,209.99999999999943,18.0,80.23709607124329,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la18.fjs,ProbabilityMatching,1.0707326075085097,1463.7004368609914,62302.898161490484,209.9999999999997,16.0,62.315802812576294,-1.0,0.0,0.0,0.8284581508962183,10
Hurink_edata,la18.fjs,Random,1.1463459767931172,1405.5858755485524,61654.94965047295,209.9999999999995,21.5,63.42224264144898,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la18.fjs,RandomUCBPPO,1.0922718341693485,1431.8074571514662,62496.503393420004,209.99999999999955,13.0,73.66528499126434,55.5,3.5,0.3245556205511093,0.8287524078472337,10
Hurink_edata,la18.fjs,UCBOnly,1.1077893366444136,1433.1697392029696,62214.606211692226,209.9999999999995,21.5,72.84079229831696,-1.0,0.0,0.0,0.9735863111416477,10
Hurink_edata,la18.fjs,UniformFixed,1.1266690804391701,1434.1669040199508,61897.08711418604,209.9999999999995,24.5,63.52099847793579,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la19.fjs,AdaptiveNoBC,1.0790483039219556,1536.5375973244659,56151.63722904892,173.99999999999932,25.5,80.36394238471985,70.0,2.0,0.0,0.9200073708740892,10
Hurink_edata,la19.fjs,AdaptivePursuit,0.8974970122831155,1624.9795561249348,57286.626559306475,173.9999999999996,23.5,77.71594762802124,-1.0,0.0,0.0,0.34256368635175605,10
Hurink_edata,la19.fjs,AdaptiveSAOS,1.0879786844663295,1531.550372488417,56274.382338549156,173.99999999999932,27.0,82.40659606456757,70.0,2.0,0.30384616553783417,0.845501434508948,10
Hurink_edata,la19.fjs,FixedUCBPPO,1.0849813683762903,1527.9360140743454,56285.50927123587,173.99999999999937,24.0,80.94223392009735,48.0,4.0,0.375,0.8682258126592542,10
Hurink_edata,la19.fjs,PPOOnly,1.080507791346621,1537.755726937219,56305.2768549733,173.99999999999932,22.5,84.5467666387558,-1.0,7.0,0.0,0.9020181229336985,10
Hurink_edata,la19.fjs,ProbabilityMatching,0.9886332612422881,1588.6703163728796,56953.91478717777,173.99999999999946,23.0,84.46715950965881,-1.0,0.0,0.0,0.8467416557876248,10
Hurink_edata,la19.fjs,Random,1.0806723674520824,1537.4890469612747,56024.04319824961,173.99999999999932,26.5,80.96338152885437,-1.0,0.0,0.0,0.9163180601660434,10
Hurink_edata,la19.fjs,RandomUCBPPO,1.0592380222690747,1563.9381518046953,56333.89527782059,173.99999999999943,23.0,97.35276889801025,55.5,3.5,0.3256048411130905,0.823702370309622,10
Hurink_edata,la19.fjs,UCBOnly,1.0826760526804313,1540.928294184353,56248.078187269144,173.99999999999932,32.5,89.08770787715912,-1.0,0.0,0.0,0.9829567163872702,10
Hurink_edata,la19.fjs,UniformFixed,1.098083133117583,1527.294313558542,55905.04728562741,173.99999999999932,32.5,71.03026556968689,-1.0,0.0,0.0,0.9999999999999998,10
Hurink_edata,la20.fjs,AdaptiveNoBC,1.1157997719554151,1454.5073599529437,54158.90449129699,150.99999999999963,30.0,69.70483613014221,70.0,2.0,0.0,0.9093967443497901,10
Hurink_edata,la20.fjs,AdaptivePursuit,0.9247522830153739,1559.0761857870623,55468.642750542815,150.99999999999983,19.5,64.67271065711975,-1.0,0.0,0.0,0.32868636403649043,10
Hurink_edata,la20.fjs,AdaptiveSAOS,1.0682308400078133,1478.7257388364524,54546.048524671845,150.99999999999963,29.5,71.96884226799011,70.0,2.0,0.2928571552038193,0.8232657150864646,10
