Protocol,dataset,instance,variant,seed,Budget,Transition_gen,PPO_controlled_actions_derived,PPO_total_updates_expected,PPO_action_effective_updates_derived,PPO_consumed_samples_observed,Terminal_only_update_count
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,46,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,45,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,47,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,50,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,48,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,49,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la33.fjs,AdaptiveSAOS,51,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,42,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,43,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,44,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,45,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,46,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,47,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,49,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,50,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,48,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la34.fjs,AdaptiveSAOS,51,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,44,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,46,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,42,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,43,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,45,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,47,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,48,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,50,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,49,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la35.fjs,AdaptiveSAOS,51,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,42,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,45,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,44,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,43,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,46,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,47,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,48,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,49,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,50,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la36.fjs,AdaptiveSAOS,51,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,42,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,46,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,43,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,44,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,49,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,48,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,45,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,47,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,50,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la37.fjs,AdaptiveSAOS,51,50,32,18,2,1,18,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,42,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,45,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,43,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,46,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,44,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,48,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,47,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,50,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,49,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la38.fjs,AdaptiveSAOS,51,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,42,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,43,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,44,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,46,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,45,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,47,50,34,16,1,0,16,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,49,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,50,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,48,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la39.fjs,AdaptiveSAOS,51,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,43,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,42,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,45,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,44,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,46,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,48,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,47,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,49,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,50,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la40.fjs,AdaptiveSAOS,51,50,35,15,1,0,15,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,43,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,46,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,50,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk01.fjs,AdaptiveSAOS,51,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,47,100,41,59,4,3,59,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,49,100,66,34,3,2,34,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk02.fjs,AdaptiveSAOS,51,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk03.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,45,100,55,45,3,2,45,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,48,100,65,35,3,2,35,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk04.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,42,100,32,68,5,4,68,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,47,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,49,100,50,50,4,3,50,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,46,100,55,45,3,2,45,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,51,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk05.fjs,AdaptiveSAOS,50,100,54,46,3,2,46,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,44,100,62,38,3,2,38,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk06.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,43,100,62,38,3,2,38,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,45,100,62,38,3,2,38,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,46,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk07.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,43,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,47,100,42,58,4,3,58,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,48,100,32,68,5,4,68,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,49,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,50,100,51,49,3,3,48,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk08.fjs,AdaptiveSAOS,51,100,35,65,4,4,64,0
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,42,100,62,38,3,2,38,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,48,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk09.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,42,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,44,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,43,100,68,32,2,1,32,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,47,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,49,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,48,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Brandimarte,Mk10.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,42,100,39,61,4,3,61,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,44,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,49,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,47,100,67,33,2,2,32,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,46,100,42,58,4,3,58,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,45,100,69,31,2,1,31,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la01.fjs,AdaptiveSAOS,48,100,53,47,3,2,47,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,42,100,49,51,4,3,51,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,43,100,64,36,3,2,36,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,44,100,44,56,4,3,56,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,46,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,45,100,34,66,5,4,66,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,47,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,48,100,61,39,3,2,39,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,49,100,66,34,3,2,34,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,51,100,59,41,3,2,41,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la02.fjs,AdaptiveSAOS,50,100,43,57,4,3,57,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,42,100,51,49,3,3,48,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,43,100,68,32,2,1,32,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,45,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,44,100,42,58,4,3,58,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,46,100,51,49,3,3,48,0
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,47,100,56,44,3,2,44,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,48,100,49,51,4,3,51,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,49,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,51,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la03.fjs,AdaptiveSAOS,50,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,42,100,52,48,3,2,48,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,43,100,70,30,2,1,30,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,44,100,42,58,4,3,58,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,45,100,63,37,3,2,37,1
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la04.fjs,AdaptiveSAOS,47,100,48,52,4,3,52,1
