dataset,instance,variant,Budget,seed,normalized_min,normalized_max,coordinates_below_zero,coordinates_above_one,coordinates_above_reference,reference_dominates_front,front_points,front_path,front_sha256,outside_reference_points,inside_reference_points,outside_dimension_counts,outside_dimension_maxima,amended_fixed_box_hv_valid
Hurink_edata,la20.fjs,EnhancedBC_R16,100,43,1.327083708812636e-15,0.7914186241961513,0,0,0,True,27,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedBC_R16_g100_seed43.pkl,382c508573e09414b0805dff7ee6ae051dea8f1ee8222e72d60747a0a02f5159,0,27,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedBC_R16,100,45,1.548264326948075e-15,0.35222764609140217,0,0,0,True,37,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedBC_R16_g100_seed45.pkl,ab5cb2f1394fd3dac02e755a5631177aa6ef280b344132d28b89f1a2923826be,0,37,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedBC_R16,100,46,1.327083708812636e-15,0.8754863813229581,0,0,0,True,32,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedBC_R16_g100_seed46.pkl,f507906b2ac137441d27b5bcf13bdb842c3f43a5760f26a469673987e0628215,0,32,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedBC_R16,100,49,8.847224725417572e-16,0.7127313419367217,0,0,0,True,22,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedBC_R16_g100_seed49.pkl,0c6696aef0a8e867ca517309ee815c5f12319e080b0b2fc0e65c1008bcb13123,0,22,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedBC_R16,100,47,-0.004110766763839827,0.40856031128404896,1,0,0,True,22,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedBC_R16_g100_seed47.pkl,187619a42bde55241ff0d1465c281abb7131738565b3f7d98559f44c14bf3c25,0,22,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedBC_R16,100,51,4.423612362708786e-16,0.9380087822886871,0,0,0,True,34,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedBC_R16_g100_seed51.pkl,696f0556819fd227107493190619c91e54cb8501f5b5873eacc8915ac29a9005,0,34,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedBC_R16,100,48,1.327083708812636e-15,0.7170666517807733,0,0,0,True,39,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedBC_R16_g100_seed48.pkl,37d062d99e155b0fb6a0faf2a1d10a8613060c1e9c9261988bbdb6560d63e791,0,39,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedNoBC_R16,100,47,1.7694449450835144e-15,0.31906614785992377,0,0,0,True,12,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedNoBC_R16_g100_seed47.pkl,7e218d699768d3340b7f080e6b01d2138e179299de49bb83dd9aec1d6cc4e725,0,12,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedNoBC_R16,100,45,1.548264326948075e-15,0.6809338521400797,0,0,0,True,64,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedNoBC_R16_g100_seed45.pkl,e8131d89c8b596bab5715a887d008dae8624373acfd46d9e1501d8ae95c4db6e,0,64,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedBC_R16,100,50,8.847224725417572e-16,0.8680676930842242,0,0,0,True,51,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedBC_R16_g100_seed50.pkl,2c27a005bec9c1b140f69aaef8bdaf8bca4a979217cfeb3fb4a8362f83a882ce,0,51,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedNoBC_R16,100,42,1.327083708812636e-15,0.5836575875486401,0,0,0,True,42,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedNoBC_R16_g100_seed42.pkl,375ee222e912612a9a59f5e868760dd0f14d266ced8029c928891430d83e9e57,0,42,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedNoBC_R16,100,44,1.9906255632189538e-15,0.3190661478599242,0,0,0,True,35,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedNoBC_R16_g100_seed44.pkl,457f254558c0132f204e39b6cc7360a168cce62e86d98ebff964a09b8bfcc8cf,0,35,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedNoBC_R16,100,43,1.327083708812636e-15,0.8538203554131476,0,0,0,True,29,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedNoBC_R16_g100_seed43.pkl,85c6691af165bc1e4b51871bfaa189514cfd7404cda91a1092126ad8a7d67f31,0,29,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedNoBC_R16,100,46,1.327083708812636e-15,0.8754863813229585,0,0,0,True,17,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedNoBC_R16_g100_seed46.pkl,4a5ce378b571a90027dbb73c87991205a213242566d41ad6d31d1343fa1da5f9,0,17,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedNoBC_R16,100,48,1.327083708812636e-15,0.6850015837282988,0,0,0,True,38,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedNoBC_R16_g100_seed48.pkl,24eb964847d2fd2469db822396bd5e51ba0005974a1f9933863eb724e4d83787,0,38,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedNoBC_R16,100,49,8.847224725417572e-16,0.9464946050480628,0,0,0,True,24,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedNoBC_R16_g100_seed49.pkl,cff4475fb7d9fbdfa355d719af5e8e95657ed3770492e571c43f2ef7e5be2f28,0,24,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedNoBC_R16,100,50,4.423612362708786e-16,0.8391305233768042,0,0,0,True,35,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedNoBC_R16_g100_seed50.pkl,c106acdda2b52e5de65711ccfe3d553c6e4694e2dc92e841084639127d61e5a5,0,35,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la20.fjs,EnhancedNoBC_R16,100,51,0.0,0.9629715800167911,0,0,0,True,25,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la20_EnhancedNoBC_R16_g100_seed51.pkl,19048e7008c1ce5288e77cb168713a491f97e13ef50cb6a75388f9934604c945,0,25,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,UCBOnly,100,42,3.3005856112727125e-15,0.2968848171619313,0,0,0,True,15,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_UCBOnly_g100_seed42.pkl,b17c240cd28be0903d9863bfb62f7b8e86cdbd2b26e84691aaa212142c2ba5d8,0,15,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,UCBOnly,100,43,0.05483870967742211,0.19601133341109084,0,0,0,True,6,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_UCBOnly_g100_seed43.pkl,d12df82aed01c9336ef6ce30b9df7b12805c04f675f5dea1778b6053c23e39ea,0,6,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,UCBOnly,100,44,0.038961652338641635,0.5387096774193567,0,0,0,True,14,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_UCBOnly_g100_seed44.pkl,4826194659d76d2d14483964316586825ec446c3a6cf426ee294427639e538e5,0,14,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24BC_R16,100,42,0.05483870967742211,0.33784507624135285,0,0,0,True,21,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24BC_R16_g100_seed42.pkl,58293148385b4149a15159f079d2252d620f7290d4a3f396222fb203781c23c6,0,21,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,UCBOnly,100,45,0.04186398120748929,0.19677419354839085,0,0,0,True,32,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_UCBOnly_g100_seed45.pkl,9da17980ea2a0c9450b21a0bcc44870d0e77f3b73a345fd7b288cf76c6b45313,0,32,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,UCBOnly,100,46,0.023108048912212145,0.31612903225806716,0,0,0,True,18,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_UCBOnly_g100_seed46.pkl,ccb91040023edb12b2a12b88767987feee98c8df0995dc21c171e1cf3fcfdb90,0,18,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24BC_R16,100,43,0.06451612903225895,0.22760072957894417,0,0,0,True,14,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24BC_R16_g100_seed43.pkl,24b2da83d71a68e6950a15a08dd1076ae1d80f0541c0f84ab3b02ae7b754288f,0,14,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24BC_R16,100,45,-0.0016021341125636694,0.178648551464256,1,0,0,True,18,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24BC_R16_g100_seed45.pkl,d3e8550e329d5f3bcc72cecfb4221ddd1de0a96351c539ff03c4329864fcc833,0,18,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24BC_R16,100,44,0.06451612903226005,0.5161290322580665,0,0,0,True,8,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24BC_R16_g100_seed44.pkl,ff43c6cf99cb338ae6a18f46ae022f674b80ea6d90de10d8b8a20c20b25649af,0,8,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24BC_R16,100,46,0.038360107076411264,0.43870967741935707,0,0,0,True,13,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24BC_R16_g100_seed46.pkl,4d7717772ac435a13805f6a97949fb50daf6a8d11924f6a55b19cf3272aa6a8c,0,13,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24BC_R16,100,47,0.0507310622246498,0.639696520196309,0,0,0,True,12,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24BC_R16_g100_seed47.pkl,87b7571d8328f5bf71a80cef68b66131d9d2bf4621ab67755dddf665f50a5fa8,0,12,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,UCBOnly,100,48,0.06451612903226116,0.40322580645161527,0,0,0,True,15,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_UCBOnly_g100_seed48.pkl,6c3844d53eea3ff4dfa9e2c4372a58c07e65c91f985aac80c8271e2766872679,0,15,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,UCBOnly,100,47,0.05483870967742174,0.5806451612903243,0,0,0,True,24,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_UCBOnly_g100_seed47.pkl,6c6f829d98d463326496489a17120e7df946cc9e9bd48d783e402d5a1c1f087d,0,24,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24BC_R16,100,49,2.5671221421009987e-15,0.9258064516129039,0,0,0,True,19,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24BC_R16_g100_seed49.pkl,3f1731c08f747a34151ac73e743b1833ccf21b4c2582b6ab86aee7c853f1c15c,0,19,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,UCBOnly,100,49,0.05483870967742101,0.3855090755858852,0,0,0,True,21,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_UCBOnly_g100_seed49.pkl,ce16fa989b586af5c3cad15335234441c0b131705fc562374f58f353b9e1444c,0,21,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,UCBOnly,100,51,2.2003904075151416e-15,0.5235944075442649,0,0,0,True,18,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_UCBOnly_g100_seed51.pkl,46cce130aecc165f5349e268ccd54a679c52045cdc9878ae9cdad759d079d3f7,0,18,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,UCBOnly,100,50,0.07654439591181884,0.35161290322580935,0,0,0,True,14,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_UCBOnly_g100_seed50.pkl,f6c28af41b7d6ff6b7a39230eb722c0cb9ecef49a51b7996804b703895a0af57,0,14,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24BC_R16,100,48,0.08647410463836162,0.19677419354839085,0,0,0,True,11,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24BC_R16_g100_seed48.pkl,731d3b2635d9a9f0f4a14aecea4aa1e9441a9002ca869cad620b82f019018dd5,0,11,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24BC_R16,100,51,2.2003904075151416e-15,0.5197876724490822,0,0,0,True,13,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24BC_R16_g100_seed51.pkl,00cc79fddd16d1a4d19fac3e0addb930576456759c703202018780a002ded99e,0,13,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24NoBC_R16,100,47,0.06451612903226005,0.48064516129032503,0,0,0,True,14,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24NoBC_R16_g100_seed47.pkl,b5de580964a081cb4dadb0ddde2ffb4a1e59c2bf732e6aa8088fa1bde71bc1ee,0,14,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24BC_R16,100,50,0.08852605427902317,0.48414117037535054,0,0,0,True,11,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24BC_R16_g100_seed50.pkl,e01ade2d03a7e221f6290e862f0425df3e9635222dcb94552b0cd7bfe8aecadd,0,11,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24NoBC_R16,100,42,0.12627280149940417,0.22533366445802783,0,0,0,True,5,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24NoBC_R16_g100_seed42.pkl,631e9cdd3bd187d8e50653863999eccff5027c1044bc571081af20c120324aa0,0,5,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24NoBC_R16,100,43,2.5671221421009987e-15,0.32357132655851567,0,0,0,True,11,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24NoBC_R16_g100_seed43.pkl,87992d2614b64a3eb002b0d668651e8b6441c1d7275ac1571b3d7c70e83bbdfb,0,11,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24NoBC_R16,100,49,3.3005856112727125e-15,0.7290322580645174,0,0,0,True,25,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24NoBC_R16_g100_seed49.pkl,ade55fb0a30aa017aa5fa17787ac0e7a87df35339e903af56c70198836a8a521,0,25,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24NoBC_R16,100,44,0.05042510710163032,0.5387096774193575,0,0,0,True,18,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24NoBC_R16_g100_seed44.pkl,6bbfd94aaa6e1d663a3705d4e4950c4f4b63edb8bf49584faac9ce7db1f0b0f7,0,18,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24NoBC_R16,100,46,0.015441006496755692,0.4967741935483895,0,0,0,True,20,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24NoBC_R16_g100_seed46.pkl,94d4b2c6829749ef06f6c1de3da88fce9251d9508c193b0b2558b54eb9ad069f,0,20,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24NoBC_R16,100,45,0.02216180561444127,0.18596179892595882,0,0,0,True,25,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24NoBC_R16_g100_seed45.pkl,10d8261bed7e8a4945a0432e637f26038efffbb29d1fe4de12de3b062270a0e4,0,25,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,BasePaddedBC_R16,100,42,0.12576457630746196,0.39677419354838944,0,0,0,True,8,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_BasePaddedBC_R16_g100_seed42.pkl,a89e1a12e46b1316dc631356c4e66bca04db1a3f3ae50c63c9ae466547006050,0,8,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24NoBC_R16,100,51,1.833658672929285e-15,0.9416893916569735,0,0,0,True,12,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24NoBC_R16_g100_seed51.pkl,b67bf57f84ff173272b50f6916c90cedcedb6619f2303ce396c25808d05266ee,0,12,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24NoBC_R16,100,48,0.08813008429010942,0.619354838709679,0,0,0,True,14,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24NoBC_R16_g100_seed48.pkl,63f519da06d641bcbd9c7ba0decc00685a72035d46fe91038afa91d99ac8e66a,0,14,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,Original24NoBC_R16,100,50,0.09599305939026827,0.35728121187879414,0,0,0,True,11,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_Original24NoBC_R16_g100_seed50.pkl,6dd37a72570a41a52dbe7de60c44c3cbf18a904aaf6813bfb0ee72b276e64729,0,11,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,BasePaddedBC_R16,100,43,0.05483870967742174,0.23277301471139236,0,0,0,True,10,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_BasePaddedBC_R16_g100_seed43.pkl,8c9eef5820fb4dec48d1f3504613cc4d7f4a8359fd4ed2e86277e1d63afe9483,0,10,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,BasePaddedBC_R16,100,44,0.05483870967742211,0.5032258064516145,0,0,0,True,25,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_BasePaddedBC_R16_g100_seed44.pkl,f9d52b359734f3726aace45839cfd36e706101d6596ab20e9058a41ced89112c,0,25,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,BasePaddedBC_R16,100,45,0.0185144168614617,0.26451612903226085,0,0,0,True,22,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_BasePaddedBC_R16_g100_seed45.pkl,be1b776cfcc8f3e00036071f76437889199ac6208925d0af7d6959f36957e683,0,22,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,BasePaddedBC_R16,100,47,0.06451612903226005,0.7290322580645167,0,0,0,True,18,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_BasePaddedBC_R16_g100_seed47.pkl,e5c6d82cf21791ab3cc995dd1b07882a3978a676d1289514b13740265bd31277,0,18,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,BasePaddedBC_R16,100,46,0.046511494911108994,0.2175438589959253,0,0,0,True,20,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_BasePaddedBC_R16_g100_seed46.pkl,47012c4a3c8a78782976362b22241753553c585e0ae9d94045299ffeef2c3b34,0,20,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,BasePaddedBC_R16,100,48,0.09015646355508988,0.33870967741935737,0,0,0,True,17,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_BasePaddedBC_R16_g100_seed48.pkl,ca65345f5b59dd4632dfb6ebf9495b18f6c025ee10ec2967cdbb970490fe2192,0,17,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,BasePaddedBC_R16,100,49,0.05483870967742174,0.8161290322580654,0,0,0,True,22,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_BasePaddedBC_R16_g100_seed49.pkl,4903207a2f97d3f212d415754329aeda2b9e1aa6105316facb4f0efbd3eca58f,0,22,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
Hurink_edata,la30.fjs,BasePaddedBC_R16,100,51,2.2003904075151416e-15,0.5197876724490822,0,0,0,True,13,D:\Aproject\物流\saos_v5_gitee\results\resubmission\v6_mechanism\fronts\Hurink_edata_la30_BasePaddedBC_R16_g100_seed51.pkl,074953daa8100de30dd296fce9f5680f913c75de5c4faafcfea3a2050cb4c09c,0,13,"{""Cmax"": 0, ""Energy"": 0, ""Workload"": 0}","{""Cmax"": null, ""Energy"": null, ""Workload"": null}",True
