Budget,variant,epoch,runs,loss_median,loss_q25,loss_q75,accuracy_median,accuracy_q25,accuracy_q75
100,EnhancedBC_R16,98,100,1.7099494934082031,1.6580689549446106,1.72675222158432,0.41428571939468384,0.3857142925262451,0.4571428596973419
100,EnhancedBC_R16,99,100,1.7076842188835144,1.655113309621811,1.7238191068172455,0.4060235470533371,0.3857142925262451,0.4541294649243355
100,EnhancedBC_R16,100,100,1.704301118850708,1.6517116725444794,1.7200583815574646,0.41428571939468384,0.3899068310856819,0.4534801170229912
100,Original24BC_R16,1,100,2.3044484853744507,2.302984833717346,2.3059544563293457,0.10000000149011612,0.095238097012043,0.10980902798473835
100,Original24BC_R16,2,100,2.3030797243118286,2.301409065723419,2.3046112060546875,0.10000000149011612,0.09959016554057598,0.11428571492433548
100,Original24BC_R16,3,100,2.3020026683807373,2.3001449704170227,2.303168773651123,0.1020066887140274,0.10000000149011612,0.11428571492433548
100,Original24BC_R16,4,100,2.300964117050171,2.2987095713615417,2.3018046617507935,0.11428571492433548,0.10000000149011612,0.1254960335791111
100,Original24BC_R16,5,100,2.299895763397217,2.297191619873047,2.300780415534973,0.11428571492433548,0.10000000149011612,0.1270562820136547
100,Original24BC_R16,6,100,2.298818349838257,2.296126902103424,2.300186276435852,0.11428571492433548,0.10108695551753044,0.12857143580913544
100,Original24BC_R16,7,100,2.2979042530059814,2.2950494289398193,2.2993245720863342,0.11428571492433548,0.10542826168239117,0.12857143580913544
100,Original24BC_R16,8,100,2.296949625015259,2.2937453985214233,2.2984954714775085,0.125,0.11067708395421505,0.12857143580913544
100,Original24BC_R16,9,100,2.2958619594573975,2.2927016615867615,2.2977216243743896,0.11715686321258545,0.11067708395421505,0.12857143580913544
100,Original24BC_R16,10,100,2.294816255569458,2.2915180325508118,2.296842396259308,0.12792208045721054,0.11428571492433548,0.12983091548085213
100,Original24BC_R16,11,100,2.293636441230774,2.2901405096054077,2.296040654182434,0.12857143580913544,0.11428571492433548,0.1428571492433548
100,Original24BC_R16,12,100,2.2925848960876465,2.2887237668037415,2.2951237559318542,0.12857143580913544,0.11428571492433548,0.1428571492433548
100,Original24BC_R16,13,100,2.2912946939468384,2.2871307730674744,2.2942172288894653,0.12857143580913544,0.11463700048625469,0.1435064971446991
100,Original24BC_R16,14,100,2.290053129196167,2.285613000392914,2.293260097503662,0.1428571492433548,0.125,0.15714286267757416
100,Original24BC_R16,15,100,2.2888383865356445,2.2839565873146057,2.29218065738678,0.1428571492433548,0.1264881007373333,0.15942029654979706
100,Original24BC_R16,16,100,2.2874045372009277,2.2822569012641907,2.2911136150360107,0.1428571492433548,0.12857143580913544,0.16097689047455788
100,Original24BC_R16,17,100,2.2858901023864746,2.280492901802063,2.2900479435920715,0.1428571492433548,0.12857143580913544,0.15714286267757416
100,Original24BC_R16,18,100,2.2846001386642456,2.2788100838661194,2.2889801263809204,0.1428571492433548,0.12857143580913544,0.15890269726514816
100,Original24BC_R16,19,100,2.2832590341567993,2.276797592639923,2.287693202495575,0.1428571492433548,0.12857143580913544,0.16223262250423431
100,Original24BC_R16,20,100,2.2815552949905396,2.2747963070869446,2.2864925861358643,0.15239477902650833,0.1422991119325161,0.17142857611179352
100,Original24BC_R16,21,100,2.279847025871277,2.2729814648628235,2.2853506803512573,0.15714286267757416,0.1428571492433548,0.17142857611179352
100,Original24BC_R16,22,100,2.2780601978302,2.270938813686371,2.2839643359184265,0.15714286267757416,0.1428571492433548,0.17142857611179352
100,Original24BC_R16,23,100,2.276018261909485,2.2686187028884888,2.282546579837799,0.15714286267757416,0.1428571492433548,0.171875
100,Original24BC_R16,24,100,2.273834705352783,2.2662817239761353,2.2810522317886353,0.15714286267757416,0.1428571492433548,0.17507003247737885
100,Original24BC_R16,25,100,2.271474838256836,2.2639419436454773,2.279532015323639,0.15714286267757416,0.1428571492433548,0.1818181872367859
100,Original24BC_R16,26,100,2.2690738439559937,2.261429250240326,2.277746856212616,0.15907523036003113,0.1428571492433548,0.18070044368505478
100,Original24BC_R16,27,100,2.2666077613830566,2.258690297603607,2.2759719491004944,0.16823899745941162,0.1522698663175106,0.18531745672225952
100,Original24BC_R16,28,100,2.2640881538391113,2.2557801604270935,2.2741416692733765,0.17142857611179352,0.1538461595773697,0.18571428954601288
100,Original24BC_R16,29,100,2.261508584022522,2.2529269456863403,2.2722585201263428,0.17142857611179352,0.1428571492433548,0.1875
100,Original24BC_R16,30,100,2.259039044380188,2.2500399947166443,2.2703049778938293,0.17165178805589676,0.14742044731974602,0.190476194024086
100,Original24BC_R16,31,100,2.2563726902008057,2.2466161847114563,2.2682602405548096,0.17165178805589676,0.14600840955972672,0.190476194024086
100,Original24BC_R16,32,100,2.2536871433258057,2.2430492639541626,2.266179084777832,0.17165178805589676,0.15514706447720528,0.20000000298023224
100,Original24BC_R16,33,100,2.2507089376449585,2.2394280433654785,2.2634652853012085,0.171875,0.1493852511048317,0.20000000298023224
100,Original24BC_R16,34,100,2.247317671775818,2.2357035875320435,2.2611685395240784,0.17289402335882187,0.15714286267757416,0.20000000298023224
100,Original24BC_R16,35,100,2.244011163711548,2.2319653630256653,2.2586883306503296,0.17519181966781616,0.15714286267757416,0.20000000298023224
100,Original24BC_R16,36,100,2.2405452728271484,2.2278894782066345,2.2564082741737366,0.18571428954601288,0.15714286267757416,0.20000000298023224
100,Original24BC_R16,37,100,2.2369561195373535,2.223520576953888,2.2539031505584717,0.18571428954601288,0.15714286267757416,0.20000000298023224
100,Original24BC_R16,38,100,2.233373522758484,2.2197354435920715,2.2514209747314453,0.18571428954601288,0.15714286267757416,0.2089390680193901
100,Original24BC_R16,39,100,2.2298275232315063,2.2153071761131287,2.2486451864242554,0.18571428954601288,0.15714286267757416,0.2063492089509964
100,Original24BC_R16,40,100,2.2260345220565796,2.2109022736549377,2.245702862739563,0.18571428954601288,0.16955503821372986,0.2142857164144516
100,Original24BC_R16,41,100,2.2215713262557983,2.2063487768173218,2.242401421070099,0.19082633405923843,0.15714286267757416,0.2142857164144516
100,Original24BC_R16,42,100,2.217504382133484,2.201881468296051,2.239233613014221,0.18706004321575165,0.17087912559509277,0.21525974199175835
100,Original24BC_R16,43,100,2.214046001434326,2.1977312564849854,2.2360411882400513,0.19082633405923843,0.168589748442173,0.22641509771347046
100,Original24BC_R16,44,100,2.21039080619812,2.1930996775627136,2.232698440551758,0.20000000298023224,0.17087912559509277,0.22520160675048828
100,Original24BC_R16,45,100,2.206921935081482,2.188788652420044,2.2288240790367126,0.20000000298023224,0.17142857611179352,0.22595860809087753
100,Original24BC_R16,46,100,2.2028281688690186,2.1845799684524536,2.2247631549835205,0.20000000298023224,0.17142857611179352,0.22641509771347046
100,Original24BC_R16,47,100,2.1989059448242188,2.1795454025268555,2.221055328845978,0.20000000298023224,0.17142857611179352,0.22857142984867096
100,Original24BC_R16,48,100,2.1949429512023926,2.1743239760398865,2.216755747795105,0.20573870837688446,0.17521008849143982,0.22857142984867096
100,Original24BC_R16,49,100,2.1914361715316772,2.169966697692871,2.213128089904785,0.20000000298023224,0.17936354503035545,0.2353050597012043
100,Original24BC_R16,50,100,2.187700629234314,2.165533185005188,2.2087228298187256,0.20000000298023224,0.18571428954601288,0.22857142984867096
100,Original24BC_R16,51,100,2.1840012073516846,2.160350024700165,2.2043429613113403,0.2142857164144516,0.18571428954601288,0.22857142984867096
100,Original24BC_R16,52,100,2.1803367137908936,2.155447483062744,2.199554979801178,0.2142857164144516,0.18571428954601288,0.22857142984867096
100,Original24BC_R16,53,100,2.1764063835144043,2.150613844394684,2.1958819031715393,0.2142857164144516,0.18571428954601288,0.22857142984867096
100,Original24BC_R16,54,100,2.172854423522949,2.146128237247467,2.191661834716797,0.2142857164144516,0.19901961088180542,0.23104793950915337
100,Original24BC_R16,55,100,2.1687501668930054,2.1404057145118713,2.187147080898285,0.2142857164144516,0.20000000298023224,0.24285714328289032
100,Original24BC_R16,56,100,2.164707899093628,2.134689748287201,2.18274587392807,0.2142857164144516,0.19924242794513702,0.24285714328289032
100,Original24BC_R16,57,100,2.1606216430664062,2.128691792488098,2.178716242313385,0.2142857164144516,0.19674688577651978,0.24728260934352875
100,Original24BC_R16,58,100,2.1567834615707397,2.122753858566284,2.173694133758545,0.2142857164144516,0.20000000298023224,0.2571428716182709
100,Original24BC_R16,59,100,2.1526705026626587,2.1158998012542725,2.168937027454376,0.2142857164144516,0.20000000298023224,0.2571428716182709
100,Original24BC_R16,60,100,2.1494334936141968,2.1089080572128296,2.164799392223358,0.2222222238779068,0.20000000298023224,0.2571428716182709
100,Original24BC_R16,61,100,2.145727038383484,2.1020731329917908,2.1610740423202515,0.22792208194732666,0.20000000298023224,0.25
100,Original24BC_R16,62,100,2.1418856382369995,2.0953537225723267,2.1566282510757446,0.22903981059789658,0.20713096857070923,0.2571428716182709
100,Original24BC_R16,63,100,2.137642741203308,2.0892284512519836,2.1521769165992737,0.23312953114509583,0.21260108053684235,0.2576979398727417
100,Original24BC_R16,64,100,2.1330753564834595,2.083706259727478,2.148280143737793,0.23076923191547394,0.2142857164144516,0.2642896845936775
100,Original24BC_R16,65,100,2.1284234523773193,2.0783956050872803,2.144068717956543,0.22857142984867096,0.2142857164144516,0.258765771985054
100,Original24BC_R16,66,100,2.123782992362976,2.0731468200683594,2.139944076538086,0.23529411852359772,0.2142857164144516,0.27023810893297195
100,Original24BC_R16,67,100,2.1194955110549927,2.0679866075515747,2.1360084414482117,0.24285714328289032,0.2142857164144516,0.27142858505249023
100,Original24BC_R16,68,100,2.1158082485198975,2.062769114971161,2.1320000886917114,0.23483455926179886,0.2142857164144516,0.27142858505249023
100,Original24BC_R16,69,100,2.1120883226394653,2.057602107524872,2.1279035806655884,0.24285714328289032,0.2142857164144516,0.27142858505249023
100,Original24BC_R16,70,100,2.108126163482666,2.0526214241981506,2.1238181591033936,0.24285714328289032,0.2142857164144516,0.27450981736183167
100,Original24BC_R16,71,100,2.103613257408142,2.0477316975593567,2.1200936436653137,0.24285714328289032,0.2142857164144516,0.2788461670279503
100,Original24BC_R16,72,100,2.0990720987319946,2.0427029728889465,2.1163591146469116,0.24285714328289032,0.22857142984867096,0.2814503237605095
100,Original24BC_R16,73,100,2.0944191217422485,2.037688136100769,2.112177312374115,0.24437939375638962,0.22365747764706612,0.28369271755218506
100,Original24BC_R16,74,100,2.0898817777633667,2.0327178239822388,2.1078746914863586,0.2480769231915474,0.2142857164144516,0.2867494896054268
100,Original24BC_R16,75,100,2.0852763652801514,2.0279698967933655,2.1036277413368225,0.2571428716182709,0.22857142984867096,0.29411765933036804
100,Original24BC_R16,76,100,2.080816388130188,2.023136019706726,2.0998971462249756,0.2571428716182709,0.22857142984867096,0.2857142984867096
100,Original24BC_R16,77,100,2.076324701309204,2.017859935760498,2.0953099131584167,0.2571428716182709,0.22857142984867096,0.2909207120537758
100,Original24BC_R16,78,100,2.072038173675537,2.0130690336227417,2.0915058851242065,0.2632230073213577,0.22857142984867096,0.30000001192092896
100,Original24BC_R16,79,100,2.068659543991089,2.00829541683197,2.087248146533966,0.26516544818878174,0.24285714328289032,0.30000001192092896
100,Original24BC_R16,80,100,2.06425940990448,2.0034177899360657,2.082844913005829,0.27142858505249023,0.24285714328289032,0.3003968372941017
100,Original24BC_R16,81,100,2.059569001197815,1.998297542333603,2.0786675810813904,0.27142858505249023,0.24285714328289032,0.3016621842980385
100,Original24BC_R16,82,100,2.0541818141937256,1.9931368231773376,2.074563980102539,0.27281107008457184,0.24532967060804367,0.3117315471172333
100,Original24BC_R16,83,100,2.0495355129241943,1.988340049982071,2.0711488723754883,0.27142858505249023,0.24285714328289032,0.3086380884051323
100,Original24BC_R16,84,100,2.0452287197113037,1.9841613173484802,2.067730128765106,0.27142858505249023,0.25439561530947685,0.3142857253551483
100,Original24BC_R16,85,100,2.040590286254883,1.9795402586460114,2.0636377334594727,0.27142858505249023,0.24549689516425133,0.3120379224419594
100,Original24BC_R16,86,100,2.0361108779907227,1.974906325340271,2.0594772696495056,0.27142858505249023,0.25535715371370316,0.3142857253551483
100,Original24BC_R16,87,100,2.032299518585205,1.9704519212245941,2.0556528568267822,0.2857142984867096,0.25357143953442574,0.3080419674515724
100,Original24BC_R16,88,100,2.0284875631332397,1.9662286639213562,2.0519100427627563,0.2830188572406769,0.2571428716182709,0.3142857253551483
100,Original24BC_R16,89,100,2.024586319923401,1.9622460007667542,2.0487602949142456,0.2857142984867096,0.2571428716182709,0.3154761865735054
100,Original24BC_R16,90,100,2.0202643871307373,1.9586890637874603,2.0454431772232056,0.2857142984867096,0.2571428716182709,0.3144179955124855
100,Original24BC_R16,91,100,2.0168405771255493,1.954365611076355,2.0421009063720703,0.2857142984867096,0.2571428716182709,0.31629978120326996
100,Original24BC_R16,92,100,2.0138074159622192,1.9499207437038422,2.039091408252716,0.2857142984867096,0.2571428716182709,0.3239026889204979
100,Original24BC_R16,93,100,2.0096497535705566,1.9458531737327576,2.0360392332077026,0.2857142984867096,0.2571428716182709,0.3282366096973419
100,Original24BC_R16,94,100,2.005800247192383,1.9422114491462708,2.032414674758911,0.287784680724144,0.2571428716182709,0.32976191490888596
100,Original24BC_R16,95,100,2.0022835731506348,1.9380964636802673,2.0288326144218445,0.29597848653793335,0.2571428716182709,0.3285714387893677
100,Original24BC_R16,96,100,1.9983415603637695,1.9342030882835388,2.025227129459381,0.2883116900920868,0.2689560577273369,0.3285714387893677
100,Original24BC_R16,97,100,1.9943927526474,1.9302703440189362,2.021866261959076,0.29597848653793335,0.2571428716182709,0.3333333432674408
100,Original24BC_R16,98,100,1.9907169342041016,1.9263386726379395,2.0187410712242126,0.30000001192092896,0.2647058963775635,0.3333333432674408
100,Original24BC_R16,99,100,1.9873682260513306,1.9224625825881958,2.0148633122444153,0.30000001192092896,0.27142858505249023,0.3333333432674408
100,Original24BC_R16,100,100,1.9836530685424805,1.9190385341644287,2.0116347670555115,0.30000001192092896,0.27142858505249023,0.3333333432674408
200,EnhancedBC_R16,1,100,2.3005093336105347,2.297835350036621,2.3028183579444885,0.11630434915423393,0.1041229385882616,0.1330263800919056
200,EnhancedBC_R16,2,100,2.29573392868042,2.292545199394226,2.298430621623993,0.12922201305627823,0.11361205019056797,0.14769277721643448
200,EnhancedBC_R16,3,100,2.2915440797805786,2.287797689437866,2.294552266597748,0.13414634764194489,0.1220091488212347,0.15171068906784058
200,EnhancedBC_R16,4,100,2.2875547409057617,2.282645106315613,2.290960133075714,0.1412404105067253,0.12573818862438202,0.16269132122397423
200,EnhancedBC_R16,5,100,2.283207893371582,2.277698576450348,2.2871899008750916,0.1428571492433548,0.12720057740807533,0.16876862570643425
200,EnhancedBC_R16,6,100,2.2786225080490112,2.2729663848876953,2.283047914505005,0.14814814925193787,0.12990740314126015,0.17200969904661179
200,EnhancedBC_R16,7,100,2.274191379547119,2.2671905159950256,2.2787967324256897,0.15863337367773056,0.13578042015433311,0.17843344435095787
200,EnhancedBC_R16,8,100,2.269532799720764,2.261455774307251,2.2740140557289124,0.1591002270579338,0.13981012627482414,0.1875
200,EnhancedBC_R16,9,100,2.264497995376587,2.2554633617401123,2.269313097000122,0.1637147292494774,0.1467018909752369,0.1876838244497776
200,EnhancedBC_R16,10,100,2.258918046951294,2.2487005591392517,2.2639468908309937,0.1666666716337204,0.14945652708411217,0.1912442408502102
200,EnhancedBC_R16,11,100,2.2524715662002563,2.242190420627594,2.258167266845703,0.1693284660577774,0.1558779776096344,0.19650175422430038
200,EnhancedBC_R16,12,100,2.246106505393982,2.23531037569046,2.2519763708114624,0.17142857611179352,0.15739595144987106,0.20000000298023224
200,EnhancedBC_R16,13,100,2.2391287088394165,2.22814679145813,2.2458061575889587,0.17425811290740967,0.15850639715790749,0.19661720097064972
200,EnhancedBC_R16,14,100,2.232091784477234,2.220453143119812,2.239035964012146,0.17936623096466064,0.16139069199562073,0.19814814999699593
200,EnhancedBC_R16,15,100,2.224440574645996,2.212093710899353,2.2324196100234985,0.18294714391231537,0.1666666716337204,0.20063291490077972
200,EnhancedBC_R16,16,100,2.2166181802749634,2.2027637362480164,2.225054919719696,0.1879528984427452,0.17320549488067627,0.21294643357396126
200,EnhancedBC_R16,17,100,2.2086098194122314,2.1936444640159607,2.2171828150749207,0.1937129646539688,0.1784830316901207,0.22055555507540703
200,EnhancedBC_R16,18,100,2.20107901096344,2.1841959953308105,2.2089733481407166,0.19913793355226517,0.18150252848863602,0.21823406592011452
200,EnhancedBC_R16,19,100,2.1926862001419067,2.175618588924408,2.2006821036338806,0.20119047909975052,0.1881793476641178,0.2278573028743267
200,EnhancedBC_R16,20,100,2.183882236480713,2.166982591152191,2.1926019191741943,0.2083333283662796,0.190476194024086,0.2347494512796402
200,EnhancedBC_R16,21,100,2.175402283668518,2.1553468704223633,2.1841102838516235,0.21370023488998413,0.19173351302742958,0.24271562322974205
200,EnhancedBC_R16,22,100,2.165913701057434,2.144509792327881,2.1753368377685547,0.22182539850473404,0.1995689682662487,0.24201009050011635
200,EnhancedBC_R16,23,100,2.15640389919281,2.133773148059845,2.167643368244171,0.22903981059789658,0.20477208122611046,0.25303545594215393
200,EnhancedBC_R16,24,100,2.146230697631836,2.124294698238373,2.1597096920013428,0.23245073854923248,0.2062324956059456,0.25659342110157013
200,EnhancedBC_R16,25,100,2.1366419792175293,2.114250659942627,2.1515613198280334,0.23499400168657303,0.2142857164144516,0.2649356722831726
200,EnhancedBC_R16,26,100,2.1275049448013306,2.103852093219757,2.144085109233856,0.2437460944056511,0.22202381119132042,0.2658371180295944
200,EnhancedBC_R16,27,100,2.1182533502578735,2.093793570995331,2.1355193853378296,0.24322344362735748,0.22365900501608849,0.2748478800058365
200,EnhancedBC_R16,28,100,2.1091936826705933,2.083572506904602,2.1267340779304504,0.25,0.22748984768986702,0.28136003762483597
200,EnhancedBC_R16,29,100,2.1001644134521484,2.07422935962677,2.11854749917984,0.26006440818309784,0.23130341619253159,0.2857142984867096
200,EnhancedBC_R16,30,100,2.0906556844711304,2.064457893371582,2.1095131635665894,0.26006440818309784,0.23794642835855484,0.291525162756443
200,EnhancedBC_R16,31,100,2.081004023551941,2.0547731518745422,2.101088225841522,0.2666153162717819,0.24016236141324043,0.30376552790403366
200,EnhancedBC_R16,32,100,2.0717657804489136,2.045363426208496,2.0943057537078857,0.2690669894218445,0.25,0.3057795688509941
200,EnhancedBC_R16,33,100,2.062294363975525,2.0357296466827393,2.0882356762886047,0.27597902715206146,0.25659195333719254,0.3165084347128868
200,EnhancedBC_R16,34,100,2.053318500518799,2.026597023010254,2.083111822605133,0.28169015049934387,0.25,0.3134889230132103
200,EnhancedBC_R16,35,100,2.0454158782958984,2.016659915447235,2.07633775472641,0.2857142984867096,0.2624487578868866,0.3206315338611603
200,EnhancedBC_R16,36,100,2.0374770164489746,2.005896210670471,2.0690070390701294,0.28867752850055695,0.2604466527700424,0.3246142789721489
200,EnhancedBC_R16,37,100,2.028395175933838,1.9953734576702118,2.0611711144447327,0.2909946143627167,0.2650510147213936,0.33016878366470337
200,EnhancedBC_R16,38,100,2.0202256441116333,1.9850194454193115,2.0535665154457092,0.2953232228755951,0.2629024088382721,0.33794642984867096
200,EnhancedBC_R16,39,100,2.012516140937805,1.9748421609401703,2.0475047826766968,0.3076923191547394,0.27470238506793976,0.34203506261110306
200,EnhancedBC_R16,40,100,2.003763794898987,1.9639725387096405,2.0409783720970154,0.3095841705799103,0.27711722254753113,0.34375
200,EnhancedBC_R16,41,100,1.99577796459198,1.953488290309906,2.034842371940613,0.31365740299224854,0.2780025750398636,0.3523198068141937
200,EnhancedBC_R16,42,100,1.9889370799064636,1.9430017471313477,2.029094934463501,0.3172667473554611,0.2819565162062645,0.3475378677248955
200,EnhancedBC_R16,43,100,1.983029842376709,1.9332899749279022,2.023571729660034,0.3160708248615265,0.2838100716471672,0.3612588569521904
200,EnhancedBC_R16,44,100,1.9768962860107422,1.9236887991428375,2.01801198720932,0.3214133679866791,0.28441469371318817,0.36691176891326904
200,EnhancedBC_R16,45,100,1.9704382419586182,1.9148613810539246,2.0131773352622986,0.3233031779527664,0.2870169132947922,0.36691176891326904
200,EnhancedBC_R16,46,100,1.9644421339035034,1.9069058299064636,2.0078731775283813,0.3292628526687622,0.2892821729183197,0.3862876296043396
200,EnhancedBC_R16,47,100,1.9590808153152466,1.8990748524665833,2.0046156644821167,0.3333333432674408,0.2945115640759468,0.3853260800242424
200,EnhancedBC_R16,48,100,1.952619731426239,1.890180230140686,2.0001576840877533,0.3333333432674408,0.29332297295331955,0.3851562440395355
200,EnhancedBC_R16,49,100,1.9461641907691956,1.8816203474998474,1.9947287142276764,0.32678571343421936,0.29395780712366104,0.3844209611415863
200,EnhancedBC_R16,50,100,1.9405922889709473,1.874405562877655,1.990163505077362,0.3333333432674408,0.29395780712366104,0.3939075544476509
200,EnhancedBC_R16,51,100,1.9352377653121948,1.8668735325336456,1.987014263868332,0.34000371396541595,0.29032257199287415,0.3931277021765709
200,EnhancedBC_R16,52,100,1.9303401112556458,1.859596073627472,1.983064353466034,0.3423146456480026,0.30672863125801086,0.3962610065937042
200,EnhancedBC_R16,53,100,1.9251984357833862,1.8526714444160461,1.9790669977664948,0.34591643512248993,0.30080646276474,0.3938492015004158
200,EnhancedBC_R16,54,100,1.9201433062553406,1.8463721573352814,1.9741172790527344,0.3469899743795395,0.3163265287876129,0.3942847102880478
200,EnhancedBC_R16,55,100,1.9158401489257812,1.83976349234581,1.9696939885616302,0.3532998561859131,0.3183383643627167,0.39466090500354767
200,EnhancedBC_R16,56,100,1.9121078252792358,1.833382248878479,1.9656395614147186,0.3532998561859131,0.3129734769463539,0.40696022659540176
200,EnhancedBC_R16,57,100,1.9070154428482056,1.8269905745983124,1.962990552186966,0.3517320156097412,0.3068561926484108,0.3968254029750824
200,EnhancedBC_R16,58,100,1.902131736278534,1.8213452100753784,1.9587469696998596,0.34668803215026855,0.3108333423733711,0.4004726856946945
200,EnhancedBC_R16,59,100,1.8976808190345764,1.8157538175582886,1.9555801153182983,0.3562275320291519,0.30892857909202576,0.4126984179019928
200,EnhancedBC_R16,60,100,1.892736792564392,1.81027290225029,1.9547350108623505,0.35537610948085785,0.30988095700740814,0.4132973998785019
200,EnhancedBC_R16,61,100,1.8878037929534912,1.8046693801879883,1.9495762884616852,0.35777074098587036,0.31182795763015747,0.4132973998785019
200,EnhancedBC_R16,62,100,1.8831079602241516,1.799571454524994,1.9457834959030151,0.3660254180431366,0.3127395957708359,0.41436251997947693
200,EnhancedBC_R16,63,100,1.8791321516036987,1.79473415017128,1.9447923004627228,0.3563164472579956,0.3120798394083977,0.4314102604985237
200,EnhancedBC_R16,64,100,1.8743841648101807,1.7900276482105255,1.9411624073982239,0.36144477128982544,0.3188043460249901,0.4285714328289032
200,EnhancedBC_R16,65,100,1.8692278861999512,1.7857434153556824,1.938035249710083,0.36368243396282196,0.32229261845350266,0.421774759888649
200,EnhancedBC_R16,66,100,1.8648455739021301,1.781321793794632,1.9351165294647217,0.3637896925210953,0.3197413757443428,0.421875
200,EnhancedBC_R16,67,100,1.8598066568374634,1.777078628540039,1.931309849023819,0.36546652019023895,0.32229261845350266,0.4149925634264946
200,EnhancedBC_R16,68,100,1.8554542064666748,1.7726909518241882,1.9277648329734802,0.36762239038944244,0.3217364624142647,0.42296362668275833
200,EnhancedBC_R16,69,100,1.8517840504646301,1.768189787864685,1.92804417014122,0.3660254180431366,0.32212644815444946,0.42927171289920807
200,EnhancedBC_R16,70,100,1.847806692123413,1.7639590799808502,1.925490826368332,0.37082894146442413,0.3203846216201782,0.4262295067310333
200,EnhancedBC_R16,71,100,1.843553364276886,1.7595344185829163,1.9211081862449646,0.36664289236068726,0.32212644815444946,0.4285714328289032
200,EnhancedBC_R16,72,100,1.8400532007217407,1.7555841505527496,1.9191769659519196,0.37339743971824646,0.32514486461877823,0.42296362668275833
200,EnhancedBC_R16,73,100,1.8365742564201355,1.7518626153469086,1.916006863117218,0.3684758096933365,0.3333333432674408,0.4262295067310333
200,EnhancedBC_R16,74,100,1.8336688876152039,1.7473922073841095,1.9133471250534058,0.3640457093715668,0.3279411867260933,0.4268149882555008
200,EnhancedBC_R16,75,100,1.8327744603157043,1.7431744933128357,1.9099356830120087,0.36834733188152313,0.32832513004541397,0.4262295067310333
200,EnhancedBC_R16,76,100,1.8283745050430298,1.7395547330379486,1.9071058332920074,0.37268517911434174,0.3333333432674408,0.4326576665043831
200,EnhancedBC_R16,77,100,1.8239350318908691,1.7357970476150513,1.9050672054290771,0.375,0.32832513004541397,0.4297619089484215
200,EnhancedBC_R16,78,100,1.821918785572052,1.7319005131721497,1.9026151895523071,0.375,0.33163265883922577,0.4268149882555008
200,EnhancedBC_R16,79,100,1.8179771304130554,1.7279783487319946,1.9006682336330414,0.3708994686603546,0.3333333432674408,0.4285714328289032
200,EnhancedBC_R16,80,100,1.8139670491218567,1.7239199876785278,1.8976542949676514,0.3725000023841858,0.34091898798942566,0.4285714328289032
200,EnhancedBC_R16,81,100,1.810805320739746,1.7200966775417328,1.8958503603935242,0.375,0.33918367326259613,0.42699579149484634
200,EnhancedBC_R16,82,100,1.8077855706214905,1.716528207063675,1.893558531999588,0.37339743971824646,0.337364137172699,0.4285714328289032
200,EnhancedBC_R16,83,100,1.8041914701461792,1.7128266394138336,1.8911439776420593,0.3829572945833206,0.32999446243047714,0.43878073990345
200,EnhancedBC_R16,84,100,1.8016008138656616,1.709126055240631,1.8887440860271454,0.37862318754196167,0.3333333432674408,0.4444444477558136
200,EnhancedBC_R16,85,100,1.798402488231659,1.7059199810028076,1.8864400088787079,0.3849264681339264,0.3448275923728943,0.4444444477558136
200,EnhancedBC_R16,86,100,1.7956644296646118,1.7027817964553833,1.8864872753620148,0.379330039024353,0.3432917892932892,0.44020119309425354
200,EnhancedBC_R16,87,100,1.7931175231933594,1.6993613243103027,1.8818965256214142,0.3846379667520523,0.34464219957590103,0.4477246478199959
200,EnhancedBC_R16,88,100,1.7905006408691406,1.6951699554920197,1.8805663287639618,0.37961453199386597,0.33588434755802155,0.4308035746216774
200,EnhancedBC_R16,89,100,1.7878500819206238,1.6917713582515717,1.878340721130371,0.3813173174858093,0.34833091497421265,0.4449404776096344
200,EnhancedBC_R16,90,100,1.7848302721977234,1.6881841719150543,1.8752241432666779,0.3866071403026581,0.3461538553237915,0.44037940353155136
200,EnhancedBC_R16,91,100,1.7824662327766418,1.6845794022083282,1.874284714460373,0.3829572945833206,0.34252720326185226,0.4364613890647888
200,EnhancedBC_R16,92,100,1.7787308096885681,1.6814163029193878,1.8733778595924377,0.38235294818878174,0.33640380948781967,0.4392361119389534
200,EnhancedBC_R16,93,100,1.7762569189071655,1.6775621175765991,1.871466487646103,0.38622526824474335,0.3498786389827728,0.44802897423505783
200,EnhancedBC_R16,94,100,1.773984432220459,1.6740725934505463,1.8691576421260834,0.38553081452846527,0.34592491388320923,0.4481026753783226
200,EnhancedBC_R16,95,100,1.7714346647262573,1.670674741268158,1.8648784160614014,0.3913043439388275,0.3497641459107399,0.45199091732501984
200,EnhancedBC_R16,96,100,1.7688464522361755,1.6677758693695068,1.8621561229228973,0.3913043439388275,0.3448275923728943,0.4462365582585335
200,EnhancedBC_R16,97,100,1.7660692930221558,1.6642231941223145,1.8585266768932343,0.3829572945833206,0.35405807942152023,0.4481026753783226
200,EnhancedBC_R16,98,100,1.7643687725067139,1.661261260509491,1.8593527376651764,0.3895663917064667,0.34855568408966064,0.452346034348011
200,EnhancedBC_R16,99,100,1.762075126171112,1.6587612330913544,1.8539787530899048,0.3866071403026581,0.3523503541946411,0.4590163826942444
200,EnhancedBC_R16,100,100,1.7597168684005737,1.6559072434902191,1.8524897396564484,0.3849264681339264,0.34223856776952744,0.45191721618175507
