dataset,instance,variant,Budget,seed,feature_index,mean,std,min,max,constant
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,30,0.08055555489328173,0.01526514740209141,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,31,0.07888888743602568,0.009362389127605439,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,32,0.06555555419375499,0.013833221724010275,0.03999999910593033,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,33,0.069444443202681,0.012897985742974028,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,34,0.09388888761815098,0.01752423355875482,0.05999999865889549,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,35,0.08361111126012272,0.010581110401184502,0.07000000029802322,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,36,0.08944444503221247,0.010526276357852115,0.07000000029802322,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,37,0.10472222231328487,0.013639424235061351,0.07999999821186066,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,38,0.1036111099852456,0.017662384846924437,0.07000000029802322,0.12999999523162842,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,39,0.08833333291113377,0.014624940778675004,0.07000000029802322,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,40,0.07027777801785204,0.006002829367724677,0.05999999865889549,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,41,0.0716666653752327,0.00897527442029709,0.05999999865889549,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,42,0.06416666673289405,0.007949493357290649,0.05000000074505806,0.07000000029802322,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,43,0.06083333326710595,0.008291561847758573,0.05000000074505806,0.07000000029802322,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,44,0.07833333272073004,0.01481365757827642,0.05999999865889549,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,45,0.8012161983384026,0.014264756443957857,0.7668288350105286,0.834307074546814,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,46,0.7599892086452908,0.015630929839881555,0.7460550665855408,0.7856925129890442,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,47,0.7641100717915429,0.013132145891187007,0.7382413744926453,0.7842070460319519,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,48,0.72160794503159,0.026676464310404824,0.6805062890052795,0.7911845445632935,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,49,0.748577305012279,0.023810232809785854,0.7151469588279724,0.7769210338592529,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,50,0.7912926922241846,0.034669021321916585,0.7374313473701477,0.8393805623054504,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,51,0.8025130463971032,0.019777670897572302,0.7550863027572632,0.8332407474517822,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,52,0.8508546352386475,0.030380096403775626,0.7905452847480774,0.9093196988105774,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,53,0.8060277071264055,0.02976136972227439,0.7508026361465454,0.8425090909004211,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,54,0.7966173440217972,0.034319419948643695,0.7247588634490967,0.8570659756660461,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,55,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,56,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,57,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,58,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,59,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,60,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,61,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,62,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,63,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,64,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,65,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,66,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,67,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,68,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,69,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,70,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,71,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,72,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,73,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,74,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,75,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,76,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,77,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,45,78,0.09745225926033324,0.08521104554486694,0.005797917023301125,0.31396380066871643,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,25,0.11836065547388108,0.028811446812101897,0.07999999821186066,0.18000000715255737,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,26,0.11147540893222464,0.04307203561430719,0.03999999910593033,0.18000000715255737,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,27,0.07868852344204168,0.017692770914876914,0.05999999865889549,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,28,0.0862295075518186,0.010583616115082914,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,29,0.03967213026079975,0.01639344225652883,0.019999999552965164,0.05999999865889549,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,30,0.09639344211728847,0.01829026363872302,0.05999999865889549,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,31,0.09803278658722268,0.014801381515716704,0.07999999821186066,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,32,0.09114754059519924,0.028863634990966832,0.03999999910593033,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,33,0.1318032784295864,0.028830096198281994,0.07999999821186066,0.18000000715255737,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,34,0.1265573764189345,0.020715500700492755,0.07999999821186066,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,35,0.08442622905627625,0.028659938515891346,0.03999999910593033,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,36,0.07770491708986095,0.03399100289003472,0.03999999910593033,0.12999999523162842,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,37,0.06295081899791467,0.010455880861975287,0.03999999910593033,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,38,0.06311475406171846,0.015527974735777375,0.03999999910593033,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,39,0.03639344214538082,0.007689206586151724,0.029999999329447746,0.05000000074505806,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,40,0.0670491802643557,0.019698070601067992,0.03999999910593033,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,41,0.06885245949274203,0.015160168919502419,0.03999999910593033,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,42,0.06508196731571292,0.010807245679092676,0.03999999910593033,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,43,0.08393442716266288,0.02058797196559165,0.03999999910593033,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,44,0.080491803586483,0.023638412264795874,0.03999999910593033,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,45,0.7574469290795873,0.052653721240447,0.6639862060546875,0.8339774012565613,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,46,0.7704656055716218,0.08525985894261764,0.6503532528877258,0.9273204207420349,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,47,0.8443951313612891,0.026817102605892755,0.7867848873138428,0.8773247003555298,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,48,0.8008921312504127,0.0224207451544872,0.7696496844291687,0.8644008040428162,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,49,0.9086623240689762,0.0492574557901045,0.8425414562225342,0.9711927175521851,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,50,0.7584839707515278,0.03804733569424062,0.6659022569656372,0.8332400321960449,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,51,0.7798097514715351,0.022258894485505505,0.7240003347396851,0.8231920599937439,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,52,0.8086260801456013,0.04840821662203103,0.7338221073150635,0.9144795536994934,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,53,0.6796227478590168,0.05022293339392184,0.6174710988998413,0.7914130687713623,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,54,0.736699004642299,0.03690917619420762,0.6807655692100525,0.8247935771942139,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,55,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,56,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,57,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,58,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,59,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,60,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,61,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,62,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,63,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,64,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,65,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,66,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,67,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,68,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,69,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,70,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,71,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,72,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,73,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,74,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,75,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,76,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,77,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,44,78,0.31622958998577516,0.26594859520052466,0.003357397858053446,0.7121964693069458,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,25,0.09866666768987974,0.0071802201818888444,0.07999999821186066,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,26,0.08266666606068611,0.01436044066354413,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,27,0.08133333263297876,0.019955506662161074,0.03999999910593033,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,28,0.13399999837080637,0.014742229818078965,0.11999999731779099,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,29,0.09466666653752327,0.012578642070664994,0.07999999821186066,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,30,0.12399999971191088,0.01583245607589372,0.10000000149011612,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,31,0.08133333238462608,0.012578642518195566,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,32,0.09066666662693024,0.009977754666878346,0.07999999821186066,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,33,0.12266666566332181,0.019821425823038065,0.07999999821186066,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,34,0.08999999985098839,0.010000001639127731,0.07999999821186066,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,35,0.0876666675011317,0.008825469441516427,0.07000000029802322,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,36,0.07400000070532163,0.007571878838731794,0.07000000029802322,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,37,0.07999999821186066,0.0,0.07999999821186066,0.07999999821186066,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,38,0.09933333322405816,0.015477581297670158,0.07999999821186066,0.12999999523162842,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,39,0.07799999862909317,0.003999999165534973,0.07000000029802322,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,40,0.0970000001291434,0.014866068419212584,0.07000000029802322,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,41,0.07766666809717813,0.009551034056462696,0.07000000029802322,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,42,0.07966666693488757,0.007520343942913861,0.07000000029802322,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,43,0.0910000003874302,0.01680277791531802,0.05999999865889549,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,44,0.08066666846474012,0.010624920057482381,0.05999999865889549,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,45,0.7720724682013194,0.013939427656803952,0.734093189239502,0.8096157908439636,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,46,0.804566478729248,0.03126038352989197,0.7673077583312988,0.8559401035308838,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,47,0.8383841991424561,0.037062895977612205,0.7753726840019226,0.9276332855224609,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,48,0.7498372375965119,0.020562846071211328,0.7139660716056824,0.7719665169715881,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,49,0.7816211660703023,0.026600526845480928,0.7339563965797424,0.8140150904655457,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,50,0.7121870517730713,0.029303523964078256,0.6795018315315247,0.7614715695381165,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,51,0.8086922446886698,0.027888662073298837,0.763150155544281,0.8579171299934387,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,52,0.792837546269099,0.019568479882515987,0.7731773853302002,0.8155938982963562,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,53,0.6753751158714294,0.042854019083392175,0.6384345889091492,0.7701375484466553,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,54,0.7897873222827911,0.019687129511842046,0.7684302926063538,0.8166070580482483,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,55,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,56,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,57,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,58,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,59,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,60,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,61,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,62,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,63,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,64,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,65,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,66,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,67,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,68,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,69,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,70,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,71,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,72,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,73,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,74,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,75,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,76,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,77,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,43,78,0.10147403806137542,0.09867530298361624,0.0074416217394173145,0.4602571427822113,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,25,0.18391304236391318,0.04162348034062789,0.10000000149011612,0.23999999463558197,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,26,0.12130434649146121,0.020600621216613962,0.07999999821186066,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,27,0.08913043432909509,0.01299265560337092,0.05999999865889549,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,28,0.08652173930212208,0.016709461195008025,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,29,0.07043478143927843,0.014288415062097987,0.03999999910593033,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,30,0.06782608600738256,0.019327053355971454,0.03999999910593033,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,31,0.10478260805425436,0.02008017933706492,0.07999999821186066,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,32,0.09130434675709061,0.016498840109509565,0.05999999865889549,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,33,0.04608695549161538,0.023170282255102488,0.019999999552965164,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,34,0.13869565045056137,0.01883667656919618,0.10000000149011612,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,35,0.12391304289517195,0.031517990370965414,0.07000000029802322,0.18000000715255737,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,36,0.09108695663187814,0.020024794584603187,0.05999999865889549,0.12999999523162842,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,37,0.07804347914846047,0.013451939567635001,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,38,0.07021739188095798,0.015671787623520617,0.05000000074505806,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,39,0.0595652168697637,0.006579454544419696,0.05000000074505806,0.07000000029802322,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,40,0.057391303712907044,0.005289358004651938,0.05000000074505806,0.07000000029802322,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,41,0.07782608635075715,0.010196556251699483,0.05000000074505806,0.09000000357627869,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,42,0.06934782506331154,0.009869181709597257,0.05000000074505806,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,43,0.04391304273968157,0.007064381272860119,0.03999999910593033,0.05999999865889549,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,44,0.09369565084900545,0.022395524657497605,0.05999999865889549,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,45,0.6772266548612843,0.044451627610332035,0.6242088079452515,0.7863743305206299,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,46,0.7509421641411989,0.031580449681837854,0.6981594562530518,0.8242965340614319,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,47,0.8333797791729802,0.02063419098046526,0.7858906388282776,0.8817548751831055,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,48,0.8068174058976381,0.03724100480143443,0.7747548222541809,0.8681568503379822,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,49,0.8306137517742489,0.03502445994522684,0.7653563022613525,0.9108161926269531,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,50,0.8260813122210295,0.0439044126062602,0.7627041935920715,0.8954156637191772,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,51,0.7598600283912991,0.02911820606983571,0.6874086260795593,0.7974726557731628,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,52,0.8022939135199008,0.0289082314657816,0.7546373009681702,0.8639636039733887,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,53,0.8828207241452258,0.06346498673224031,0.7955577373504639,0.9627981185913086,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,54,0.7134054588234943,0.03858349453724777,0.6634937524795532,0.7731409668922424,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,55,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,56,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,57,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,58,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,59,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,60,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,61,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,62,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,63,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,64,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,65,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,66,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,67,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,68,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,69,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,70,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,71,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,72,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,73,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,74,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,75,0.0,0.0,0.0,0.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,76,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,77,1.0,0.0,1.0,1.0,True
Hurink_edata,la30.fjs,EnhancedBC_R16,100,48,78,0.25534185676066123,0.22660882080327518,0.008247545920312405,0.6762934923171997,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,25,0.12866666515668232,0.019787761857835925,0.10000000149011612,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,26,0.10333333412806193,0.007453558370065529,0.10000000149011612,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,27,0.10866666610042254,0.016878651417392324,0.07999999821186066,0.14000000059604645,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,28,0.1146666650970777,0.008844330929209467,0.10000000149011612,0.11999999731779099,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,29,0.13799999927481016,0.015790291693203624,0.10000000149011612,0.1599999964237213,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,30,0.07999999932944775,0.01549193448135673,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,31,0.09200000017881393,0.009797960577143338,0.07999999821186066,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,32,0.07866666540503502,0.01146976769020749,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,33,0.08133333238462608,0.012578642518195564,0.05999999865889549,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,34,0.07466666499773661,0.008844332576594826,0.05999999865889549,0.07999999821186066,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,35,0.10266666685541471,0.017113994287193672,0.07999999821186066,0.12999999523162842,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,36,0.08666666770974794,0.009775253377927836,0.07000000029802322,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,37,0.0950000007947286,0.008465618047081357,0.07999999821186066,0.10000000149011612,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,38,0.09066666786869367,0.00997775358828406,0.07000000029802322,0.10999999940395355,False
Hurink_edata,la30.fjs,EnhancedBC_R16,100,47,39,0.09933333347241084,0.01481740636892214,0.07000000029802322,0.11999999731779099,False
