dataset,instance,variant,reward_scheme,seed,front_pickle_resolved,front_points_raw,front_points_unique_nondominated,pearson_cmax_tec,spearman_cmax_tec,correlation_status,Budget
Hurink_edata,la18.fjs,FixedUCBPPO,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_FixedUCBPPO_composite_seed46.pkl,12,12,0.9996216244712609,0.9580419580419581,computed,50
Hurink_edata,la18.fjs,FixedUCBPPO,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_FixedUCBPPO_composite_seed47.pkl,29,29,0.8732889447921942,0.07834442218544099,computed,50
Hurink_edata,la18.fjs,FixedUCBPPO,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_FixedUCBPPO_composite_seed49.pkl,23,23,0.9434587844708743,0.3527667984189723,computed,50
Hurink_edata,la18.fjs,FixedUCBPPO,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_FixedUCBPPO_composite_seed50.pkl,14,14,0.9893220381376959,0.5780219780219781,computed,50
Hurink_edata,la18.fjs,FixedUCBPPO,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_FixedUCBPPO_composite_seed51.pkl,15,15,0.9739262748089784,0.7964285714285713,computed,50
Hurink_edata,la18.fjs,RandomUCBPPO,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_RandomUCBPPO_composite_seed42.pkl,11,11,0.9904238067237906,0.9090909090909091,computed,50
Hurink_edata,la18.fjs,RandomUCBPPO,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_RandomUCBPPO_composite_seed45.pkl,17,17,0.9964538010974691,0.7001840678410318,computed,50
Hurink_edata,la18.fjs,RandomUCBPPO,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_RandomUCBPPO_composite_seed43.pkl,10,10,0.9933454987770192,0.9151515151515152,computed,50
Hurink_edata,la18.fjs,RandomUCBPPO,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_RandomUCBPPO_composite_seed44.pkl,18,18,0.9808313680558213,0.8555211558307534,computed,50
Hurink_edata,la18.fjs,RandomUCBPPO,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_RandomUCBPPO_composite_seed46.pkl,27,27,0.9908552682867248,0.9322344322344323,computed,50
Hurink_edata,la18.fjs,RandomUCBPPO,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_RandomUCBPPO_composite_seed47.pkl,12,12,0.9832663147665641,0.8181818181818183,computed,50
Hurink_edata,la18.fjs,RandomUCBPPO,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_RandomUCBPPO_composite_seed50.pkl,11,11,0.9901366890359434,0.63452467602295,computed,50
Hurink_edata,la18.fjs,RandomUCBPPO,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_RandomUCBPPO_composite_seed48.pkl,30,30,0.9764598261610418,0.14595616955374335,computed,50
Hurink_edata,la18.fjs,RandomUCBPPO,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_RandomUCBPPO_composite_seed49.pkl,12,12,0.9580749420630073,0.7762237762237763,computed,50
Hurink_edata,la18.fjs,AdaptiveNoBC,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveNoBC_composite_seed42.pkl,13,13,0.9934301959635022,0.8956043956043955,computed,50
Hurink_edata,la18.fjs,RandomUCBPPO,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_RandomUCBPPO_composite_seed51.pkl,17,17,0.9459897049055913,0.8676470588235294,computed,50
Hurink_edata,la18.fjs,AdaptiveNoBC,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveNoBC_composite_seed43.pkl,12,12,0.9970653432663974,0.8461538461538463,computed,50
Hurink_edata,la18.fjs,AdaptiveNoBC,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveNoBC_composite_seed44.pkl,13,13,0.9841508402586379,0.9105923332426072,computed,50
Hurink_edata,la18.fjs,AdaptiveNoBC,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveNoBC_composite_seed45.pkl,7,7,0.98937339846489,0.7500000000000002,computed,50
Hurink_edata,la18.fjs,AdaptiveNoBC,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveNoBC_composite_seed46.pkl,16,16,0.9783748285601679,0.8411764705882352,computed,50
Hurink_edata,la18.fjs,AdaptiveNoBC,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveNoBC_composite_seed48.pkl,12,12,0.9703368031885743,0.6433566433566434,computed,50
Hurink_edata,la18.fjs,AdaptiveNoBC,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveNoBC_composite_seed47.pkl,20,20,0.9744141345163019,0.7593984962406014,computed,50
Hurink_edata,la18.fjs,AdaptiveNoBC,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveNoBC_composite_seed49.pkl,13,13,0.9845596217251854,0.9120879120879121,computed,50
Hurink_edata,la18.fjs,AdaptiveNoBC,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveNoBC_composite_seed50.pkl,5,5,0.991724905367908,0.6,computed,50
Hurink_edata,la18.fjs,AdaptiveNoBC,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveNoBC_composite_seed51.pkl,17,17,0.9876498090900959,0.7058823529411765,computed,50
Hurink_edata,la18.fjs,AdaptiveSAOS,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveSAOS_composite_seed43.pkl,13,13,0.9959400118798026,0.7142857142857143,computed,50
Hurink_edata,la18.fjs,AdaptiveSAOS,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveSAOS_composite_seed45.pkl,23,23,0.9897954933612837,0.2223320158102767,computed,50
Hurink_edata,la18.fjs,AdaptiveSAOS,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveSAOS_composite_seed42.pkl,13,13,0.9939263225133056,0.9395604395604396,computed,50
Hurink_edata,la18.fjs,AdaptiveSAOS,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveSAOS_composite_seed46.pkl,9,9,0.99150173773116,0.9166666666666666,computed,50
Hurink_edata,la18.fjs,AdaptiveSAOS,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveSAOS_composite_seed44.pkl,17,17,0.9900101703156031,0.8700980392156864,computed,50
Hurink_edata,la18.fjs,AdaptiveSAOS,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveSAOS_composite_seed50.pkl,24,24,0.9821578568197242,0.6188301951030176,computed,50
Hurink_edata,la18.fjs,AdaptiveSAOS,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveSAOS_composite_seed47.pkl,6,6,0.9401150124870842,0.7142857142857143,computed,50
Hurink_edata,la18.fjs,AdaptiveSAOS,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveSAOS_composite_seed49.pkl,17,17,0.9634013851538559,0.33333333333333337,computed,50
Hurink_edata,la18.fjs,AdaptiveSAOS,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveSAOS_composite_seed48.pkl,16,16,0.924718016754609,0.7970588235294117,computed,50
Hurink_edata,la19.fjs,UniformFixed,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UniformFixed_composite_seed42.pkl,12,12,0.9921905525058157,0.7692307692307694,computed,50
Hurink_edata,la18.fjs,AdaptiveSAOS,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la18_AdaptiveSAOS_composite_seed51.pkl,22,22,0.9851348587854876,0.7831733483907399,computed,50
Hurink_edata,la19.fjs,UniformFixed,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UniformFixed_composite_seed43.pkl,17,17,0.6730240269074658,0.28186274509803927,computed,50
Hurink_edata,la19.fjs,UniformFixed,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UniformFixed_composite_seed47.pkl,31,31,0.9581528139891439,0.6722451894230004,computed,50
Hurink_edata,la19.fjs,UniformFixed,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UniformFixed_composite_seed45.pkl,20,20,0.9616853753358673,0.7926237645537443,computed,50
Hurink_edata,la19.fjs,UniformFixed,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UniformFixed_composite_seed44.pkl,22,22,0.9619966931968089,0.5840158380301664,computed,50
Hurink_edata,la19.fjs,UniformFixed,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UniformFixed_composite_seed48.pkl,14,14,0.9707365904220616,0.8285714285714285,computed,50
Hurink_edata,la19.fjs,UniformFixed,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UniformFixed_composite_seed46.pkl,25,25,0.9512326042152464,0.6637131891358844,computed,50
Hurink_edata,la19.fjs,UniformFixed,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UniformFixed_composite_seed49.pkl,18,18,0.9923109352801912,0.8869386829873518,computed,50
Hurink_edata,la19.fjs,UniformFixed,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UniformFixed_composite_seed50.pkl,18,18,0.9631756556568101,0.8121775025799793,computed,50
Hurink_edata,la19.fjs,UCBOnly,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UCBOnly_composite_seed45.pkl,21,21,0.9678174898967998,0.6177330627846422,computed,50
Hurink_edata,la19.fjs,UCBOnly,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UCBOnly_composite_seed42.pkl,19,19,0.9599754642866634,0.8591488321599442,computed,50
Hurink_edata,la19.fjs,UCBOnly,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UCBOnly_composite_seed43.pkl,19,19,0.6802567251192942,0.5210526315789473,computed,50
Hurink_edata,la19.fjs,UniformFixed,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UniformFixed_composite_seed51.pkl,16,16,0.9714349176999872,0.7647058823529411,computed,50
Hurink_edata,la19.fjs,UCBOnly,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UCBOnly_composite_seed44.pkl,21,21,0.9677526119895884,0.8337662337662338,computed,50
Hurink_edata,la19.fjs,UCBOnly,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UCBOnly_composite_seed46.pkl,35,35,0.9412946622904081,0.16838271717258047,computed,50
Hurink_edata,la19.fjs,UCBOnly,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UCBOnly_composite_seed48.pkl,36,36,0.8848450239266763,0.5869859155570212,computed,50
Hurink_edata,la19.fjs,UCBOnly,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UCBOnly_composite_seed47.pkl,32,32,0.75253033082546,0.3896627565982404,computed,50
Hurink_edata,la19.fjs,UCBOnly,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UCBOnly_composite_seed50.pkl,20,20,0.990362629962243,0.932330827067669,computed,50
Hurink_edata,la19.fjs,UCBOnly,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UCBOnly_composite_seed49.pkl,31,31,0.9199180099594637,0.6546334876525761,computed,50
Hurink_edata,la19.fjs,UCBOnly,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_UCBOnly_composite_seed51.pkl,27,27,0.7833225065120067,0.6294261294261293,computed,50
Hurink_edata,la19.fjs,PPOOnly,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_PPOOnly_composite_seed42.pkl,11,11,0.9867401535190502,0.8090909090909091,computed,50
Hurink_edata,la19.fjs,PPOOnly,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_PPOOnly_composite_seed43.pkl,21,21,0.8013258554861394,0.4623376623376624,computed,50
Hurink_edata,la19.fjs,PPOOnly,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_PPOOnly_composite_seed46.pkl,14,14,0.9913076012763974,0.4928495831622247,computed,50
Hurink_edata,la19.fjs,PPOOnly,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_PPOOnly_composite_seed44.pkl,17,17,0.8512244668205805,0.6421568627450981,computed,50
Hurink_edata,la19.fjs,PPOOnly,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_PPOOnly_composite_seed47.pkl,25,25,0.9552921767134215,0.8284615384615385,computed,50
Hurink_edata,la19.fjs,PPOOnly,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_PPOOnly_composite_seed48.pkl,31,31,0.7465116074762722,0.20084694903221445,computed,50
Hurink_edata,la19.fjs,PPOOnly,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_PPOOnly_composite_seed50.pkl,26,26,0.971313796376067,0.8377500549862901,computed,50
Hurink_edata,la19.fjs,PPOOnly,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_PPOOnly_composite_seed45.pkl,25,25,0.7194351582191905,-0.24393999497098465,computed,50
Hurink_edata,la19.fjs,PPOOnly,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_PPOOnly_composite_seed49.pkl,12,12,0.9716410008472991,0.6153846153846154,computed,50
Hurink_edata,la19.fjs,PPOOnly,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_PPOOnly_composite_seed51.pkl,31,31,0.8136538280057969,0.7883432850381762,computed,50
Hurink_edata,la19.fjs,FixedUCBPPO,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_FixedUCBPPO_composite_seed42.pkl,32,32,0.8854802724686739,0.23279259560698323,computed,50
Hurink_edata,la19.fjs,FixedUCBPPO,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_FixedUCBPPO_composite_seed44.pkl,21,21,0.8537002025130978,0.3077922077922078,computed,50
Hurink_edata,la19.fjs,FixedUCBPPO,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_FixedUCBPPO_composite_seed43.pkl,18,18,0.966293442076179,0.7750257997936018,computed,50
Hurink_edata,la19.fjs,FixedUCBPPO,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_FixedUCBPPO_composite_seed46.pkl,18,18,0.9972380674587056,0.49380191638743937,computed,50
Hurink_edata,la19.fjs,FixedUCBPPO,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_FixedUCBPPO_composite_seed45.pkl,23,23,0.8632617798466004,-0.1923838725473401,computed,50
Hurink_edata,la19.fjs,FixedUCBPPO,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_FixedUCBPPO_composite_seed47.pkl,22,22,0.8232111771890981,0.6261998870694523,computed,50
Hurink_edata,la19.fjs,FixedUCBPPO,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_FixedUCBPPO_composite_seed49.pkl,36,36,0.9651716214837962,0.7884169884169885,computed,50
Hurink_edata,la19.fjs,FixedUCBPPO,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_FixedUCBPPO_composite_seed48.pkl,34,34,0.7888354917784581,0.47581939171642657,computed,50
Hurink_edata,la19.fjs,FixedUCBPPO,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_FixedUCBPPO_composite_seed51.pkl,20,20,0.7840432569549666,0.7624060150375939,computed,50
Hurink_edata,la19.fjs,FixedUCBPPO,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_FixedUCBPPO_composite_seed50.pkl,24,24,0.9649339050207724,0.6243478260869564,computed,50
Hurink_edata,la19.fjs,RandomUCBPPO,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_RandomUCBPPO_composite_seed42.pkl,42,42,0.29537417355963186,0.3767728390526168,computed,50
Hurink_edata,la19.fjs,RandomUCBPPO,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_RandomUCBPPO_composite_seed43.pkl,17,17,0.9259440567122206,0.6249243255443556,computed,50
Hurink_edata,la19.fjs,RandomUCBPPO,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_RandomUCBPPO_composite_seed44.pkl,6,6,0.9752464555369068,0.8857142857142858,computed,50
Hurink_edata,la19.fjs,RandomUCBPPO,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_RandomUCBPPO_composite_seed45.pkl,31,31,0.9274298640112649,0.7572580645161292,computed,50
Hurink_edata,la19.fjs,RandomUCBPPO,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_RandomUCBPPO_composite_seed46.pkl,22,22,0.9895755928327775,0.8204404291360814,computed,50
Hurink_edata,la19.fjs,RandomUCBPPO,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_RandomUCBPPO_composite_seed47.pkl,14,14,0.8012571182688936,0.6791208791208792,computed,50
Hurink_edata,la19.fjs,RandomUCBPPO,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_RandomUCBPPO_composite_seed48.pkl,48,48,0.7151841558094479,0.33966565349544064,computed,50
Hurink_edata,la19.fjs,RandomUCBPPO,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_RandomUCBPPO_composite_seed50.pkl,16,16,0.9884739312517584,0.8088235294117646,computed,50
Hurink_edata,la19.fjs,AdaptiveNoBC,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveNoBC_composite_seed42.pkl,14,14,0.9471141646250151,0.7934065934065934,computed,50
Hurink_edata,la19.fjs,RandomUCBPPO,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_RandomUCBPPO_composite_seed51.pkl,28,28,0.6193718383179251,0.608648056923919,computed,50
Hurink_edata,la19.fjs,RandomUCBPPO,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_RandomUCBPPO_composite_seed49.pkl,28,28,0.7048163248834958,-0.03940886699507389,computed,50
Hurink_edata,la19.fjs,AdaptiveNoBC,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveNoBC_composite_seed43.pkl,27,27,0.8044945978909819,0.8009768009768009,computed,50
Hurink_edata,la19.fjs,AdaptiveNoBC,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveNoBC_composite_seed44.pkl,16,16,0.8856924895652537,0.7558823529411764,computed,50
Hurink_edata,la19.fjs,AdaptiveNoBC,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveNoBC_composite_seed46.pkl,19,19,0.9853662984245357,0.2817025282158755,computed,50
Hurink_edata,la19.fjs,AdaptiveNoBC,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveNoBC_composite_seed47.pkl,28,28,0.9252965571744435,0.5533661740558292,computed,50
Hurink_edata,la19.fjs,AdaptiveNoBC,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveNoBC_composite_seed45.pkl,29,29,0.9711077130466157,0.3761547017077335,computed,50
Hurink_edata,la19.fjs,AdaptiveNoBC,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveNoBC_composite_seed48.pkl,28,28,0.8710308022003537,0.631449301109692,computed,50
Hurink_edata,la19.fjs,AdaptiveSAOS,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveSAOS_composite_seed42.pkl,33,33,0.9213008841225173,0.3206285702436955,computed,50
Hurink_edata,la19.fjs,AdaptiveNoBC,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveNoBC_composite_seed50.pkl,21,21,0.9925238488295272,0.8922077922077922,computed,50
Hurink_edata,la19.fjs,AdaptiveNoBC,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveNoBC_composite_seed49.pkl,35,35,0.9292043088873766,0.5281882497720626,computed,50
Hurink_edata,la19.fjs,AdaptiveNoBC,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveNoBC_composite_seed51.pkl,37,37,0.769308960526189,0.5151730678046467,computed,50
Hurink_edata,la19.fjs,AdaptiveSAOS,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveSAOS_composite_seed43.pkl,23,23,0.8389142929440231,0.8013833992094862,computed,50
Hurink_edata,la19.fjs,AdaptiveSAOS,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveSAOS_composite_seed46.pkl,7,7,0.9928710562751502,0.642857142857143,computed,50
Hurink_edata,la19.fjs,AdaptiveSAOS,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveSAOS_composite_seed45.pkl,35,35,0.9036143390925502,0.221599665992486,computed,50
Hurink_edata,la19.fjs,AdaptiveSAOS,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveSAOS_composite_seed44.pkl,17,17,0.9926499802221876,0.6960784313725491,computed,50
Hurink_edata,la19.fjs,AdaptiveSAOS,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveSAOS_composite_seed47.pkl,28,28,0.7920210960622871,0.5358511220580187,computed,50
Hurink_edata,la19.fjs,AdaptiveSAOS,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveSAOS_composite_seed49.pkl,26,26,0.8709891861665835,0.4370725289804401,computed,50
Hurink_edata,la19.fjs,AdaptiveSAOS,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveSAOS_composite_seed48.pkl,42,42,0.6836695761862656,0.20593241213867486,computed,50
Hurink_edata,la19.fjs,AdaptiveSAOS,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveSAOS_composite_seed50.pkl,20,20,0.9888114580145636,0.8917293233082706,computed,50
Hurink_edata,la20.fjs,UniformFixed,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UniformFixed_composite_seed42.pkl,29,29,0.9556016686355883,0.6911330049261083,computed,50
Hurink_edata,la19.fjs,AdaptiveSAOS,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la19_AdaptiveSAOS_composite_seed51.pkl,47,47,0.8569935311789937,0.6587650323774282,computed,50
Hurink_edata,la20.fjs,UniformFixed,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UniformFixed_composite_seed44.pkl,18,18,0.8559634463948376,0.26948893627438747,computed,50
Hurink_edata,la20.fjs,UniformFixed,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UniformFixed_composite_seed43.pkl,8,8,0.9900485699086238,0.7857142857142858,computed,50
Hurink_edata,la20.fjs,UniformFixed,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UniformFixed_composite_seed46.pkl,16,16,0.9896931508570347,0.6705882352941177,computed,50
Hurink_edata,la20.fjs,UniformFixed,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UniformFixed_composite_seed47.pkl,26,26,0.15218480976890245,0.016763602966177488,computed,50
Hurink_edata,la20.fjs,UniformFixed,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UniformFixed_composite_seed45.pkl,29,29,0.940591086296325,0.31822660098522154,computed,50
Hurink_edata,la20.fjs,UniformFixed,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UniformFixed_composite_seed48.pkl,29,29,0.941723233527261,0.5428571428571427,computed,50
Hurink_edata,la20.fjs,UniformFixed,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UniformFixed_composite_seed49.pkl,19,19,0.5060677030198352,0.5456140350877193,computed,50
Hurink_edata,la20.fjs,UniformFixed,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UniformFixed_composite_seed50.pkl,14,14,0.958853244078066,0.15181527338479245,computed,50
Hurink_edata,la20.fjs,UCBOnly,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UCBOnly_composite_seed42.pkl,9,9,0.5934828608714566,0.31799441532717476,computed,50
Hurink_edata,la20.fjs,UCBOnly,composite,44,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UCBOnly_composite_seed44.pkl,24,24,-0.35031260048237695,-0.3701609745562344,computed,50
Hurink_edata,la20.fjs,UniformFixed,composite,51,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UniformFixed_composite_seed51.pkl,10,10,0.9846015792286261,0.9151515151515152,computed,50
Hurink_edata,la20.fjs,UCBOnly,composite,43,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UCBOnly_composite_seed43.pkl,27,27,0.8965231128403636,0.03480384714644736,computed,50
Hurink_edata,la20.fjs,UCBOnly,composite,46,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UCBOnly_composite_seed46.pkl,17,17,0.814155958185655,0.6057634492354986,computed,50
Hurink_edata,la20.fjs,UCBOnly,composite,45,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UCBOnly_composite_seed45.pkl,16,16,0.8818693813028677,0.7999999999999999,computed,50
Hurink_edata,la20.fjs,UCBOnly,composite,47,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UCBOnly_composite_seed47.pkl,14,14,-0.6463799934853403,-0.510451353989447,computed,50
Hurink_edata,la20.fjs,UCBOnly,composite,49,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UCBOnly_composite_seed49.pkl,39,39,0.9689518214920436,0.5221924193134287,computed,50
Hurink_edata,la20.fjs,UCBOnly,composite,48,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UCBOnly_composite_seed48.pkl,11,11,0.8884360434288842,0.7248011453748541,computed,50
Hurink_edata,la20.fjs,UCBOnly,composite,50,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_UCBOnly_composite_seed50.pkl,17,17,0.97822921266823,0.5343137254901961,computed,50
Hurink_edata,la20.fjs,PPOOnly,composite,42,results/resubmission/v5/e3_budget/gen050/fronts/Hurink_edata_la20_PPOOnly_composite_seed42.pkl,14,14,0.7144884635135086,0.5868131868131868,computed,50
