Protocol,dataset,instance,variant,reward_scheme,seed,HV_local,Spread,Cmax_best,TEC_best,WB_best,NSol,Time,Execution_device,Extension_seed_scheme,Torch_CUDA_available,Entropy_all,Entropy_last20,Transition_gen,Transition_reason,Reward_HV_corr,PPO_update_count,PPO_rollout_sizes,PPO_policy_loss_mean,PPO_value_loss_mean,PPO_entropy_mean,BC_samples,BC_loss,BC_accuracy,BC_entropy,BC_final_loss,BC_final_accuracy,BC_final_entropy,Operator_counts,front_pickle
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,PPOOnly,composite,51,390838407.0383725,0.8494904354912312,734.3928630088689,23706.93842349213,125.99999999999966,21,43.68209099769592,cpu,sha256(dataset/filename)+42,False,0.9726378198996941,0.851376930823332,-1,none,0.5400011782361591,7,"[16,16,16,16,16,16,4]",-0.0016890115969415223,0.855884501510965,2.296565387930189,0,0.0,0.0,0.0,0.0,0.0,0.0,"[10,6,5,9,11,16,13,15,8,7]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_PPOOnly_composite_seed51.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,FixedUCBPPO,composite,42,840049801.4817901,1.1403320816079503,649.4531072740533,23251.04128972401,125.99999999999977,40,43.82115840911865,cpu,sha256(dataset/filename)+42,False,0.9763251943470609,0.7926740567922436,48,fixed_generation,0.5915681865690875,4,"[16,16,16,4]",-0.01009385660290718,0.7705306217540056,2.195830747485161,48,2.0973755139112473,0.271875,2.218759639263153,1.7979239225387573,0.4166666567325592,2.0656888484954834,"[12,16,11,11,7,5,8,11,6,13]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_FixedUCBPPO_composite_seed42.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,FixedUCBPPO,composite,43,643014668.5990927,0.8947427394323432,641.0089188123424,22998.346062857432,125.99999999999972,31,45.32952666282654,cpu,sha256(dataset/filename)+42,False,0.9898043439951315,0.8928421194648833,48,fixed_generation,0.4718506939834001,4,"[16,16,16,4]",-0.008440818637609482,0.671086716465652,2.264017105102539,48,2.1434011006355287,0.23609375,2.2318939399719238,1.9139002561569214,0.3958333432674408,2.09489369392395,"[12,13,11,12,7,12,7,9,9,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_FixedUCBPPO_composite_seed43.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,FixedUCBPPO,composite,44,1053544129.9558593,0.9293100986008994,727.2414543899848,23547.25720297255,125.99999999999972,43,43.340735912323,cpu,sha256(dataset/filename)+42,False,0.9861801503348364,0.8132654951854493,48,fixed_generation,0.5862471729291309,4,"[16,16,16,4]",-0.008198586059734225,0.7066285694018006,2.238884150981903,48,2.119028715491295,0.24578125,2.220673666000366,1.8807549476623535,0.375,2.0720767974853516,"[13,11,10,10,14,5,10,11,8,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_FixedUCBPPO_composite_seed44.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,FixedUCBPPO,composite,45,856084415.8938854,0.7676776278953995,661.4464692657198,23380.22363033522,125.99999999999972,42,44.686317682266235,cpu,sha256(dataset/filename)+42,False,0.9861758692343152,0.8498738057216242,48,fixed_generation,0.5291563375443145,4,"[16,16,16,4]",-0.0075488341972231865,0.4208147106692195,2.1764643639326096,48,2.1172005331516264,0.2490625,2.2252310371398925,1.8603925704956055,0.375,2.075558662414551,"[13,9,9,11,15,11,10,7,9,6]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_FixedUCBPPO_composite_seed45.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,FixedUCBPPO,composite,46,304636402.7714501,0.9356140271589757,736.1525069359168,23322.041602169906,125.99999999999977,28,44.689616441726685,cpu,sha256(dataset/filename)+42,False,0.9831877387656628,0.819770806155226,48,fixed_generation,0.6077223362804723,4,"[16,16,16,4]",-0.009450086858123541,0.4792812307132408,2.258488357067108,48,2.107022244334221,0.254375,2.2167502462863924,1.8480957746505737,0.375,2.045861005783081,"[9,8,8,8,12,7,12,7,15,14]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_FixedUCBPPO_composite_seed46.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,FixedUCBPPO,composite,47,454022733.562691,1.0299180796673775,697.0149036007834,23136.590104191415,125.9999999999996,31,43.21267032623291,cpu,sha256(dataset/filename)+42,False,0.9673921591997876,0.8326361203320871,48,fixed_generation,0.44817802663085904,4,"[16,16,16,4]",-0.014303444768302143,0.7141030903439969,2.184770420193672,48,2.108008958697319,0.269375,2.2148797589540483,1.8548798561096191,0.3958333432674408,2.0549228191375732,"[9,8,19,14,13,6,7,11,6,7]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_FixedUCBPPO_composite_seed47.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,FixedUCBPPO,composite,49,769279058.8364216,0.9500174453494213,712.9897951210845,22815.480364196443,125.99999999999977,41,43.53872847557068,cpu,sha256(dataset/filename)+42,False,0.9850278469669503,0.9170696227168973,48,fixed_generation,0.4466086330712223,4,"[16,16,16,4]",-0.009236885234713554,0.6104190714540891,2.1601923406124115,48,2.12349818944931,0.2671875,2.233694212436676,1.8273814916610718,0.4166666567325592,2.0556156635284424,"[13,9,16,9,6,8,11,10,8,10]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_FixedUCBPPO_composite_seed49.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,FixedUCBPPO,composite,48,891508792.1220748,0.7377577200171268,706.3808685961768,23312.430740686937,125.99999999999966,32,44.61176800727844,cpu,sha256(dataset/filename)+42,False,0.9774190647145402,0.7122241220664947,48,fixed_generation,0.48056015472493135,4,"[16,16,16,4]",-0.01085911551490426,0.6769363037310541,2.2268802523612976,48,2.117316722869873,0.278125,2.2298157238960266,1.8336459398269653,0.375,2.0593862533569336,"[8,8,15,8,4,9,10,12,12,14]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_FixedUCBPPO_composite_seed48.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,FixedUCBPPO,composite,51,524010222.0892564,0.8719999612355207,687.2632575058453,23051.961809017506,125.99999999999966,26,44.0981285572052,cpu,sha256(dataset/filename)+42,False,0.9734490691758245,0.8439983094072402,48,fixed_generation,0.5399897918996629,4,"[16,16,16,4]",-0.010348312964197248,0.5073468892369419,2.23384290933609,48,2.1167487150430677,0.2496875,2.2261681759357455,1.8538861274719238,0.3958333432674408,2.062825918197632,"[12,10,16,12,13,6,12,6,5,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_FixedUCBPPO_composite_seed51.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,RandomUCBPPO,composite,42,548059220.6571761,0.9566164102492958,678.0589518408876,23388.76594814232,125.99999999999977,23,45.00255250930786,cpu,sha256(dataset/filename)+42,False,0.9885631058280856,0.808019813526458,72,random_generation,0.594319311347866,2,"[16,12]",-0.007830523313411497,0.5404530055820942,2.27957421541214,72,2.1674502325057983,0.1846875,2.2421649583180745,1.9815527200698853,0.2777777910232544,2.1410553455352783,"[10,8,13,8,10,7,12,13,12,7]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_RandomUCBPPO_composite_seed42.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,RandomUCBPPO,composite,44,825535619.4570692,1.1195148641516217,731.4322136018665,23366.953971090414,125.99999999999972,36,42.78238034248352,cpu,sha256(dataset/filename)+42,False,0.7564643035241023,0.389972873353915,23,random_generation,0.6314702543885311,5,"[16,16,16,16,13]",-0.005208664640443938,0.9411666423082352,1.29699245095253,23,1.8967575323581696,0.35521738946437836,2.1355762457847596,1.2144248485565186,0.739130437374115,1.6728713512420654,"[36,28,13,2,3,3,2,3,2,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_RandomUCBPPO_composite_seed44.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,RandomUCBPPO,composite,43,1001017240.0224079,0.713275294892373,665.944447970789,23327.345025242874,125.99999999999972,41,44.264846324920654,cpu,sha256(dataset/filename)+42,False,0.9880737496603063,0.7911709316905359,42,random_generation,0.49149503215499263,4,"[16,16,16,10]",-0.00866310418714411,0.6504210950806737,2.2488126903772354,42,2.138195571899414,0.2296875024959445,2.2308317494392393,1.8888916969299316,0.3571428656578064,2.0879621505737305,"[9,6,15,13,10,10,8,10,9,10]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_RandomUCBPPO_composite_seed43.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,FixedUCBPPO,composite,50,770119395.5806009,0.9331118629575196,648.6023879337964,23051.45816398457,125.99999999999977,30,49.29876732826233,cpu,sha256(dataset/filename)+42,False,0.9903936384701854,0.8568636235841013,48,fixed_generation,0.47256434710649875,4,"[16,16,16,4]",-0.015514904051087797,0.9339531362056732,2.2619382441043854,48,2.1107579183578493,0.25765625,2.2119171476364134,1.8759640455245972,0.3541666567325592,2.058091878890991,"[11,10,15,11,8,7,10,11,8,9]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_FixedUCBPPO_composite_seed50.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,RandomUCBPPO,composite,45,614413512.2190647,0.9008976669394794,656.7664482443439,23223.649591568974,125.99999999999972,19,43.681272745132446,cpu,sha256(dataset/filename)+42,False,0.9868730570295655,0.826760624017703,49,random_generation,0.5003067248311914,4,"[16,16,16,3]",-0.018918113666586578,0.5267256782390177,2.2519995272159576,49,2.1238738143444063,0.2446323554776609,2.2271684592962266,1.8760364055633545,0.40816327929496765,2.081322431564331,"[11,8,13,12,13,7,11,8,11,6]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_RandomUCBPPO_composite_seed45.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,RandomUCBPPO,composite,46,214672452.94151083,1.1290028820834526,718.5223655503097,23259.21541190091,125.99999999999966,26,44.60709357261658,cpu,sha256(dataset/filename)+42,False,0.9735185697358752,0.8252574989159952,62,random_generation,0.5715723682730899,3,"[16,16,6]",-0.008378563380877798,0.5942116814355055,2.0670842130978904,62,2.1270680236816406,0.21505208618938923,2.224756466150284,1.8935848474502563,0.27419355511665344,2.065756320953369,"[8,13,12,15,16,8,7,8,5,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_RandomUCBPPO_composite_seed46.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,RandomUCBPPO,composite,47,292527371.88541937,1.1506060513854972,687.4932309638712,23103.954203087775,125.9999999999996,21,43.849955797195435,cpu,sha256(dataset/filename)+42,False,0.9914491618201414,0.9057074336417444,73,random_generation,0.4442603740427025,2,"[16,11]",-0.008331722683083242,0.5450878962874413,2.2554247677326202,73,2.1608917888005577,0.2020949082324902,2.2312725679079692,1.9942859411239624,0.2602739632129669,2.1171727180480957,"[13,8,13,8,11,8,9,12,8,10]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_RandomUCBPPO_composite_seed47.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,RandomUCBPPO,composite,48,389735118.53702706,1.2051342334872075,681.1246127449599,23263.426307146456,125.99999999999966,33,43.945329427719116,cpu,sha256(dataset/filename)+42,False,0.9575196752617632,0.826760624017703,35,random_generation,0.49724446664409155,4,"[16,16,16,16]",-0.0123150929575786,0.8609144911170006,2.124963730573654,35,2.1381588697433473,0.25822916999459267,2.248439221382141,1.8242383003234863,0.4285714328289032,2.063187599182129,"[20,16,12,6,5,9,5,9,9,9]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_RandomUCBPPO_composite_seed48.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,RandomUCBPPO,composite,51,255792719.3123536,0.6629804707710194,703.4786374860764,23229.910072294657,125.99999999999983,45,42.47159147262573,cpu,sha256(dataset/filename)+42,False,0.7985050056558103,0.6400261192031526,23,random_generation,0.5597182817039037,5,"[16,16,16,16,13]",-0.007114105426136774,0.9699134647846221,1.4415892243385315,23,1.9215222132205962,0.4043478243052959,2.1572466278076172,1.2266842126846313,0.782608687877655,1.6942609548568726,"[34,25,14,4,4,2,4,2,3,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_RandomUCBPPO_composite_seed51.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,RandomUCBPPO,composite,50,885156943.9713567,0.8892030915808897,650.9215914364013,23194.118935661198,125.99999999999972,28,44.18428993225098,cpu,sha256(dataset/filename)+42,False,0.9977763678719469,0.9772756218496935,73,random_generation,0.4743038899865504,2,"[16,11]",-0.010934028933249351,0.6115312278270721,2.220765620470047,73,2.1688469914595285,0.2206134271870057,2.241775060494741,1.9881857633590698,0.3287671208381653,2.13968563079834,"[11,9,11,10,9,11,11,10,8,10]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_RandomUCBPPO_composite_seed50.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,RandomUCBPPO,composite,49,1694833324.634447,0.8333544559560092,724.317696974192,22844.66692698749,125.99999999999977,48,44.97308397293091,cpu,sha256(dataset/filename)+42,False,0.9828306513742933,0.8494850021680094,64,random_generation,0.4897714606352936,3,"[16,16,4]",-0.014689408242702484,0.4248561365529895,1.9951660533746083,64,2.1533226776123047,0.22609375,2.2445981550216674,1.9002375602722168,0.375,2.0910685062408447,"[12,7,14,14,10,12,10,8,6,7]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_RandomUCBPPO_composite_seed49.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveNoBC,composite,42,855556797.4033403,1.060109353637462,664.8988798519822,23449.218651599083,125.99999999999972,27,44.64450240135193,cpu,sha256(dataset/filename)+42,False,0.9944393484722579,0.9471726222832955,42,coverage_stagnation,0.6144148865170357,4,"[16,16,16,10]",-0.0017927193694049492,0.47047611325979233,2.3010498136281967,0,0.0,0.0,0.0,0.0,0.0,0.0,"[12,11,8,13,9,8,11,9,9,10]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed42.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveNoBC,composite,44,341639924.9532296,1.1272180719590934,716.7014611052961,23316.7981346273,125.99999999999972,20,42.6649055480957,cpu,sha256(dataset/filename)+42,False,0.9834915523270343,0.9170696227168973,40,coverage_stagnation,0.5407593323086057,4,"[16,16,16,12]",-0.0019129378658062635,0.7313998993486166,2.3012057840824127,0,0.0,0.0,0.0,0.0,0.0,0.0,"[10,14,13,8,12,10,7,5,12,9]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed44.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveNoBC,composite,43,981275792.3610448,1.064287395498205,650.3865546244175,23000.99694158159,125.99999999999972,48,45.34056091308594,cpu,sha256(dataset/filename)+42,False,0.9925811304723052,0.875604434075346,70,coverage_latest_guard,0.5099166055660124,2,"[16,14]",-0.0018214897396058305,0.5462567545473576,2.299330562353134,0,0.0,0.0,0.0,0.0,0.0,0.0,"[12,10,12,11,7,9,8,9,9,13]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed43.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveNoBC,composite,45,723589765.8455204,0.7830333172868359,679.379675580839,23359.41895761564,125.99999999999972,43,43.614696741104126,cpu,sha256(dataset/filename)+42,False,0.995357916949479,0.9244482441329892,59,coverage_stagnation,0.5001100307607621,3,"[16,16,9]",-0.0018888191189034842,0.548301895459493,2.3009058038393655,0,0.0,0.0,0.0,0.0,0.0,0.0,"[9,10,12,13,9,8,11,10,9,9]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed45.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveNoBC,composite,46,816622221.8551829,1.0577741596261057,694.3002910102582,23273.5767246268,125.99999999999966,38,43.90974259376526,cpu,sha256(dataset/filename)+42,False,0.9859645252428366,0.9284318117920506,62,coverage_stagnation,0.5932036078145188,3,"[16,16,6]",-0.001641535054659471,0.3091572408253948,2.2998355627059937,0,0.0,0.0,0.0,0.0,0.0,0.0,"[12,15,9,14,7,8,8,8,10,9]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed46.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveNoBC,composite,47,890139465.0629052,1.0826678162232024,689.7770417550697,23094.978273533008,125.99999999999972,20,42.68988060951233,cpu,sha256(dataset/filename)+42,False,0.9790430811376842,0.8153984349425499,41,coverage_stagnation,0.45320881378744476,4,"[16,16,16,11]",-0.0016065537762517401,0.5398710146546364,2.301611080765724,0,0.0,0.0,0.0,0.0,0.0,0.0,"[5,12,10,7,9,13,8,12,16,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed47.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveNoBC,composite,48,897960513.4499947,1.1016076734767979,692.2001060209848,23261.714181857402,125.99999999999966,23,45.41744303703308,cpu,sha256(dataset/filename)+42,False,0.9937738425960181,0.8682258126592544,63,coverage_stagnation,0.476154887911725,3,"[16,16,5]",-0.002201051443504761,0.47413461096584797,2.300198952356974,0,0.0,0.0,0.0,0.0,0.0,0.0,"[10,12,9,9,12,12,7,8,11,10]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed48.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveNoBC,composite,49,407672072.3479819,0.8731083711463642,706.6961466726261,23049.859570131273,125.99999999999977,43,45.31368088722229,cpu,sha256(dataset/filename)+42,False,0.9902081360515608,0.9545512436993874,46,coverage_stagnation,0.45519220939224514,4,"[16,16,16,6]",-0.0011532559171123502,0.6057240152731538,2.298925668001175,0,0.0,0.0,0.0,0.0,0.0,0.0,"[13,9,10,8,11,9,7,11,8,14]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed49.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveNoBC,composite,51,485317343.789366,0.9006212559413795,683.2496378293866,23340.985838371234,125.99999999999972,31,43.12990212440491,cpu,sha256(dataset/filename)+42,False,0.9843057056048313,0.8341392454337949,30,coverage_stagnation,0.5155076039064542,5,"[16,16,16,16,6]",-0.001340745980026714,0.5546606101095677,2.2964070200920106,0,0.0,0.0,0.0,0.0,0.0,0.0,"[12,8,7,8,12,11,12,15,6,9]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed51.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveNoBC,composite,50,905548504.1608492,0.9629342595500168,653.4277979435875,23204.859675496475,125.99999999999972,40,43.655091762542725,cpu,sha256(dataset/filename)+42,False,0.9955438721265993,0.9130860550578361,70,coverage_latest_guard,0.47686853193367434,2,"[16,14]",-0.002936176281114644,0.6748912483453751,2.2984291911125183,0,0.0,0.0,0.0,0.0,0.0,0.0,"[11,11,8,10,8,10,8,12,11,11]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveNoBC_composite_seed50.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,composite,42,672433972.7208011,0.8632922228142946,670.2907407643472,23172.282173397856,125.99999999999977,35,43.93910050392151,cpu,sha256(dataset/filename)+42,False,0.9655036849558932,0.8913389943631755,42,coverage_stagnation,0.621619881435302,4,"[16,16,16,10]",-0.00944843863253464,0.7208553478121758,2.0542069375514984,42,2.1087052541971207,0.23571875281631946,2.2182601898908616,1.8327972888946533,0.4047619104385376,2.0708606243133545,"[21,11,13,8,11,8,6,6,9,7]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed42.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,composite,43,948585169.7560303,0.7669187758045467,649.4340953469903,23042.335194166455,125.99999999999972,22,44.973546743392944,cpu,sha256(dataset/filename)+42,False,0.9815596816020282,0.783792310274444,70,coverage_latest_guard,0.47893345872559145,2,"[16,14]",-0.0046080541173321166,0.831712432205677,2.284405767917633,70,2.204921647310257,0.17371527930100758,2.2565323170026144,2.062479257583618,0.24285714328289032,2.1649346351623535,"[10,8,16,7,7,7,12,13,12,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed43.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,composite,45,787055672.0763533,0.9802987466643138,676.1863754465506,23400.523377355927,125.99999999999972,31,43.805145502090454,cpu,sha256(dataset/filename)+42,False,0.9702602205554508,0.8010299956639811,59,coverage_stagnation,0.52165223766174,3,"[16,16,9]",-0.008969859935826108,0.44135981425642967,2.064338266849518,59,2.131537954211235,0.2297569441795349,2.226583709716797,1.9030003547668457,0.33898305892944336,2.0772855281829834,"[11,10,13,15,16,10,5,7,5,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed45.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,composite,47,773728517.1338075,0.948752958127099,686.159061851717,23037.994326545777,125.99999999999972,24,42.4676718711853,cpu,sha256(dataset/filename)+42,False,0.9685982123764156,0.783792310274444,41,coverage_stagnation,0.44977234177652864,4,"[16,16,16,11]",-0.008275350280613658,0.88606165535748,2.2150637060403824,41,2.1125103712081907,0.2265798631310463,2.222300715446472,1.8252192735671997,0.39024388790130615,2.0469744205474854,"[8,12,20,9,8,4,8,11,9,11]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed47.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,composite,44,645725444.5892003,0.7612242800943435,703.590510333951,23528.18686232453,125.99999999999972,46,44.97769379615784,cpu,sha256(dataset/filename)+42,False,0.9831512648806542,0.9358104332081423,40,coverage_stagnation,0.5884461550128548,4,"[16,16,16,12]",-0.006512013128182531,0.4710608869791031,2.266863226890564,40,2.12253248155117,0.22859375,2.2238139057159425,1.8623075485229492,0.375,2.0739357471466064,"[9,12,6,7,6,11,11,14,11,13]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed44.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,composite,46,214672452.94151083,1.1290028820834526,718.5223655503097,23259.21541190091,125.99999999999966,26,44.376001834869385,cpu,sha256(dataset/filename)+42,False,0.9735185697358752,0.8252574989159952,62,coverage_stagnation,0.5715723682730899,3,"[16,16,6]",-0.008378563380877798,0.5942116814355055,2.0670842130978904,62,2.1270680236816406,0.21505208618938923,2.224756466150284,1.8935848474502563,0.27419355511665344,2.065756320953369,"[8,13,12,15,16,8,7,8,5,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed46.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,composite,49,365740404.78122175,0.8542108928722709,707.5378787040071,22984.158168834227,125.99999999999983,53,43.63260221481323,cpu,sha256(dataset/filename)+42,False,0.9770882855821688,0.8433684947518476,46,coverage_stagnation,0.463160576249087,4,"[16,16,16,6]",-0.007936269580871791,0.7249609609134495,2.1922587901353836,46,2.1286496037244795,0.26959821704775094,2.233276370763779,1.857872486114502,0.41304346919059753,2.0807340145111084,"[10,9,18,6,9,7,7,13,9,12]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed49.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,composite,50,909023511.4526784,0.8869532446077124,652.9452508636151,23159.75032144457,125.99999999999966,38,44.39585757255554,cpu,sha256(dataset/filename)+42,False,0.9925811304723052,0.8439983094072402,70,coverage_latest_guard,0.48597457814858264,2,"[16,14]",-0.012994113852203615,0.39174636267125607,2.2054458260536194,70,2.1701588316758476,0.1915625014404456,2.2421319766839347,1.993585228919983,0.2857142984867096,2.1569557189941406,"[7,10,9,9,11,12,12,9,13,8]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed50.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,composite,48,564172679.560723,1.0673463507000458,680.2829808262288,23331.024670580373,125.99999999999966,16,53.68464922904968,cpu,sha256(dataset/filename)+42,False,0.9605572260501544,0.7482026179472766,63,coverage_stagnation,0.401345414923291,3,"[16,16,5]",-0.004706478239313583,0.8327719559893012,1.907491038242976,63,2.134214919805527,0.22667842403054236,2.2332856380939483,1.8627599477767944,0.3968254029750824,2.0372657775878906,"[10,7,16,15,17,11,7,6,5,6]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed48.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la05.fjs,AdaptiveSAOS,composite,51,762872844.2945701,0.830832099173438,700.0290482722775,23257.806262990554,125.99999999999977,43,45.061248540878296,cpu,sha256(dataset/filename)+42,False,0.9862645104621829,0.8795880017344073,30,coverage_stagnation,0.5321431457284028,5,"[16,16,16,16,6]",-0.0048154287767829375,0.391838413476944,2.2369074702262877,30,2.028280621767044,0.3860000085830688,2.184791556596756,1.5868189334869385,0.6000000238418579,1.9002960920333862,"[14,9,6,11,9,12,7,8,11,13]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la05_AdaptiveSAOS_composite_seed51.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,Random,composite,43,370561358.3226452,0.9733331901908288,1065.3951000033142,32392.079936040904,74.99999999999977,12,52.3903489112854,cpu,sha256(dataset/filename)+42,False,0.9776315651150627,0.8439983094072402,-1,none,0.40001846577200856,0,[],0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[11,13,9,7,7,8,17,13,6,9]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la06_Random_composite_seed43.pkl
saos_bc_onpolicy_ppo_v5_20260720,Hurink_edata,la06.fjs,Random,composite,42,702795826.6699016,0.8056008428261399,1062.5132885300793,32785.841243635776,74.99999999999966,40,53.49019646644592,cpu,sha256(dataset/filename)+42,False,0.9926538195733857,0.9170696227168975,-1,none,0.5491090157794388,0,[],0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,"[10,7,9,11,10,13,8,9,10,13]",results/resubmission/v5/e1_aos/fronts/Hurink_edata_la06_Random_composite_seed42.pkl
