dataset,instance,Budget,variant,HV_fixed,HV_expanded_1p5,IGDplus_fixed,Cmax_best,TEC_best,WB_best,NSol,Time,CPU_time,Learning_time,Initial_evaluations,Offspring_evaluations,Transition_gen,BC_final_accuracy,BC_pre_post_KL,Demo_nn_disagreement,PPO_samples,PPO_action_effective_updates,PPO_terminal_full_updates,PPO_terminal_residual_updates,PPO_optimizer_steps,PPO_approx_KL_mean,PPO_entropy_mean,seed_count
Hurink_edata,la18.fjs,200,EnhancedBC_R16,1.1119421866615644,2.968074340457051,0.0891340203380928,1350.4535111855894,60577.50451479663,209.9999999999996,23.0,148.45191359519958,147.81406779999998,0.5750738233327866,100.0,20000.0,65.0,0.4000000059604645,1.2419109344482422,0.825,135.0,8.0,0.0,1.0,36.0,0.0045550579412115,2.143099195427365,5
Hurink_edata,la18.fjs,200,EnhancedBC_R32,1.1429727940922227,3.0264465855318035,0.0680490433488202,1360.5341556172298,60140.95271569485,209.9999999999996,8.0,156.73951625823975,155.58945415100015,0.4948844742029905,100.0,20000.0,65.0,0.4000000059604645,1.2419109344482422,0.825,135.0,4.0,0.0,1.0,20.0,0.0041157702147029,2.190666878223419,5
Hurink_edata,la18.fjs,200,EnhancedBC_R8,1.1555825472462828,3.047684651519589,0.054551159923630604,1315.1601476212502,60781.88515988989,209.9999999999996,10.0,144.60941410064697,144.11194415500017,0.6324579268693924,100.0,20000.0,65.0,0.4000000059604645,1.2419109344482422,0.825,135.0,16.0,0.0,0.0,68.0,-2.279349097968636e-05,2.083129807430155,5
Hurink_edata,la18.fjs,200,UCBOnly,1.169783961203517,3.075439895475476,0.04869835991763875,1310.209626702538,59965.47069857522,209.9999999999996,6.0,145.6630539894104,145.09467507099998,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la19.fjs,100,BasePaddedBC_R16,1.0300760856946796,2.8145734948717207,0.08834531876388185,1567.736061461821,56470.55147292514,173.99999999999943,13.0,78.84520316123962,78.45868340000015,0.3849726440384984,100.0,10000.0,54.0,0.314814805984497,0.4212921559810638,0.9487179487179488,46.0,2.0,0.0,1.0,12.0,-0.0005703395540226,2.2443974018096924,5
Hurink_edata,la19.fjs,100,BasePaddedNoBC_R16,1.0409508280639854,2.8382018748634046,0.07627601763865728,1550.497998333278,56381.7323464056,173.99999999999935,17.0,80.02125287055969,79.54696581099984,0.0439078928902745,100.0,10000.0,54.0,0.0,0.0,0.9487179487179488,46.0,2.0,0.0,1.0,12.0,2.5093413569265977e-05,2.2994837363561,5
Hurink_edata,la19.fjs,100,EnhancedBC_R16,1.0295984984808748,2.8176132776238147,0.08838941221027176,1559.6556434112254,56074.107509559806,173.99999999999943,9.0,73.60555100440979,73.30800748499996,0.3510492471978068,100.0,10000.0,54.0,0.4629629552364349,1.2503868341445925,0.8974358974358975,46.0,2.0,0.0,1.0,12.0,0.0045677305357196,2.178519129753113,5
Hurink_edata,la19.fjs,100,EnhancedNoBC_R16,1.0305141524813013,2.818571409959233,0.08336880371506059,1544.4716555759642,56473.97236775867,173.99999999999935,16.0,75.27690005302429,74.82384801900025,0.036775785498321,100.0,10000.0,54.0,0.0,0.0,0.8974358974358975,46.0,2.0,0.0,1.0,12.0,2.579105029532069e-05,2.298828343550364,5
Hurink_edata,la19.fjs,100,UCBOnly,1.0436094261743416,2.8469485291684142,0.08375762678218451,1547.4870732574934,56462.99824071112,173.99999999999943,16.0,74.29774951934814,74.03662136600019,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la19.fjs,200,EnhancedBC_R16,1.0153839176978634,2.7872387228422433,0.08632080726993167,1501.7838237908368,55260.462212604296,173.99999999999935,20.0,152.56991338729858,151.81009393500017,0.491584743373096,100.0,20000.0,54.0,0.4444444477558136,1.2313185930252075,0.8974358974358975,146.0,9.0,0.0,1.0,40.0,-0.0005629785358905,2.138115200731489,5
Hurink_edata,la19.fjs,200,EnhancedBC_R32,1.0519021025554485,2.8557557071125466,0.064626590218228,1451.025211873614,54882.43157481974,173.99999999999943,10.0,147.21330976486206,146.55055479400016,0.3794185454025864,100.0,20000.0,54.0,0.4444444477558136,1.2313185930252075,0.8974358974358975,146.0,4.0,0.0,1.0,20.0,0.0023470672551246,2.153028523921966,5
Hurink_edata,la19.fjs,200,EnhancedBC_R8,1.0586003805516342,2.875597030405296,0.07220018181392375,1439.1989291947218,54420.394159020536,173.99999999999935,17.0,152.66300463676453,151.82932254900015,0.5985117079690099,100.0,20000.0,54.0,0.4444444477558136,1.2313185930252075,0.8974358974358975,146.0,18.0,0.0,1.0,76.0,0.0026409719139337,2.11618352929751,5
Hurink_edata,la19.fjs,200,UCBOnly,1.1182514153169003,2.9807737730770882,0.04579510943373548,1427.107196793471,54707.92581638599,173.99999999999932,21.0,148.1656198501587,147.43392787099992,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la22.fjs,100,BasePaddedBC_R16,0.9907941267503021,2.7289287614215247,0.10544154627146429,1793.2439724883789,83680.00546683032,205.99999999999957,3.0,94.8008463382721,94.3339188279997,0.4800487775355577,100.0,10000.0,69.0,0.2714285850524902,0.2947111129760742,0.9428571428571428,31.0,1.0,0.0,1.0,8.0,0.0003214658548434,2.239741146564484,5
Hurink_edata,la22.fjs,100,BasePaddedNoBC_R16,0.9937548397913828,2.7348147876128714,0.10465666769961243,1804.6311633613136,83427.1611202893,205.99999999999957,3.0,100.64190077781676,100.05660152499968,0.0257002245634794,100.0,10000.0,69.0,0.0,0.0,0.9428571428571428,31.0,1.0,0.0,1.0,8.0,0.0002067908644676,2.2994995415210724,5
Hurink_edata,la22.fjs,100,EnhancedBC_R16,1.004435986762859,2.7553938854431235,0.0980199738052792,1788.6361440717608,83522.46712239367,205.99999999999957,10.0,102.89698600769044,102.46103000499988,0.493632260710001,100.0,10000.0,69.0,0.3913043439388275,1.1634656190872192,0.8714285714285714,31.0,1.0,0.0,1.0,8.0,0.0017554126679897,2.243952840566635,5
Hurink_edata,la22.fjs,100,EnhancedNoBC_R16,0.9937548397913828,2.7348147876128714,0.10465666769961243,1804.6311633613136,83427.1611202893,205.99999999999957,3.0,96.25352478027344,95.84950577099973,0.0261246748268604,100.0,10000.0,69.0,0.0,0.0,0.8714285714285714,31.0,1.0,0.0,1.0,8.0,0.0002237210671106,2.298838973045349,5
Hurink_edata,la22.fjs,100,UCBOnly,0.9795139574899776,2.7070592311038357,0.1085398445090534,1807.582552820355,83627.63855212418,205.99999999999957,6.0,93.47059297561646,93.0156278520003,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la22.fjs,200,EnhancedBC_R16,1.1427538254057008,3.0210848034534084,0.04112184649161829,1660.0918680533682,80801.33116584203,205.99999999999957,8.0,185.5441057682037,184.7997997599996,0.5836921595036983,100.0,20000.0,69.0,0.3913043439388275,1.1075555086135864,0.8840579710144928,131.0,8.0,0.0,1.0,36.0,-0.0009911263866039,2.1635603681206703,5
Hurink_edata,la22.fjs,200,EnhancedBC_R32,1.104362926210092,2.9478976852980603,0.043868855954178554,1665.2812535615674,81279.09150330734,205.99999999999943,8.0,185.2919909954071,184.6526248289997,0.5042972210794687,100.0,20000.0,69.0,0.3913043439388275,1.1075555086135864,0.8840579710144928,131.0,4.0,0.0,1.0,20.0,0.0001116575918527,2.2054718494415284,5
Hurink_edata,la22.fjs,200,EnhancedBC_R8,0.9801067831164281,2.708408335074107,0.07370856286097303,1724.4432323154356,82027.46134238664,205.99999999999943,6.0,183.40457010269165,182.77791657399985,0.6596404640004039,100.0,20000.0,69.0,0.3913043439388275,1.1075555086135864,0.8840579710144928,131.0,16.0,0.0,1.0,68.0,0.0023634741206963,2.1322864062256284,5
Hurink_edata,la22.fjs,200,UCBOnly,1.0825625374296144,2.908081229196677,0.04980579266852931,1684.3903984429726,81249.68002493655,205.99999999999943,9.0,183.17598915100095,182.610708315,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la24.fjs,100,BasePaddedBC_R16,1.168302359586551,3.084766006873174,0.04102876297757453,1934.8699718668115,78286.68173962769,229.99999999999943,10.0,101.1260998249054,100.78908879400024,0.4777907729148865,100.0,10000.0,70.0,0.2714285850524902,0.3169930875301361,0.9,30.0,1.0,0.0,1.0,8.0,0.0002857092767953,2.249571681022644,5
Hurink_edata,la24.fjs,100,BasePaddedNoBC_R16,1.187537790183907,3.115830641033315,0.03437379935712135,1952.5240304560407,77907.17600141988,229.99999999999943,7.0,101.65555667877196,101.31964176400017,0.0281640496104955,100.0,10000.0,70.0,0.0,0.0,0.9,30.0,1.0,0.0,1.0,8.0,0.0003424769390785,2.299439638853073,5
Hurink_edata,la24.fjs,100,EnhancedBC_R16,1.1790826192708599,3.104690643974,0.03595454621321758,1945.9707676375417,78286.68173962769,229.99999999999943,9.0,94.28525590896606,93.86745865700004,0.4650891404598951,100.0,10000.0,70.0,0.4142857193946838,1.1680967807769775,0.8428571428571429,30.0,1.0,0.0,1.0,8.0,-0.0015130534136135,2.254129509131113,5
Hurink_edata,la24.fjs,100,EnhancedNoBC_R16,1.1939782653205413,3.1195672585968945,0.0327285601868351,1952.5240304560407,77932.78292914967,229.99999999999943,7.0,92.7935984134674,92.30404041700012,0.028499667532742,100.0,10000.0,70.0,0.0,0.0,0.8428571428571429,30.0,1.0,0.0,1.0,8.0,0.0004946850212511,2.298716634511948,5
Hurink_edata,la24.fjs,100,UCBOnly,1.1927771850986288,3.133175350733225,0.040323401654179004,1945.6802201830008,78321.14819179417,229.9999999999993,6.0,101.73779392242432,101.3595498579998,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la24.fjs,200,EnhancedBC_R16,1.1464856618973664,3.0293784930308543,0.027852397903980166,1861.9915919077955,76522.18098940789,229.9999999999993,9.0,185.15118598937988,184.473905371,0.5552019523456693,100.0,20000.0,71.0,0.3902438879013061,1.0879075527191162,0.8658536585365854,128.0,8.0,0.0,1.0,32.0,0.0035445992834866,2.1867345049977303,5
Hurink_edata,la24.fjs,200,EnhancedBC_R32,1.1258622663864637,2.9903756137209934,0.03260436891423858,1851.95194763303,76541.78319972091,229.9999999999993,8.0,181.57250213623047,180.95618850300025,0.5018690153956413,100.0,20000.0,71.0,0.3902438879013061,1.0879075527191162,0.8658536585365854,128.0,4.0,0.0,1.0,16.0,0.0010974721517413,2.127504599094391,5
Hurink_edata,la24.fjs,200,EnhancedBC_R8,1.1573806036913505,3.0505011559641915,0.025548909563268777,1830.630573640456,76523.12279019554,229.9999999999993,7.0,203.66191220283508,202.486688,0.7142955083400011,100.0,20000.0,71.0,0.3902438879013061,1.0879075527191162,0.8658536585365854,128.0,16.0,0.0,1.0,64.0,0.0019778612851431,2.183293841779232,5
Hurink_edata,la24.fjs,200,UCBOnly,1.1590216364431485,3.055557160038247,0.027719981151314153,1846.273364820645,76609.37160965087,229.9999999999993,7.0,201.550318479538,200.2473020270004,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la25.fjs,100,BasePaddedBC_R16,0.9754888039170312,2.704725143769755,0.16231718250984903,1863.5944179367812,81749.3707875508,45.999999999999545,15.0,96.05378723144533,95.6759675369999,0.4527642270550132,100.0,10000.0,70.0,0.2857142984867096,0.3012928664684295,0.925925925925926,30.0,1.0,0.0,1.0,8.0,0.0007866191507284,2.242740124464035,5
Hurink_edata,la25.fjs,100,BasePaddedNoBC_R16,0.9519942474632637,2.712189669443533,0.14882678087200438,1847.212188949672,81270.20284510338,45.999999999999545,8.0,95.17410898208618,94.87954417800027,0.0247759595513343,100.0,10000.0,70.0,0.0,0.0,0.925925925925926,30.0,1.0,0.0,1.0,8.0,1.886088284663856e-05,2.2994695901870728,5
Hurink_edata,la25.fjs,100,EnhancedBC_R16,0.9645743666022346,2.7123523470195505,0.1582004559126586,1860.4041494804324,81456.26926667866,45.999999999999545,16.0,104.76007747650146,104.375958093,0.5359464669600129,100.0,10000.0,70.0,0.4142857193946838,1.1644718647003174,0.8428571428571429,30.0,1.0,0.0,1.0,8.0,0.0055921969116232,2.193395435810089,5
Hurink_edata,la25.fjs,100,EnhancedNoBC_R16,0.9519942474632637,2.712189669443533,0.14882678087200438,1847.212188949672,81270.20284510338,45.999999999999545,8.0,94.28911900520325,94.06509328600032,0.0270306318998336,100.0,10000.0,70.0,0.0,0.0,0.8428571428571429,30.0,1.0,0.0,1.0,8.0,-5.383016416860009e-05,2.2988336284955344,5
Hurink_edata,la25.fjs,100,UCBOnly,0.9796310198017351,2.73465291284018,0.1389267626554822,1866.8851884455196,81852.87571756647,45.999999999999545,14.0,96.07156443595886,95.60848315400015,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la25.fjs,200,EnhancedBC_R16,0.9032576088959879,2.5775775136337895,0.16511090691244165,1698.214183148009,79257.75834613731,45.99999999999943,20.0,194.48320865631104,193.60649648199976,0.6484755156561732,100.0,20000.0,90.0,0.3555555641651153,0.9825467467308044,0.7926829268292683,110.0,6.0,0.0,1.0,28.0,0.0015133746567665,2.2272558361291885,5
Hurink_edata,la25.fjs,200,EnhancedBC_R32,0.940058303428159,2.643921837274806,0.12591965072790273,1702.166609800668,79401.72972246597,45.99999999999943,17.0,190.8346436023712,189.959449858,0.5560940774157643,100.0,20000.0,90.0,0.3555555641651153,0.9825467467308044,0.7926829268292683,110.0,3.0,0.0,1.0,16.0,0.0015870235446426,2.2293720642725625,5
Hurink_edata,la25.fjs,200,EnhancedBC_R8,0.8583580225818093,2.4733439689865095,0.17364951268500217,1725.7620963861334,79835.81106806797,45.99999999999943,12.0,183.4190731048584,182.901783453,0.7335770493373275,100.0,20000.0,90.0,0.3555555641651153,0.9825467467308044,0.7926829268292683,110.0,13.0,0.0,1.0,56.0,0.0004854317415844,2.1954861825162717,5
Hurink_edata,la25.fjs,200,UCBOnly,0.968635491336562,2.7090527838884717,0.1356419718421836,1658.3475373231204,79514.02116442379,45.99999999999943,14.0,182.07212162017825,181.599823731,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la28.fjs,100,BasePaddedBC_R16,0.9851310770653602,2.726251572970745,0.07289287594637393,2615.515454287224,106903.51988525408,70.99999999999977,15.0,112.52507042884828,112.329382937,0.4524742867797613,100.0,10000.0,68.0,0.3142857253551483,0.3076037466526031,0.9285714285714286,32.0,1.0,0.0,1.0,8.0,-0.0001274170354008,2.1801095008850098,5
Hurink_edata,la28.fjs,100,BasePaddedNoBC_R16,0.9963081255038424,2.741705619120702,0.054880338418181865,2554.631402053164,106558.26061776512,70.99999999999977,6.0,112.51744532585144,112.18308814000012,0.0244129383936524,100.0,10000.0,68.0,0.0,0.0,0.9285714285714286,32.0,1.0,0.0,1.0,8.0,0.000143632889376,2.299457281827926,5
Hurink_edata,la28.fjs,100,EnhancedBC_R16,1.060474968903138,2.864483099874337,0.07263354002193764,2578.226211939221,106465.15927693312,79.99999999999955,10.0,109.49052476882936,109.12354137900002,0.422540714032948,100.0,10000.0,68.0,0.4193548262119293,1.2053017616271973,0.8387096774193549,32.0,1.0,0.0,1.0,8.0,0.0094563642330467,2.2092629075050354,5
Hurink_edata,la28.fjs,100,EnhancedNoBC_R16,0.988309777303011,2.7306621447844006,0.054880338418181865,2566.7119664191364,106632.54450593123,79.99999999999932,9.0,105.17953991889954,104.5198650450002,0.02346808090806,100.0,10000.0,68.0,0.0,0.0,0.8387096774193549,32.0,1.0,0.0,1.0,8.0,0.0005528898478951,2.2988487780094147,5
Hurink_edata,la28.fjs,100,UCBOnly,0.9554735339714777,2.6882957534550496,0.09872022371172533,2604.3288064479134,106743.07598931062,76.99999999999977,11.0,124.85722255706789,124.52111362200004,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la28.fjs,200,EnhancedBC_R16,1.0667330439942888,2.8803472967446386,0.08181742543027827,2384.85483129677,103919.5317048947,70.99999999999955,12.0,205.032888174057,204.28274520100013,0.5015362063422799,100.0,20000.0,68.0,0.4117647111415863,1.158103585243225,0.8235294117647058,132.0,8.0,0.0,1.0,36.0,0.0019878503294117,2.1192760467529297,5
Hurink_edata,la28.fjs,200,EnhancedBC_R32,1.1086204062004608,2.9634514108847303,0.06337716851886735,2387.0238981485063,103731.8056393932,70.99999999999955,14.0,205.67268776893616,204.93977979500005,0.4583423491567373,100.0,20000.0,68.0,0.4117647111415863,1.158103585243225,0.8235294117647058,132.0,4.0,0.0,1.0,20.0,0.0024058477953076,2.1539896011352537,5
Hurink_edata,la28.fjs,200,EnhancedBC_R8,1.0525046489917862,2.858039241080088,0.08184991270839358,2396.435092433287,103651.3017805128,70.99999999999955,14.0,205.60679006576535,204.52124877000008,0.5981557182967663,100.0,20000.0,68.0,0.4117647111415863,1.158103585243225,0.8235294117647058,132.0,16.0,0.0,1.0,68.0,0.0032177851017978,2.1495065580714834,5
Hurink_edata,la28.fjs,200,UCBOnly,1.0861161836390558,2.9315393004685895,0.08193606492749245,2376.8114335563528,103524.41405509658,70.99999999999955,20.0,207.06033611297607,206.1647427150001,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la29.fjs,100,BasePaddedBC_R16,0.9356695984241242,2.6327524474958195,0.15085002522086624,2280.3573753014184,104614.29786808517,97.99999999999945,8.0,104.62089419364928,104.17584363900004,0.4388531455770135,100.0,10000.0,70.0,0.3333333432674408,0.325454980134964,0.9285714285714286,30.0,1.0,0.0,1.0,8.0,0.0002563190646469,2.203903943300247,5
Hurink_edata,la29.fjs,100,BasePaddedNoBC_R16,0.9536101202953992,2.6634687056006756,0.14512606639937645,2259.356760190601,104867.26287792064,97.99999999999945,6.0,104.50414752960204,104.14071027699993,0.0223181154578924,100.0,10000.0,70.0,0.0,0.0,0.9285714285714286,30.0,1.0,0.0,1.0,8.0,7.107388228178024e-05,2.2994608283042908,5
Hurink_edata,la29.fjs,100,EnhancedBC_R16,0.8897508931951369,2.5358304669065834,0.1755947726323207,2280.3573753014184,105141.49130050986,97.99999999999956,10.0,104.65328407287598,104.38349130200004,0.4260457642376423,100.0,10000.0,70.0,0.4142857193946838,1.2400307655334473,0.8428571428571429,30.0,1.0,0.0,1.0,8.0,0.0040923347696661,2.193740755319596,5
Hurink_edata,la29.fjs,100,EnhancedNoBC_R16,0.9536101202953992,2.6634687056006756,0.14512606639937645,2259.356760190601,104899.35635133577,97.99999999999945,6.0,104.96335315704346,104.75175912300028,0.0232144324108958,100.0,10000.0,70.0,0.0,0.0,0.8428571428571429,30.0,1.0,0.0,1.0,8.0,-3.177020698785782e-05,2.2986612617969517,5
Hurink_edata,la29.fjs,100,UCBOnly,0.9768231161167199,2.712858740486909,0.13953700222013848,2284.730127643139,105322.62741361682,97.99999999999945,10.0,103.9338526725769,103.47028018499988,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la29.fjs,200,EnhancedBC_R16,0.8882536985270378,2.5390977949622595,0.22795969971639563,2151.276148153229,102955.51987748184,97.99999999999932,11.0,205.4172124862671,204.84474277299975,0.5030424511060119,100.0,20000.0,87.0,0.3548386991024017,1.0239853858947754,0.8160919540229885,112.0,7.0,0.0,1.0,28.0,-0.0009118811602612,2.172263511589595,5
Hurink_edata,la29.fjs,200,EnhancedBC_R32,0.924586088343148,2.6042091220945087,0.17069057306519234,2141.7111224634477,102911.15265617183,97.99999999999945,14.0,207.12742829322812,206.25693430699997,0.458949408493936,100.0,20000.0,87.0,0.3548386991024017,1.0239853858947754,0.8160919540229885,113.0,3.0,0.0,1.0,16.0,-0.0018558541468034,2.219321087002754,5
Hurink_edata,la29.fjs,200,EnhancedBC_R8,0.9064265924174589,2.5717175074681577,0.201265460616807,2150.941468682284,102930.77244836686,97.9999999999992,15.0,206.38783836364743,205.3482069390002,0.5863395156338811,100.0,20000.0,87.0,0.3548386991024017,1.0239853858947754,0.8160919540229885,112.0,14.0,0.0,1.0,56.0,0.0017469075246481,2.1730721848351613,5
Hurink_edata,la29.fjs,200,UCBOnly,1.0219398624881695,2.7925165941876924,0.1267217239333238,2103.925819679524,102776.05934682408,97.9999999999992,11.0,204.376011133194,203.538569499,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la33.fjs,100,BasePaddedBC_R16,0.917421914074417,2.580891422542503,0.1550890932209386,3301.7660605571327,151689.8765510501,90.99999999999956,11.0,144.06790852546692,143.55187399700026,0.4253040244802832,100.0,10000.0,70.0,0.2714285850524902,0.3131369054317474,0.9285714285714286,30.0,1.0,0.0,1.0,8.0,0.001105621066277,2.259427845478058,5
Hurink_edata,la33.fjs,100,BasePaddedNoBC_R16,0.9149060879959253,2.5816465389315564,0.18783878615207292,3302.1125968580864,151727.71729224964,90.99999999999932,11.0,143.13368368148804,142.67374391700014,0.0228368425741791,100.0,10000.0,70.0,0.0,0.0,0.9285714285714286,30.0,1.0,0.0,1.0,8.0,8.288452175153616e-05,2.299406617879868,5
Hurink_edata,la33.fjs,100,EnhancedBC_R16,0.907755078846709,2.5617483679771693,0.16156907076817528,3289.147132155591,152057.26124019476,90.99999999999956,10.0,144.80421781539917,144.15790632400012,0.4168933304026723,100.0,10000.0,70.0,0.3857142925262451,1.1836003065109253,0.8714285714285714,30.0,1.0,0.0,1.0,8.0,-0.0009780156376238,2.260678678750992,5
Hurink_edata,la33.fjs,100,EnhancedNoBC_R16,0.9490437665340903,2.6877710057256703,0.17893353563526507,3302.1125968580864,151685.30617897387,90.99999999999932,11.0,144.75336861610413,144.1480915770003,0.0239022793248295,100.0,10000.0,70.0,0.0,0.0,0.8714285714285714,30.0,1.0,0.0,1.0,8.0,-1.991965733116885e-05,2.298788756132126,5
Hurink_edata,la33.fjs,100,UCBOnly,0.9311678159936465,2.616125644882954,0.18837491146263388,3333.954633093361,152227.63464830877,90.99999999999956,9.0,142.3707151412964,141.924478592,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la33.fjs,200,EnhancedBC_R16,1.0032508808096157,2.758916371847125,0.1531943117542913,3097.3576798564427,148310.05079978288,90.99999999999932,5.0,282.3951487541199,280.8157120330002,0.5007374063134193,100.0,20000.0,85.0,0.3764705955982208,1.0107500553131104,0.8125,115.0,7.0,0.0,1.0,32.0,-0.0008433480839553,2.139979566136996,5
Hurink_edata,la33.fjs,200,EnhancedBC_R32,0.9990177889664358,2.75149612759462,0.16433257485947841,3089.018977938428,148502.09026203875,90.99999999999932,7.0,282.86930441856384,281.4706338769997,0.455279559828341,100.0,20000.0,85.0,0.3764705955982208,1.0107500553131104,0.8125,115.0,3.0,0.0,1.0,16.0,0.0022178629413247,2.150591552257538,5
Hurink_edata,la33.fjs,200,EnhancedBC_R8,1.0056184861550166,2.7620597539125473,0.15447704643856644,3118.6328481722303,147986.5583646332,90.99999999999908,5.0,280.9173491001129,279.76536029399995,0.594748237170279,100.0,20000.0,85.0,0.3764705955982208,1.0107500553131104,0.8125,115.0,14.0,0.0,1.0,60.0,-0.0013423758222617,2.093889556825161,5
Hurink_edata,la33.fjs,200,UCBOnly,0.9816684945067139,2.72283595300531,0.16700073982042318,3110.4715607452854,148347.39522012038,90.99999999999932,16.0,281.09930539131165,279.99394030999974,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la34.fjs,100,BasePaddedBC_R16,0.8643487888528626,2.4860178635187697,0.19122865140911494,3507.068784716078,157631.42186042934,394.9999999999993,14.0,141.88584566116333,141.40573928599997,0.4182172054424882,100.0,10000.0,70.0,0.2857142984867096,0.3042229115962982,0.9454545454545454,30.0,1.0,0.0,1.0,8.0,0.0005545425894004,2.242073208093643,5
Hurink_edata,la34.fjs,100,BasePaddedNoBC_R16,0.8991265498972554,2.551823538822555,0.18840836233765745,3475.7386517186164,157154.5341879696,394.9999999999993,8.0,142.35467743873596,141.66270336399975,0.0229253442957997,100.0,10000.0,70.0,0.0,0.0,0.9454545454545454,30.0,1.0,0.0,1.0,8.0,2.954475348815322e-05,2.299454867839813,5
Hurink_edata,la34.fjs,100,EnhancedBC_R16,0.8783837124424863,2.52084887172861,0.1932254029525414,3495.0847857668205,157605.22058075544,394.9999999999993,12.0,143.66256284713745,142.9899407390003,0.4253591746091842,100.0,10000.0,70.0,0.4000000059604645,1.2228580713272097,0.8857142857142857,30.0,1.0,0.0,1.0,8.0,0.0010013339758317,2.1642937660217285,5
Hurink_edata,la34.fjs,100,EnhancedNoBC_R16,0.8885009396021837,2.5293963395902352,0.16397043751557558,3495.013246799391,157489.41597963742,394.9999999999993,7.0,143.4183440208435,142.68667469599995,0.0222719358280301,100.0,10000.0,70.0,0.0,0.0,0.8857142857142857,30.0,1.0,0.0,1.0,8.0,-0.0001603694836376,2.2987920939922333,5
Hurink_edata,la34.fjs,100,UCBOnly,0.8877965627914775,2.538160668219052,0.17932966205071996,3490.84099183984,157197.92473784927,394.9999999999993,11.0,143.2017912864685,142.61438533199998,0.0,100.0,10000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la34.fjs,200,EnhancedBC_R16,0.8991093392715669,2.554996860259985,0.17259837116448973,3319.945441797689,154270.727992966,394.9999999999993,13.0,283.5385181903839,282.6931408019996,0.5111267892643809,100.0,20000.0,82.0,0.4084506928920746,1.1107381582260132,0.7439024390243902,118.0,7.0,0.0,0.0,32.0,0.0028543261190255,2.1426184959709644,5
Hurink_edata,la34.fjs,200,EnhancedBC_R32,0.8959762266645463,2.5451601479837684,0.17058201590545286,3327.404926881718,154470.99071245972,394.9999999999991,9.0,284.1147036552429,283.2893944810003,0.4827279597520828,100.0,20000.0,82.0,0.4084506928920746,1.1107381582260132,0.7439024390243902,118.0,3.0,0.0,1.0,16.0,-0.0038263410096988,2.134171736240387,5
Hurink_edata,la34.fjs,200,EnhancedBC_R8,0.9180909247347533,2.58519452670924,0.13653255885488474,3319.1012412835976,154303.46628137925,394.99999999999886,7.0,285.03913283348083,283.88570995300006,0.684232228435576,100.0,20000.0,82.0,0.4084506928920746,1.1107381582260132,0.7439024390243902,118.0,14.0,0.0,0.0,60.0,-0.0002269159174627,2.089738802476363,5
Hurink_edata,la34.fjs,200,UCBOnly,0.9655626799512902,2.6844921075568196,0.13443412820970713,3281.902899067019,153589.94005142045,394.99999999999886,9.0,283.2156798839569,282.1605288650003,0.0,100.0,20000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Hurink_edata,la35.fjs,100,BasePaddedBC_R16,1.002618926976244,2.7637903916087776,0.12226987437422804,3638.968372978708,169021.72354654822,430.99999999999886,2.0,144.52440404891968,143.9187888800002,0.4382354589179158,100.0,10000.0,66.0,0.2714285850524902,0.3035504519939422,0.9285714285714286,34.0,2.0,0.0,1.0,12.0,-0.00337868425122,2.249342903494835,5
