dataset,instance,variant,Budget,seed,front_points,fixed_inside_points,fixed_excluded_points,fixed_invalid,above_fixed_cmax,above_fixed_energy,above_fixed_workload,expanded_1p5_invalid,normalized_min,normalized_max,front_path
Hurink_edata,la05.fjs,EnhancedBC_R32,200,52,28,28,0,False,0,0,0,False,2.534419949207994e-15,0.420382165605097,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedBC_R32_g200_seed52.pkl
Hurink_edata,la05.fjs,EnhancedBC_R32,200,53,47,47,0,False,0,0,0,False,2.172359956463995e-15,0.7261146496815294,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedBC_R32_g200_seed53.pkl
Hurink_edata,la05.fjs,EnhancedBC_R32,200,54,15,15,0,False,0,0,0,False,2.172359956463995e-15,0.24236818415338732,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedBC_R32_g200_seed54.pkl
Hurink_edata,la05.fjs,EnhancedBC_R32,200,55,43,43,0,False,0,0,0,False,-0.012858327650931103,0.8598726114649685,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedBC_R32_g200_seed55.pkl
Hurink_edata,la05.fjs,EnhancedBC_R32,200,56,16,16,0,False,0,0,0,False,2.172359956463995e-15,0.2755696765552003,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedBC_R32_g200_seed56.pkl
Hurink_edata,la05.fjs,EnhancedBC_R8,200,52,26,26,0,False,0,0,0,False,1.8102999637199957e-15,0.5541401273885366,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedBC_R8_g200_seed52.pkl
Hurink_edata,la05.fjs,EnhancedBC_R8,200,53,51,51,0,False,0,0,0,False,2.172359956463995e-15,0.8471337579617838,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedBC_R8_g200_seed53.pkl
Hurink_edata,la05.fjs,EnhancedBC_R8,200,54,4,4,0,False,0,0,0,False,1.8102999637199957e-15,0.2359901666833658,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedBC_R8_g200_seed54.pkl
Hurink_edata,la05.fjs,EnhancedBC_R8,200,55,17,17,0,False,0,0,0,False,2.172359956463995e-15,0.5095541401273898,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedBC_R8_g200_seed55.pkl
Hurink_edata,la05.fjs,EnhancedBC_R8,200,56,2,2,0,False,0,0,0,False,2.534419949207994e-15,0.14986988502061838,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedBC_R8_g200_seed56.pkl
Hurink_edata,la05.fjs,EnhancedNoBC_R16,100,52,16,16,0,False,0,0,0,False,2.534419949207994e-15,0.4203821656050974,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedNoBC_R16_g100_seed52.pkl
Hurink_edata,la05.fjs,EnhancedNoBC_R16,100,53,21,21,0,False,0,0,0,False,1.8102999637199957e-15,0.7261146496815294,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedNoBC_R16_g100_seed53.pkl
Hurink_edata,la05.fjs,EnhancedNoBC_R16,100,54,19,19,0,False,0,0,0,False,2.172359956463995e-15,0.5796178343949056,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedNoBC_R16_g100_seed54.pkl
Hurink_edata,la05.fjs,EnhancedNoBC_R16,100,55,18,18,0,False,0,0,0,False,2.172359956463995e-15,0.3885350318471353,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedNoBC_R16_g100_seed55.pkl
Hurink_edata,la05.fjs,EnhancedNoBC_R16,100,56,6,6,0,False,0,0,0,False,2.172359956463995e-15,0.4585987261146511,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_EnhancedNoBC_R16_g100_seed56.pkl
Hurink_edata,la05.fjs,UCBOnly,100,52,30,30,0,False,0,0,0,False,-0.0011847815594451742,0.420382165605097,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_UCBOnly_g100_seed52.pkl
Hurink_edata,la05.fjs,UCBOnly,100,53,29,29,0,False,0,0,0,False,2.534419949207994e-15,0.7261146496815294,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_UCBOnly_g100_seed53.pkl
Hurink_edata,la05.fjs,UCBOnly,100,54,10,10,0,False,0,0,0,False,1.8102999637199957e-15,0.5796178343949056,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_UCBOnly_g100_seed54.pkl
Hurink_edata,la05.fjs,UCBOnly,100,55,22,22,0,False,0,0,0,False,2.172359956463995e-15,0.3757961783439506,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_UCBOnly_g100_seed55.pkl
Hurink_edata,la05.fjs,UCBOnly,100,56,12,12,0,False,0,0,0,False,1.8102999637199957e-15,0.23743601121483432,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_UCBOnly_g100_seed56.pkl
Hurink_edata,la05.fjs,UCBOnly,200,52,34,34,0,False,0,0,0,False,2.534419949207994e-15,0.5541401273885361,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_UCBOnly_g200_seed52.pkl
Hurink_edata,la05.fjs,UCBOnly,200,53,34,34,0,False,0,0,0,False,2.534419949207994e-15,0.8471337579617838,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_UCBOnly_g200_seed53.pkl
Hurink_edata,la05.fjs,UCBOnly,200,54,29,29,0,False,0,0,0,False,2.172359956463995e-15,0.5796178343949056,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_UCBOnly_g200_seed54.pkl
Hurink_edata,la05.fjs,UCBOnly,200,55,41,41,0,False,0,0,0,False,2.172359956463995e-15,0.3757961783439506,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_UCBOnly_g200_seed55.pkl
Hurink_edata,la05.fjs,UCBOnly,200,56,17,17,0,False,0,0,0,False,2.172359956463995e-15,0.38853503184713495,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la05_UCBOnly_g200_seed56.pkl
Hurink_edata,la06.fjs,BasePaddedBC_R16,100,52,9,9,0,False,0,0,0,False,-0.00034392337003977665,0.43076923076923285,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_BasePaddedBC_R16_g100_seed52.pkl
Hurink_edata,la06.fjs,BasePaddedBC_R16,100,53,8,8,0,False,0,0,0,False,3.498056545280477e-15,0.10652963550115079,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_BasePaddedBC_R16_g100_seed53.pkl
Hurink_edata,la06.fjs,BasePaddedBC_R16,100,54,11,11,0,False,0,0,0,False,3.498056545280477e-15,0.13862957758891012,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_BasePaddedBC_R16_g100_seed54.pkl
Hurink_edata,la06.fjs,BasePaddedBC_R16,100,55,2,2,0,False,0,0,0,False,4.0810659694938895e-15,0.07145414248422131,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_BasePaddedBC_R16_g100_seed55.pkl
Hurink_edata,la06.fjs,BasePaddedBC_R16,100,56,24,24,0,False,0,0,0,False,4.0810659694938895e-15,0.6974358974358983,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_BasePaddedBC_R16_g100_seed56.pkl
Hurink_edata,la06.fjs,BasePaddedNoBC_R16,100,52,3,3,0,False,0,0,0,False,4.0810659694938895e-15,0.027595872444938954,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_BasePaddedNoBC_R16_g100_seed52.pkl
Hurink_edata,la06.fjs,BasePaddedNoBC_R16,100,53,11,11,0,False,0,0,0,False,3.498056545280477e-15,0.10028219717309597,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_BasePaddedNoBC_R16_g100_seed53.pkl
Hurink_edata,la06.fjs,BasePaddedNoBC_R16,100,54,13,13,0,False,0,0,0,False,3.498056545280477e-15,0.5282051282051287,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_BasePaddedNoBC_R16_g100_seed54.pkl
Hurink_edata,la06.fjs,BasePaddedNoBC_R16,100,55,2,2,0,False,0,0,0,False,4.0810659694938895e-15,0.0825444696240003,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_BasePaddedNoBC_R16_g100_seed55.pkl
Hurink_edata,la06.fjs,BasePaddedNoBC_R16,100,56,18,18,0,False,0,0,0,False,3.498056545280477e-15,0.33846153846154153,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_BasePaddedNoBC_R16_g100_seed56.pkl
Hurink_edata,la06.fjs,EnhancedBC_R16,100,52,6,6,0,False,0,0,0,False,4.0810659694938895e-15,0.05147096911110571,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R16_g100_seed52.pkl
Hurink_edata,la06.fjs,EnhancedBC_R16,100,53,1,1,0,False,0,0,0,False,3.498056545280477e-15,0.07084539443754727,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R16_g100_seed53.pkl
Hurink_edata,la06.fjs,EnhancedBC_R16,100,54,8,8,0,False,0,0,0,False,3.498056545280477e-15,0.5282051282051298,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R16_g100_seed54.pkl
Hurink_edata,la06.fjs,EnhancedBC_R16,100,55,3,3,0,False,0,0,0,False,3.498056545280477e-15,0.164102564102568,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R16_g100_seed55.pkl
Hurink_edata,la06.fjs,EnhancedBC_R16,100,56,13,13,0,False,0,0,0,False,3.498056545280477e-15,0.338461538461541,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R16_g100_seed56.pkl
Hurink_edata,la06.fjs,EnhancedBC_R16,200,52,2,2,0,False,0,0,0,False,4.2785369035016605e-15,0.070652325222965,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R16_g200_seed52.pkl
Hurink_edata,la06.fjs,EnhancedBC_R16,200,53,8,8,0,False,0,0,0,False,3.667317345858566e-15,0.13351134300768452,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R16_g200_seed53.pkl
Hurink_edata,la06.fjs,EnhancedBC_R16,200,54,5,5,0,False,0,0,0,False,4.2785369035016605e-15,0.11022387860455618,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R16_g200_seed54.pkl
Hurink_edata,la06.fjs,EnhancedBC_R16,200,55,7,7,0,False,0,0,0,False,3.667317345858566e-15,0.12075030559463014,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R16_g200_seed55.pkl
Hurink_edata,la06.fjs,EnhancedBC_R16,200,56,14,14,0,False,0,0,0,False,4.2785369035016605e-15,0.3548387096774215,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R16_g200_seed56.pkl
Hurink_edata,la06.fjs,EnhancedBC_R32,200,52,6,6,0,False,0,0,0,False,4.2785369035016605e-15,0.07287559438849023,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R32_g200_seed52.pkl
Hurink_edata,la06.fjs,EnhancedBC_R32,200,53,13,13,0,False,0,0,0,False,3.667317345858566e-15,0.12206548181829675,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R32_g200_seed53.pkl
Hurink_edata,la06.fjs,EnhancedBC_R32,200,54,8,8,0,False,0,0,0,False,4.2785369035016605e-15,0.37634408602150804,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R32_g200_seed54.pkl
Hurink_edata,la06.fjs,EnhancedBC_R32,200,55,11,11,0,False,0,0,0,False,3.667317345858566e-15,0.1720430107526917,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R32_g200_seed55.pkl
Hurink_edata,la06.fjs,EnhancedBC_R32,200,56,27,27,0,False,0,0,0,False,4.2785369035016605e-15,0.5806451612903244,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R32_g200_seed56.pkl
Hurink_edata,la06.fjs,EnhancedBC_R8,200,52,2,2,0,False,0,0,0,False,4.2785369035016605e-15,0.07013072681588954,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R8_g200_seed52.pkl
Hurink_edata,la06.fjs,EnhancedBC_R8,200,53,5,5,0,False,0,0,0,False,3.667317345858566e-15,0.11687346068508697,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R8_g200_seed53.pkl
Hurink_edata,la06.fjs,EnhancedBC_R8,200,54,16,16,0,False,0,0,0,False,3.667317345858566e-15,0.4462365591397873,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R8_g200_seed54.pkl
Hurink_edata,la06.fjs,EnhancedBC_R8,200,55,10,10,0,False,0,0,0,False,3.667317345858566e-15,0.11774061466067756,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R8_g200_seed55.pkl
Hurink_edata,la06.fjs,EnhancedBC_R8,200,56,21,21,0,False,0,0,0,False,4.2785369035016605e-15,0.3548387096774227,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedBC_R8_g200_seed56.pkl
Hurink_edata,la06.fjs,EnhancedNoBC_R16,100,52,3,3,0,False,0,0,0,False,4.0810659694938895e-15,0.027595872444938954,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedNoBC_R16_g100_seed52.pkl
Hurink_edata,la06.fjs,EnhancedNoBC_R16,100,53,11,11,0,False,0,0,0,False,3.498056545280477e-15,0.10028219717309597,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedNoBC_R16_g100_seed53.pkl
Hurink_edata,la06.fjs,EnhancedNoBC_R16,100,54,13,13,0,False,0,0,0,False,3.498056545280477e-15,0.5282051282051287,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedNoBC_R16_g100_seed54.pkl
Hurink_edata,la06.fjs,EnhancedNoBC_R16,100,55,3,3,0,False,0,0,0,False,3.498056545280477e-15,0.08235481726736289,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedNoBC_R16_g100_seed55.pkl
Hurink_edata,la06.fjs,EnhancedNoBC_R16,100,56,18,18,0,False,0,0,0,False,3.498056545280477e-15,0.33846153846154153,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_EnhancedNoBC_R16_g100_seed56.pkl
Hurink_edata,la06.fjs,UCBOnly,100,52,3,3,0,False,0,0,0,False,4.0810659694938895e-15,0.06084160415485311,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_UCBOnly_g100_seed52.pkl
Hurink_edata,la06.fjs,UCBOnly,100,53,6,6,0,False,0,0,0,False,3.498056545280477e-15,0.7897435897435907,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_UCBOnly_g100_seed53.pkl
Hurink_edata,la06.fjs,UCBOnly,100,54,7,7,0,False,0,0,0,False,2.915047121067064e-15,0.11293150465920167,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_UCBOnly_g100_seed54.pkl
Hurink_edata,la06.fjs,UCBOnly,100,55,4,4,0,False,0,0,0,False,3.498056545280477e-15,0.07576163988582402,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_UCBOnly_g100_seed55.pkl
Hurink_edata,la06.fjs,UCBOnly,100,56,23,23,0,False,0,0,0,False,4.0810659694938895e-15,0.6102564102564121,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_UCBOnly_g100_seed56.pkl
Hurink_edata,la06.fjs,UCBOnly,200,52,5,5,0,False,0,0,0,False,4.2785369035016605e-15,0.06682919829826282,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_UCBOnly_g200_seed52.pkl
Hurink_edata,la06.fjs,UCBOnly,200,53,16,16,0,False,0,0,0,False,3.667317345858566e-15,0.8279569892473132,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_UCBOnly_g200_seed53.pkl
Hurink_edata,la06.fjs,UCBOnly,200,54,4,4,0,False,0,0,0,False,3.667317345858566e-15,0.1060289014247994,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_UCBOnly_g200_seed54.pkl
Hurink_edata,la06.fjs,UCBOnly,200,55,7,7,0,False,0,0,0,False,3.667317345858566e-15,0.09632165261072807,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_UCBOnly_g200_seed55.pkl
Hurink_edata,la06.fjs,UCBOnly,200,56,13,13,0,False,0,0,0,False,4.2785369035016605e-15,0.17204301075269232,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la06_UCBOnly_g200_seed56.pkl
Hurink_edata,la07.fjs,BasePaddedBC_R16,100,52,24,24,0,False,0,0,0,False,1.60122306650163e-15,0.3521126760563403,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_BasePaddedBC_R16_g100_seed52.pkl
Hurink_edata,la07.fjs,BasePaddedBC_R16,100,53,11,11,0,False,0,0,0,False,2.1349640886688398e-15,0.2863849765258235,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_BasePaddedBC_R16_g100_seed53.pkl
Hurink_edata,la07.fjs,BasePaddedBC_R16,100,54,24,24,0,False,0,0,0,False,1.60122306650163e-15,0.7934272300469489,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_BasePaddedBC_R16_g100_seed54.pkl
Hurink_edata,la07.fjs,BasePaddedBC_R16,100,55,9,9,0,False,0,0,0,False,0.05266151827705093,0.7746478873239437,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_BasePaddedBC_R16_g100_seed55.pkl
Hurink_edata,la07.fjs,BasePaddedBC_R16,100,56,20,20,0,False,0,0,0,False,2.6687051108360498e-15,1.0,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_BasePaddedBC_R16_g100_seed56.pkl
Hurink_edata,la07.fjs,BasePaddedNoBC_R16,100,52,26,26,0,False,0,0,0,False,2.1349640886688398e-15,0.7323943661971832,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_BasePaddedNoBC_R16_g100_seed52.pkl
Hurink_edata,la07.fjs,BasePaddedNoBC_R16,100,53,23,23,0,False,0,0,0,False,1.60122306650163e-15,0.3661971830985932,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_BasePaddedNoBC_R16_g100_seed53.pkl
Hurink_edata,la07.fjs,BasePaddedNoBC_R16,100,54,15,15,0,False,0,0,0,False,2.1349640886688398e-15,0.38497652582159736,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_BasePaddedNoBC_R16_g100_seed54.pkl
Hurink_edata,la07.fjs,BasePaddedNoBC_R16,100,55,18,18,0,False,0,0,0,False,0.04341195335399981,0.8356807511737093,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_BasePaddedNoBC_R16_g100_seed55.pkl
Hurink_edata,la07.fjs,BasePaddedNoBC_R16,100,56,16,16,0,False,0,0,0,False,2.1349640886688398e-15,0.3990610328638519,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_BasePaddedNoBC_R16_g100_seed56.pkl
Hurink_edata,la07.fjs,EnhancedBC_R16,100,52,17,17,0,False,0,0,0,False,2.1349640886688398e-15,0.680751173708921,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R16_g100_seed52.pkl
Hurink_edata,la07.fjs,EnhancedBC_R16,100,53,7,7,0,False,0,0,0,False,2.1349640886688398e-15,0.2863849765258235,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R16_g100_seed53.pkl
Hurink_edata,la07.fjs,EnhancedBC_R16,100,54,7,7,0,False,0,0,0,False,1.60122306650163e-15,0.38497652582159786,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R16_g100_seed54.pkl
Hurink_edata,la07.fjs,EnhancedBC_R16,100,55,19,19,0,False,0,0,0,False,0.05450307734011194,0.49295774647887514,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R16_g100_seed55.pkl
Hurink_edata,la07.fjs,EnhancedBC_R16,100,56,12,12,0,False,0,0,0,False,3.20244613300326e-15,0.5305164319248838,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R16_g100_seed56.pkl
Hurink_edata,la07.fjs,EnhancedBC_R16,200,52,30,30,0,False,0,0,0,False,2.5041153683175263e-15,0.383259911894275,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R16_g200_seed52.pkl
Hurink_edata,la07.fjs,EnhancedBC_R16,200,53,19,19,0,False,0,0,0,False,2.003292294654021e-15,0.2687224669603551,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R16_g200_seed53.pkl
Hurink_edata,la07.fjs,EnhancedBC_R16,200,54,13,13,0,False,0,0,0,False,2.003292294654021e-15,0.2687224669603546,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R16_g200_seed54.pkl
Hurink_edata,la07.fjs,EnhancedBC_R16,200,55,30,30,0,False,0,0,0,False,2.003292294654021e-15,0.7224669603524232,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R16_g200_seed55.pkl
Hurink_edata,la07.fjs,EnhancedBC_R16,200,56,40,40,0,False,0,0,0,False,1.5024692209905157e-15,0.4977973568281948,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R16_g200_seed56.pkl
Hurink_edata,la07.fjs,EnhancedBC_R32,200,52,32,32,0,False,0,0,0,False,1.5024692209905157e-15,0.5506607929515432,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R32_g200_seed52.pkl
Hurink_edata,la07.fjs,EnhancedBC_R32,200,53,25,25,0,False,0,0,0,False,1.5024692209905157e-15,0.2687224669603546,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R32_g200_seed53.pkl
Hurink_edata,la07.fjs,EnhancedBC_R32,200,54,34,34,0,False,0,0,0,False,2.003292294654021e-15,0.27312775330396644,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R32_g200_seed54.pkl
Hurink_edata,la07.fjs,EnhancedBC_R32,200,55,48,48,0,False,0,0,0,False,0.035588112444926046,0.7224669603524232,D:\Aproject\物流\controlled-aos-fjsp-agv-public\results\resubmission\v8_e4_replication\fronts\Hurink_edata_la07_EnhancedBC_R32_g200_seed55.pkl
